time,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2094,63896620387.16494,45295984880.59834,52919282575.20993,75346019370.25684
2095,64196257143.814445,45195037302.29447,53052506218.369194,75250462260.32016
2096,63998373563.26593,45049244952.682144,53140161703.77661,75269300525.19876
2097,63070074493.35789,45084687045.37984,53289491780.5945,75098848937.23235
2098,62825781946.82687,45354601700.967636,51790455005.24196,75107629024.42732
2099,63456622728.06775,45452316242.02608,51540195099.87753,75265308611.1909
2100,63551000323.85395,45311705871.76346,50628724830.834175,75863207954.8586
2101,63287376179.96542,46151906584.87816,49422956586.79341,76038909515.4867
2102,63451229172.47123,46316024554.87323,49155579022.206856,75894792970.12833
2103,63351625646.70711,46610306337.36154,49032982588.160416,75978280057.98006
2104,62399343717.68403,46782392782.95753,48983944892.73238,76276923300.34523
2105,62544565541.24315,46706214429.30738,49321864208.86,76482774450.78139
2106,62577781728.74601,47248249658.61624,48762512570.77742,76080535010.18309
2107,62963129940.73929,47637111708.422325,48083919442.69633,76737521036.54277
2108,63691716376.380745,48087183972.99244,47989471864.27671,76940858699.1208
2109,63698718024.81028,48339480056.023186,48649410450.526985,77430058672.77716
2110,64050590564.68458,49031162117.41281,48855082593.19159,77827147116.4882
2111,64259196410.55278,49177693325.559525,48534705766.58139,77985707464.54266
2112,64558796917.50598,49558301559.148285,49275521890.4644,78400076490.4351
2113,64856965082.88615,49728887839.20014,48787838355.79119,78298995586.78256
2114,64848399325.327095,50235528874.02485,48571114298.5744,80013134104.60985
2115,65444473280.720955,50723550559.92359,49430745313.767265,80741970802.64651
2116,66172189982.336044,52080805136.67958,49858723424.29753,80856589627.0842
2117,67183102709.5282,51928290278.81208,50234128302.47476,80841163880.55687
2118,67258188586.69695,52496431584.09873,50296243228.845535,80867218166.48201
2119,68724252076.56302,52833023452.65148,50249848654.5871,81792252271.09958
2120,69367456218.48975,53401055115.720695,51082243091.728836,83008414372.05725
2121,69541806378.98088,53539411137.22016,51314742270.08529,83696256761.58228
2122,69330245689.86105,53739574104.29614,51200923050.21594,84594580542.7184
2123,70060484063.27194,54856378037.68841,50960785130.713646,84350098577.72168
2124,70226052690.89015,54425826329.90572,51004776363.11156,83865392020.51651
2125,70631252503.54048,54432157063.98811,52602079736.287254,84980087008.97868
2126,71085738563.48563,55372251030.52239,52340611455.24351,85377816474.10387
2127,71456480194.4201,56553057470.6352,52947730523.45156,86869120082.75192
2128,71117593372.65633,56630938601.27616,53357526460.63144,86365299438.37671
2129,71523398630.85721,56693816473.51281,53844290053.11051,87497533850.2875
2130,71750914449.73285,56747669171.21924,54555533185.557785,88530275914.95648
2131,71978213751.53468,57608680167.935844,55253966429.988976,89096798559.02155
2132,72883092644.54651,57929492210.90775,55480366046.14504,89807214753.34897
2133,72564161304.49391,58725157067.9873,55907837533.05619,90559371030.9504
2134,73135042362.79366,59546162606.001945,56595127501.06088,91104707033.47255
2135,73481854847.40802,59874928530.9123,56763968953.26488,92619876458.74095
2136,74041313388.03256,61382178194.10271,56980069835.515854,92892396431.31252
2137,73914707539.61931,62056691443.62474,57511041279.17003,94730782408.00723
2138,74584961404.90732,62141261345.47516,57806091049.35625,95173061078.48302
2139,74705818707.21498,63001750719.72021,58102514233.69224,96428015850.79695
2140,74395421287.2577,63244948223.61548,58715514786.37821,96591077932.45502
2141,74038726353.97697,63735366039.53969,59298176845.688065,96584677349.88158
2142,74018172478.22743,64240131869.78028,59702345858.05244,97829359592.72731
2143,74792807502.49957,64306150586.14981,60049169264.95198,98782185642.86404
2144,75418672120.42358,64596915332.57452,60402095489.672585,98712688039.84273
2145,74668557409.75995,65218174257.02182,61423345835.940056,100798681226.74973
2146,74799603693.72078,65701919393.502144,62251567358.83148,100733624895.72475
2147,74810063742.51202,65913575467.09191,62961760717.68584,102226393050.44296
2148,74441937657.3948,66714196501.551994,63565153680.31137,103951822388.02043
2149,75113868349.46077,67744733441.93174,64349054289.075455,106143788596.76875
2150,75918618504.53394,67933585414.922356,65056107648.19563,106758268181.66911
2151,76856239495.1739,69012317501.30646,65548535449.011536,105848875791.05345
2152,75816099998.34245,69838562131.7677,66116379368.24149,105464493021.25923
2153,75742098901.40535,70613621381.70189,66524873648.84998,106362108329.67969
2154,75339205591.68576,70771954356.81282,67075417870.14594,106343169248.64508
2155,76475731707.8025,72050238332.68822,67404460318.9804,107425122090.56526
2156,76522067992.8931,72317175929.07373,67855833159.33037,106868998558.511
2157,77301262106.86394,73116402830.68463,68963556077.46347,108278733516.00519
2158,77364128603.79419,72709035408.39601,69215166031.7301,109750941558.91608
2159,78528799451.68715,73521318081.83072,69819370913.89513,110750403516.55823
2160,79779774689.114,74953898069.88512,70391533210.92538,111343615986.93735
2161,79613431014.7693,76346433872.53882,70840478479.76073,113458244354.90587
2162,80774830284.26076,75947262910.86505,71281465033.58551,114571614780.44713
2163,81568738908.15105,76437490071.71692,71494299840.76665,115538918282.53902
2164,81808461192.91351,76958689205.3703,71725418944.9389,117628089729.30405
2165,82744881601.74605,77399298501.90565,72273193736.30228,116898902572.7756
2166,82499757808.32774,77858089482.33862,72988620696.20857,119898314783.36327
2167,82088923111.50581,78242453345.71054,74212487514.17291,120265800504.31961
2168,83503744978.42285,78736891093.81906,74836510550.0002,121077561714.55824
2169,83440149984.4613,79634637598.78825,76080930242.12096,121421510723.81052
2170,83794401778.54494,80281198984.8417,75951762309.21623,122801276523.61673
2171,83413583549.02423,80941955166.11583,75902026550.66862,123204105560.06918
2172,83254371402.39224,81890817151.95802,76122797557.05856,124778560943.20107
2173,84193110041.05687,81884823565.10144,76501992433.49184,126340610705.46771
2174,85457553385.5757,83440185029.44662,77596014400.1933,127475973243.68687
2175,85361721402.04234,83621647860.73581,77498389274.614,127715262060.19301
2176,87360448838.1052,85854367451.76886,77841996624.50325,129586807293.07646
2177,86549516458.99466,86178966897.27235,77940382464.13605,130684348700.67867
2178,85816107005.80215,87244107419.67732,79101277799.64813,130848535886.2429
2179,86148591771.35797,88306091675.72191,79367559605.52692,131489431912.8421
2180,85757434943.3131,89016629299.92705,80388078435.08469,131436202451.92116
2181,85661697798.1786,89906361520.2312,80498336096.96678,132735000817.96748
2182,85535231958.93758,91201745385.2342,80454332911.11867,132816057564.69057
2183,86945048763.96754,92051874323.92703,81262944608.96451,133796319984.7458
2184,87137684269.95042,92815148610.56703,81770592139.8591,135357883706.20282
2185,88308316589.06781,94183217758.67426,82549528486.4953,135507492806.04259
2186,88489972727.50766,95293472366.6647,82474055314.47049,134837084384.7618
2187,88423069400.97119,95924350472.74602,83049575030.2871,134584245199.32939
2188,88748086773.14395,96105157240.01636,83150203720.7169,135044333145.80125
2189,89811746264.81638,95776546321.44305,84331886950.84972,136987092974.44586
2190,89048958398.52444,95666763422.25163,85113174157.27708,136334273354.86076
2191,87620754190.3728,96916033610.86194,85481369320.55354,136217294660.97025
2192,86176245675.22075,96992748571.8123,85292057593.95317,136357873113.44862
2193,86566575549.44214,97454732705.67041,85631848267.44217,136912471737.36366
2194,86207298325.2975,98145284936.5022,85804802299.70024,139277675186.35312
2195,86082681552.98238,98430028978.04059,85553895285.2743,141860240125.86087
2196,86099692538.94524,98787049301.17227,86157299776.08661,142637006686.80396
2197,85282350710.4548,99809927010.63351,86441031614.63826,143333267151.08304
2198,84680341309.96613,100069730575.93137,86809750949.5006,143167559866.4708
2199,83240643025.23235,100007657961.01152,87380146274.24953,143458319721.20648
2200,83741354758.3397,99558010721.29968,87864762640.76967,143224491425.31055
2201,83490859605.93546,99110392627.1424,88047718403.78474,143187268471.29608
2202,83097524669.7141,100305905089.47968,88249493782.69032,143602429392.69867
2203,83317188014.17174,100723844344.9777,87891344238.12968,144367354514.12308
2204,82454576468.229,100528755257.52704,88475284567.0132,144554088149.67688
2205,81250359845.00253,99769518710.91205,89356800137.10968,144569303080.2123
2206,80942094169.29446,98667795841.46141,89365761599.13171,143959613822.4842
2207,80366333727.7087,98766806887.8084,89057623126.48384,143984447789.27487
2208,80225698646.81284,98819254583.21895,89898649713.63443,143351070920.65143
2209,80350181815.1314,100158309470.14854,90451593559.2686,144806785106.03418
2210,79787935494.0758,99580914437.69624,90715979278.35158,145004220158.6777
2211,80185995059.93987,100075671766.02931,90864764769.75494,143898872264.22385
2212,80910798266.61565,100810583355.2888,91522571727.54918,144647643932.3555
2213,81191523402.02681,100932086045.98277,92162720538.75696,147077773577.6943
2214,81404550275.84813,100646848308.63075,92043202157.92558,147551593183.45624
2215,81255338308.70766,100768784576.82686,92063653007.80632,147835182915.64697
2216,80425018045.63635,100432159113.18532,91951791541.6743,146538590207.75024
2217,81642587349.72232,101228757518.1684,92503799579.42638,145614697726.39722
2218,81674054621.5895,101376122906.6268,93204774308.28653,144057591178.24725
2219,81535768594.54967,100493680633.20026,94135982594.39116,144188631037.88455
2220,81367580207.52403,100544887573.10243,95353303129.81892,145619646807.46637
2221,81670285944.31308,100794894048.91771,95031057820.40617,145099389745.83792
2222,81131236192.85822,101046687123.3382,95776622352.10507,146424116793.4742
2223,79930707075.35924,100976340601.41846,95574948252.47525,145782995990.28867
2224,80236853243.32167,100709920649.23178,96913180462.77107,145755742182.65775
2225,80202734946.07924,100592717461.11308,97103627634.0226,146157972176.99738
2226,80228408272.88257,102941975039.14789,96372135704.03905,147219378209.36435
2227,80149807871.93858,102992531673.379,97539109240.92097,148295137853.1747
2228,80184865787.51527,103507043636.98952,97663553346.71024,149378579155.88992
2229,80067356950.19705,104092172201.25072,98275431875.57924,151514040721.3187
2230,80644164183.10475,105623555026.39177,98386567672.71074,150579984947.0498
2231,80741079393.88814,105637004312.19897,98894193436.30554,150575822562.2469
2232,81605970261.08748,105007290632.56148,98492701042.43614,151685452819.41837
2233,81082022875.22835,106471631669.68486,99070429060.86967,150588918975.67078
2234,80528581609.846,106370199384.57314,98872378386.3941,151006219743.0721
2235,80025344971.1671,105920264119.64166,99017826257.96141,151810333366.68546
2236,79832159390.51158,105622975956.50803,99192585171.36108,152234227260.48785
2237,80296560553.58238,105962724369.00943,98726058691.13283,154028657822.7335
2238,81218893021.55307,105999141944.51358,98661136153.48271,152178865303.49133
2239,80983674694.40044,106246544061.40688,98407580783.41217,151775934464.5212
2240,80707207359.24695,106695982094.49248,98434379381.87761,152085087361.01227
2241,81301754478.61363,106626905650.62032,98517801179.17998,150874650426.53094
2242,82718204801.79443,105898155470.31381,98984398191.25743,150375512574.14752
2243,83137882949.38593,107257872331.99608,99747880415.34744,151121368451.4343
2244,82991825986.96405,107158615167.47519,100008250157.56837,151119523474.7353
2245,81634004326.4653,105882150631.15489,100260529164.29884,149964821466.09174
2246,81001732540.78386,106743447887.89049,100189865194.30043,150669469051.47342
2247,81224840519.89288,106992117926.87881,100948469996.63329,150715697399.69324
2248,79607845481.48936,107292640472.57124,100765095372.23143,150748352249.09607
2249,79300588772.59065,107784913684.63608,100688481268.26358,154187542862.13962
2250,79354457962.80054,107915155801.0522,101366603987.22217,154803636383.70197
2251,79653875267.64189,107471228436.0546,101255281282.995,156848347650.6503
2252,80640991467.39792,108371873606.66113,102628735626.00404,157041789673.76266
2253,80828652503.30232,108767027892.9534,102329685791.44572,159231894814.30484
2254,80061517397.6849,109733928610.19124,101729452841.03209,159844869532.76437
2255,79916523132.40376,111196846637.95918,101166490237.75812,160605358807.42953
2256,80014023009.99295,110956063379.3371,101153106696.88997,161248137167.6334
2257,79882764258.02435,111080687014.21158,101335647334.53606,162468591009.45514
2258,79863704297.29356,111252356671.58304,101245040405.5179,162523725032.60086
2259,79982956790.49164,111054768589.77116,101110637080.74039,164240388104.47375
2260,78252277996.16136,111937390328.61993,101627780326.37665,165558128325.3034
2261,77793537017.08672,111428621725.27663,101358289453.58496,164761316582.75992
2262,77677806189.29997,110668940256.17192,100592003472.08858,167008836472.03815
2263,76403893280.8918,112095443504.80089,100663129481.2804,166185786078.39844
2264,76193863919.64476,112024591089.5845,100051975661.69023,166129132620.26782
2265,75375659194.16318,112529193626.82086,99625146481.43143,165483150552.46378
2266,75097814339.48314,113001103281.14514,99524458672.24155,166288922166.32318
2267,75719931382.11803,114718070598.16722,99529834520.7967,167361448681.18698
2268,75156763469.30064,115808234039.64482,99536467020.08759,167563070181.33624
2269,74878818129.56847,115968115270.99442,99599477770.47273,167894059863.3291
2270,75483474067.78688,115989295953.44897,99660951004.42328,169115771161.82336
2271,75176297343.52177,116805094475.88713,99531669593.6109,171109925739.00482
2272,74777676517.69144,116307072435.45503,98593462602.37553,171858129449.41736
2273,73360228990.7003,116382761748.22818,98786577647.10974,170937869201.69058
2274,72317682133.54237,116768037164.91484,98573883275.42891,170837636947.9175
2275,71976955924.32753,116336458682.0628,98435912446.77011,171279159034.28955
2276,71946589765.82622,116078363675.86223,98386152609.91302,171340588826.49347
2277,72007270539.78561,116172925524.35617,98409892480.01302,171756973610.8022
2278,72496161136.13539,114880106559.00963,98263025618.3677,171717463554.288
2279,72227370196.52618,114939259543.23148,98336432208.10635,169847957428.65097
2280,72680994921.63377,115219360008.08719,98440069375.61906,168886485566.29257
2281,72842674914.11787,116313629055.80952,99503134407.36266,169577610665.09192
2282,72551246200.01709,117149856832.75656,99755563602.69952,168771921564.92328
2283,72751558583.77765,116877640725.44612,100069202152.12971,167436955525.39133
2284,72580952532.87007,118417958562.37514,100273660984.89903,167507242080.47107
2285,73486993389.76247,119207348170.082,100488384081.93456,167604196925.61868
2286,73510387263.23228,119740903929.47969,100247380437.42192,165351049423.69287
2287,74128317288.9166,118916789933.00958,100872915008.48811,164698253384.91006
2288,73696244994.62537,119207178528.9597,100509830510.21767,165184783395.37082
2289,73314307655.5107,119309778956.15968,100868728449.40964,167400337305.9975
2290,73750847774.40729,120251954535.72041,101503542778.84776,167899186761.82104
2291,72904590362.74765,121724113619.90019,100678521050.38254,168173419427.25983
2292,71806282730.60892,121894511484.08488,100771264981.54396,166262445479.18008
2293,71154911218.65988,121120948175.18419,101238438504.27452,165186140652.03555
2294,71463484197.74574,121568048942.59918,102624713299.10837,165659412941.75403
2295,70779577135.64644,121809199078.56175,102885668211.49948,164372920374.28836
2296,70853111178.50612,122191044401.85623,103927868837.20941,162067208588.08276
2297,70852122066.3323,122409981963.36371,104085221713.52231,160547892117.9748
2298,71464888228.21336,123026136329.30544,105411082352.7201,159061025289.68448
2299,71157982004.72943,123407666526.84785,105337754319.79185,158333127744.4713
2300,70945045562.46297,123387024652.80693,106691749704.74934,156495642014.69876
