time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
1980.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1981.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1982.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1983.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1984.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1985.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1986.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1987.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1988.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1989.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1990.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1991.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1992.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1993.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1994.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1995.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1996.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1997.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1998.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
1999.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0,2861843600000.0
2000.0,2861805400000.0,2862257500000.0,2861926100000.0,2862306000000.0,2862290200000.0,2862313500000.0
2001.0,2853311800000.0,2852024400000.0,2853020600000.0,2853523200000.0,2849857700000.0,2854013500000.0
2002.0,2829834500000.0,2823929600000.0,2829525700000.0,2828328700000.0,2816075200000.0,2833402500000.0
2003.0,2827918900000.0,2821609900000.0,2827908800000.0,2828570200000.0,2815950300000.0,2833296900000.0
2004.0,2826511300000.0,2820188800000.0,2826684900000.0,2828952400000.0,2815536600000.0,2832021200000.0
2005.0,2831125100000.0,2827762200000.0,2832651900000.0,2832428500000.0,2820147000000.0,2835936800000.0
2006.0,2839293100000.0,2838915500000.0,2841426600000.0,2840412600000.0,2828728300000.0,2844291800000.0
2007.0,2816955000000.0,2810316400000.0,2816546000000.0,2820173200000.0,2801997000000.0,2823201100000.0
2008.0,2782368500000.0,2770455500000.0,2783768400000.0,2789426200000.0,2755759000000.0,2794635400000.0
2009.0,2733479700000.0,2714362300000.0,2737439800000.0,2741333000000.0,2683606600000.0,2755932000000.0
2010.0,2756372200000.0,2738850200000.0,2761057300000.0,2762854900000.0,2706128400000.0,2778598400000.0
2011.0,2773666300000.0,2758247600000.0,2779687600000.0,2782726500000.0,2726842500000.0,2798064500000.0
2012.0,2757008600000.0,2743073900000.0,2763140700000.0,2766666000000.0,2707240400000.0,2783270500000.0
2013.0,2757922900000.0,2747428500000.0,2765927500000.0,2770358400000.0,2710735800000.0,2786447400000.0
2014.0,2742392800000.0,2732566100000.0,2750496500000.0,2756715900000.0,2693897200000.0,2772948200000.0
2015.0,2746450300000.0,2741272400000.0,2757315100000.0,2759853400000.0,2697031100000.0,2779024700000.0
2016.0,2751203700000.0,2746784000000.0,2762097200000.0,2760080900000.0,2697982800000.0,2782901400000.0
2017.0,2726354100000.0,2722385000000.0,2739692900000.0,2735155700000.0,2661992800000.0,2761985200000.0
2018.0,2702680200000.0,2696234100000.0,2717079300000.0,2710720400000.0,2627857500000.0,2740941700000.0
2019.0,2673110800000.0,2665068100000.0,2687374100000.0,2683659300000.0,2594246200000.0,2714397700000.0
2020.0,2664346100000.0,2646481400000.0,2684853900000.0,2675987200000.0,2594640000000.0,2689650500000.0
2021.0,2620652600000.0,2644776200000.0,2655885100000.0,2637063400000.0,2608734000000.0,2678623400000.0
2022.0,2600109500000.0,2638749500000.0,2657513600000.0,2636315600000.0,2592787900000.0,2672483300000.0
2023.0,2596801200000.0,2614739200000.0,2672638200000.0,2561791500000.0,2594176500000.0,2645703100000.0
2024.0,2571626500000.0,2598292400000.0,2641554800000.0,2539784200000.0,2585901800000.0,2608146100000.0
