time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
1980.0,135176700000.0,135176700000.0,135176700000.0,135176700000.0,135176700000.0,135176700000.0
1981.0,135176000000.0,135170800000.0,135170800000.0,135163600000.0,135157100000.0,135163900000.0
1982.0,135162000000.0,135154000000.0,135150800000.0,135144000000.0,135122800000.0,135132000000.0
1983.0,135116900000.0,135118900000.0,135107000000.0,135114000000.0,135108200000.0,135111000000.0
1984.0,135088100000.0,135093400000.0,135081800000.0,135090000000.0,135084600000.0,135086500000.0
1985.0,135064300000.0,135070600000.0,135057200000.0,135068000000.0,135065100000.0,135065100000.0
1986.0,135057700000.0,135083900000.0,135071100000.0,135077900000.0,135068800000.0,135074800000.0
1987.0,135085100000.0,135107700000.0,135094400000.0,135096600000.0,135082900000.0,135095100000.0
1988.0,135081500000.0,135104700000.0,135092200000.0,135096600000.0,135086000000.0,135096500000.0
1989.0,135096000000.0,135116600000.0,135102600000.0,135105900000.0,135093200000.0,135105800000.0
1990.0,135095500000.0,135122200000.0,135101600000.0,135116600000.0,135100000000.0,135111700000.0
1991.0,135024200000.0,135067800000.0,135051100000.0,135091300000.0,135060400000.0,135085400000.0
1992.0,134950100000.0,135028100000.0,134988400000.0,135080400000.0,135046200000.0,135055500000.0
1993.0,134981000000.0,135052600000.0,135018100000.0,135103600000.0,135064000000.0,135081800000.0
1994.0,134916400000.0,135015900000.0,134978900000.0,135091300000.0,135061500000.0,135067100000.0
1995.0,134930800000.0,135031000000.0,134990900000.0,135101600000.0,135068600000.0,135076700000.0
1996.0,134873300000.0,134987500000.0,134926400000.0,135083200000.0,135048700000.0,135033700000.0
1997.0,134889300000.0,135005100000.0,134940100000.0,135095400000.0,135048600000.0,135048000000.0
1998.0,134907500000.0,135023600000.0,134957100000.0,135108700000.0,135056400000.0,135062900000.0
1999.0,134918000000.0,135037100000.0,134967800000.0,135117600000.0,135061200000.0,135072400000.0
2000.0,134930700000.0,135043600000.0,134973500000.0,135120200000.0,135059400000.0,135074500000.0
2001.0,134968900000.0,135077000000.0,135006100000.0,135140400000.0,135074300000.0,135097600000.0
2002.0,134947300000.0,135032000000.0,134976500000.0,135138200000.0,135110200000.0,135089500000.0
2003.0,134816900000.0,134863600000.0,134813600000.0,134980900000.0,134956600000.0,134952300000.0
2004.0,134513400000.0,134581700000.0,134502300000.0,134666000000.0,134712200000.0,134590200000.0
2005.0,134604600000.0,134636800000.0,134517600000.0,134676000000.0,134824500000.0,134641000000.0
2006.0,134525300000.0,134568600000.0,134430200000.0,134606000000.0,134799800000.0,134545500000.0
2007.0,134178500000.0,134243000000.0,134027800000.0,134195400000.0,134420300000.0,134158800000.0
2008.0,133763200000.0,133874200000.0,133631100000.0,133743200000.0,134051500000.0,133787800000.0
2009.0,133080600000.0,133222100000.0,132965700000.0,133073500000.0,133261200000.0,133110300000.0
2010.0,132811600000.0,132969300000.0,132765600000.0,132854200000.0,132962300000.0,132923500000.0
2011.0,131971300000.0,132185800000.0,132015600000.0,132086400000.0,132084800000.0,132109400000.0
2012.0,131885800000.0,132107900000.0,131942100000.0,131856400000.0,131894800000.0,131989700000.0
2013.0,129854600000.0,130382600000.0,130236900000.0,129961000000.0,130288500000.0,130153200000.0
2014.0,129900300000.0,130245700000.0,130239600000.0,129956800000.0,130176200000.0,130162400000.0
2015.0,128294000000.0,128357600000.0,128488400000.0,128234500000.0,128238700000.0,128358100000.0
2016.0,126511200000.0,126607500000.0,126669600000.0,126345000000.0,126001500000.0,126610500000.0
2017.0,122703300000.0,123001400000.0,123249200000.0,122861600000.0,122279200000.0,123056200000.0
2018.0,121371400000.0,121802100000.0,122078500000.0,121523200000.0,121641300000.0,121807300000.0
2019.0,121226700000.0,121475300000.0,121759000000.0,121360500000.0,121333400000.0,121569900000.0
2020.0,118399800000.0,119158100000.0,119731900000.0,120007100000.0,121553700000.0,118020900000.0
2021.0,116753200000.0,116648700000.0,117736700000.0,118218500000.0,121653800000.0,115820200000.0
2022.0,113907900000.0,113336400000.0,117821900000.0,115304200000.0,120154700000.0,112097800000.0
2023.0,112649900000.0,110203600000.0,116627600000.0,113448300000.0,120359700000.0,108481500000.0
2024.0,110011100000.0,107992000000.0,115158600000.0,111466000000.0,116897100000.0,105999000000.0
2025.0,108878500000.0,105238700000.0,112779000000.0,109039900000.0,116058400000.0,102225900000.0
2026.0,105383700000.0,101042600000.0,109352700000.0,106697800000.0,114339400000.0,98620700000.0
2027.0,101529100000.0,98419200000.0,105938600000.0,104404300000.0,112025800000.0,95233900000.0
2028.0,98993300000.0,95723100000.0,102424100000.0,102601200000.0,108707700000.0,92139700000.0
2029.0,95980900000.0,93248800000.0,100770300000.0,99881600000.0,107459700000.0,88767800000.0
2030.0,93754300000.0,90871400000.0,98439000000.0,96655500000.0,106550200000.0,87196300000.0
2031.0,91024900000.0,88963600000.0,97107800000.0,92992300000.0,105385100000.0,84419600000.0
2032.0,87174300000.0,86161200000.0,95193500000.0,89705500000.0,105723400000.0,80877900000.0
2033.0,85088800000.0,82718200000.0,93788100000.0,85737100000.0,104429800000.0,78203400000.0
2034.0,82678400000.0,80481100000.0,90882100000.0,83225500000.0,102000000000.0,76249400000.0
