time,CESM1-CAM5,CSIRO-Mk3-6-0,MPI-ESM-LR,NorESM1-M
2000,2694361307986.4595,2694361307986.4595,2694361307986.4595,2694361307986.4595
2001,2686394532255.2847,2686958690763.9062,2673855220424.8223,2691116068162.1807
2002,2675873781073.4126,2681708145448.6943,2659978443428.3784,2682237060615.624
2003,2666914961408.91,2679569761383.6235,2656794202080.887,2671314908518.624
2004,2670266579147.5566,2684644671873.5864,2655729686150.767,2671138360762.521
2005,2664000965386.9473,2678842181974.7144,2659295064420.6724,2662147452632.1567
2006,2664437045321.688,2680649931420.2266,2659397547638.7373,2656734552189.1733
2007,2658772135628.5894,2674982392210.8755,2648436470295.9155,2654386611111.723
2008,2623589503601.0376,2657535829409.747,2635778058522.8774,2638198355692.8623
2009,2615119996197.6367,2644779901518.809,2641424505056.807,2630875055424.195
2010,2619066955848.988,2628919657203.362,2644749187535.905,2625440396387.345
2011,2605199870797.903,2624516977173.114,2618795337435.2227,2622967926080.519
2012,2601700759892.6187,2599136529541.1963,2613697043756.3193,2599876666305.687
2013,2590370260920.198,2606234022490.023,2601328928291.761,2597401943805.274
2014,2572292573942.726,2599212286174.5215,2585832442861.838,2591661677650.7266
2015,2570924155536.703,2579704274031.067,2581378919573.5083,2584436709617.8438
2016,2570655054496.815,2577631682609.6475,2582453243984.1816,2577714915863.2534
2017,2568331309614.0073,2574177676129.3506,2566534076741.4614,2554033551288.9814
2018,2565198310014.735,2577990641775.305,2553415386971.839,2552147122533.78
2019,2558086076650.0566,2561218188258.5977,2544741819988.125,2554495364469.1904
2020,2552758824035.1562,2555240410180.1216,2544747159912.963,2554518752145.067
2021,2518508849504.6865,2532721604418.1167,2529553457983.691,2537060765937.6177
2022,2515298592164.883,2511066129687.1367,2520710061508.0835,2528451337636.017
2023,2493461010923.486,2494621924992.9683,2499215981849.168,2495298769203.716
2024,2489209268584.225,2473227222490.601,2480091479200.394,2482951016274.773
2025,2488342815849.632,2465771240295.406,2464413653178.6504,2445894797605.366
2026,2480454900839.4775,2444187365667.347,2452661277639.9336,2434993519606.87
2027,2463720922051.1504,2429519528028.973,2433539808657.776,2407211212358.8887
2028,2439161836553.6274,2398764486707.557,2410378686986.7046,2394397170892.2314
2029,2436475096233.1914,2369663917509.2026,2398463809156.822,2384471180442.5244
2030,2428157200186.1655,2361477396696.3794,2391129248490.78,2375121440658.962
2031,2433421278615.585,2328207080544.1763,2378761691538.9604,2353493408356.6973
2032,2421517431054.5312,2317152503800.5767,2363937915708.074,2338247269059.423
2033,2411556048086.395,2310464180733.285,2348906985214.061,2323465955738.79
2034,2404010509908.966,2289468831545.279,2351064129597.2593,2300526612107.877
2035,2381380167159.3594,2279587938919.675,2334436802458.5015,2268893279806.5835
2036,2369119942354.5947,2259997839438.4683,2303566561892.5796,2248138351532.059
2037,2348254193123.3657,2234219325718.115,2285253065985.243,2251603204171.0938
2038,2336551142055.56,2233972485233.373,2280306948256.456,2222125528380.0527
2039,2309521970353.1084,2221195724925.751,2264823234481.358,2198187627554.1943
2040,2303797376820.0435,2203492593098.963,2239888817759.768,2184201043955.5452
2041,2284507291724.7144,2188891018709.1777,2203784907697.9766,2156582165038.7217
2042,2266476961259.5156,2139924929924.1892,2173105859659.7302,2123689240311.5942
2043,2238893651741.026,2116459553472.1392,2147308085375.4023,2106444157964.1672
2044,2218352082607.581,2078351118721.46,2142569274115.6394,2097742232254.0898
2045,2198142342213.569,2061513855242.2622,2122284030569.121,2080347864989.6143
2046,2177913067343.7944,2027610322800.7708,2086181597193.1438,2074040124725.0906
2047,2157476726252.7883,2011737369838.6309,2060570339611.2842,2037689561082.2817
2048,2152851285294.1665,1993375590463.2754,2040331785741.1284,2009988424427.5103
2049,2130971194469.5195,1953221698603.1494,2015037713154.225,1982468046645.6458
2050,2101940396244.4744,1932925816711.2754,1995078054168.8164,1942603669285.1182
2051,2075538811838.0688,1896802959194.1802,1963908239206.8994,1913179790332.7434
2052,2067465771382.825,1888900616378.7908,1953855488033.9297,1880181747443.5803
2053,2058102123279.5186,1859264491963.7095,1940604004145.588,1858411700343.2244
2054,2038997025245.9268,1849338138954.1436,1908301164256.595,1855776620700.9797
2055,2021788187292.4468,1839219143129.2878,1896110961102.73,1832212338584.899
2056,2010844785081.4219,1799335911155.95,1876837419659.3767,1821521134519.3408
2057,1988331488642.349,1754827794200.1873,1855658661321.5117,1801553624069.5388
2058,1966618395425.3926,1738315708556.2764,1821655893522.8516,1793147856888.2058
2059,1949559059291.8945,1715562598310.87,1809346110758.6584,1769003988701.2434
2060,1907739386755.8828,1698404190354.9856,1777255115499.9333,1752359637248.3516
2061,1893955225967.8118,1673839028203.8083,1760941835704.146,1745422209110.9575
2062,1853701731845.8528,1628078443257.3293,1751134734957.015,1729115479398.2937
2063,1820712547886.0713,1607213122979.84,1737238227488.0747,1709053862070.283
2064,1796750192500.619,1582443120601.8408,1714357907689.8118,1689882820078.938
2065,1781197107181.505,1571906837392.8643,1703439864504.0754,1661589299595.238
2066,1775274698240.4717,1538086968728.4832,1686026319241.0579,1629221284439.452
2067,1762492636896.552,1498417688352.396,1673157302541.3237,1623471428334.3193
2068,1745722412833.6953,1466740832030.7769,1655938808321.0317,1616686048681.2173
2069,1730766064860.609,1448795520737.6245,1636196767892.9539,1580079117672.4219
2070,1710464462304.3345,1428404489129.4905,1631847755196.6702,1560454473194.0967
2071,1685533633699.4702,1396302000683.2239,1613813905941.32,1538950213303.3386
2072,1671115687409.5923,1367148048195.771,1587343208968.5403,1530922663934.643
2073,1657761510966.3745,1362441127312.7522,1575249188251.4438,1509397704267.4028
2074,1651805406525.9182,1349238891054.8816,1552932336325.8594,1504815740794.971
2075,1643838137241.2783,1321189821329.4937,1543288968685.8435,1486356879803.2454
