time,CCSM4,CSIRO-Mk3-6-0,MPI-ESM-LR
2033,2316309277439.2817,2254817122601.2886,2360347031441.7925
2034,2311148418870.989,2216615905720.652,2340860316783.83
2035,2303664011672.475,2201707882330.264,2326461188873.2104
2036,2284355871766.539,2194297670967.9714,2294912963470.2085
2037,2263195008681.7974,2185018453331.8103,2287395964502.6655
2038,2258015801585.534,2156476374075.304,2274115203209.48
2039,2232964119409.4746,2136492452662.9834,2249587041514.792
2040,2218294939214.5557,2108065078071.1453,2220963706566.431
2041,2197066025055.6157,2090074318868.9216,2209107974306.97
2042,2183830656565.3137,2054028287051.6943,2177485331938.5117
2043,2176061620819.4915,2027058194799.5762,2159938366074.1355
2044,2151101528730.9238,2003567027664.311,2146101117633.9268
2045,2123207238550.5247,1979186712298.3037,2127675497146.7407
2046,2104358213444.5457,1954070289770.409,2069130627208.3472
2047,2086921833879.1948,1939817641207.595,2040264819364.5566
2048,2054430324360.6597,1916300166042.0698,2026508672746.1753
2049,2044611610212.7297,1869882332084.7083,2003757297966.1125
2050,2027978794076.2258,1850928678843.4888,1984953264424.4214
2051,2014321236221.6587,1812158528942.6707,1962219727390.3875
2052,1981859054076.278,1800064376819.0144,1940381642795.2456
2053,1965577873359.725,1757494492967.9812,1913984777836.5942
2054,1945882639561.5698,1738776067218.5483,1897579996060.7085
2055,1924404205988.2346,1700873027977.937,1887383883987.1162
2056,1896615074723.906,1683673918141.6892,1856646001939.3423
2057,1873009989802.5505,1665233953781.9907,1822218889021.948
2058,1847571161534.252,1615235072500.1204,1792522769457.5908
2059,1832723759640.7185,1563447882708.4634,1759799164800.9597
2060,1806931893076.3564,1525973123981.0334,1730243643815.1313
2061,1790644697801.0496,1504049537360.1943,1689327577303.504
2062,1761276429601.9434,1486758215521.7847,1643064336871.692
2063,1739923113474.349,1461035248478.863,1617651782265.909
2064,1721125573375.3694,1415177561241.4631,1576663595974.4832
2065,1701295369549.633,1356350638506.3594,1554137241458.2834
2066,1678623897650.04,1318951891274.9263,1518865588849.9973
2067,1652312260195.8706,1308245506949.678,1474413625148.515
2068,1622402004944.5737,1276869951261.0208,1448599828638.7346
2069,1585848104625.2537,1245400605857.4792,1428545998223.3845
2070,1555170016798.5952,1227681745781.6567,1408384620944.6702
2071,1525445089340.4905,1202970792565.8755,1374617072545.673
2072,1507953964047.488,1166331512700.215,1348008425723.4963
2073,1481381188343.478,1152204013438.3975,1328822263153.9065
2074,1462022468693.9307,1123758876594.2664,1307131350634.5637
2075,1445459650742.5608,1096636266605.3276,1274646669228.9927
2076,1418972478034.623,1035907590909.4177,1239107740333.8704
2077,1373712671061.444,1014606489431.8889,1225679140244.2522
2078,1344052190452.0981,986283070081.0262,1199995354525.0562
2079,1320982318621.377,941680548071.4716,1180025026179.1072
2080,1299445856068.3213,931418936904.3828,1147700634144.215
2081,1269258349342.4639,907103145520.482,1101248676187.9768
2082,1247335294135.8892,879185842849.6211,1068021528531.6199
2083,1230414661375.3616,858139629948.9409,1039499506651.6566
2084,1204960822250.157,843292085159.1085,1020419605490.7351
2085,1178488822242.1482,815069515159.8444,1007213701025.083
2086,1155906879904.5903,809108106703.8486,978949887975.5848
2087,1138067204643.5112,784647010444.4176,952320017162.3822
2088,1119181078965.417,759247143603.6777,929702253005.1388
2089,1105518543645.6733,717949414261.8457,903102259213.0804
2090,1083625160364.3529,698304490485.1201,864648921829.702
2091,1066384590914.0442,669996821496.4658,833629100919.6011
2092,1038063607215.165,642166737441.8121,809808255447.6865
2093,1013214055269.8467,633058705046.492,791503232759.3749
2094,975565947839.4272,617281238057.0961,764142424289.1539
2095,945230067015.3629,593166913800.249,742117246001.2648
2096,923090740052.3267,572613157519.1016,721848778078.7627
2097,900487676420.7518,555469652203.5216,708421361411.2484
2098,881990518919.9696,537989283152.671,695235572152.3467
2099,868495977317.6722,518354017551.298,662725202854.8202
2100,849802891267.9545,510315417763.88336,638072369417.8357
2101,836621143957.7778,496779380023.39056,619833424064.8202
2102,817150706279.7709,477718370996.0977,594863172672.6888
2103,791677407933.905,449071916366.2949,565908929251.2875
2104,775121464631.1207,440199775492.4209,549782078212.8824
2105,754672951911.339,428796117805.48846,535518666197.0267
2106,735719941135.9895,410572404886.2179,515023835240.9896
2107,721049046099.0444,388982525272.5897,506394914432.1487
2108,700971411791.8566,377820087009.21313,482880654420.88104
2109,679669746810.5765,369058094919.44006,467282592394.5537
2110,662927499531.8011,346736747697.4081,443507113151.4115
2111,645064112788.8873,338488213732.26965,428436738837.63715
2112,623297403020.8882,334262807232.39197,415144657144.6159
2113,613993140576.7426,314356960363.6493,409774982294.51404
2114,602492275420.7156,300499636222.9678,389701041448.8699
2115,589255801031.0106,290063191385.6677,374240894652.94244
2116,577084574040.4503,285244756481.8775,358889118307.8316
2117,565618046896.4075,276969967820.566,342277150656.935
2118,559321209734.2296,270568256554.59006,326087015468.65717
2119,548169351398.60803,257354079107.83646,316960107797.206
2120,531265222374.60486,248968437185.0617,306916419353.10144
2121,515049757878.53143,242385972501.60834,297968747520.97705
2122,506118550386.1231,236639547999.02017,290309590586.42645
2123,494823037109.09607,228545256755.69437,278448200865.3877
2124,484095694556.4395,225351726188.80118,261171566960.58685
2125,475353526802.95026,211317363470.7598,248799648457.5255
2126,467600480918.1672,195559800746.09656,233313750465.65265
2127,458517195898.7266,189996991359.51117,220239270288.8402
2128,449782648420.1367,178418980808.73596,207899728571.7981
2129,435588273693.8886,176256601856.12985,195005885090.45193
2130,428155093712.1827,172770312132.75116,185525883147.9371
2131,421790759041.7295,167317899077.57806,174827446923.3446
2132,412248234462.0586,159632079302.66843,166108290131.72107
2133,400868149868.05,154384011933.41083,158158187275.75522
2134,395506188477.5153,149380016431.61835,148625663076.18808
2135,385894113999.2158,142618410176.88052,138794389576.7057
2136,375736998001.05554,134062753889.42545,132184167779.42366
2137,360744510948.8401,129193402533.36363,127310458901.79526
2138,353371512796.06305,123542564134.88461,119772315501.56139
2139,343670405123.5262,118117493391.09435,112918720977.8558
2140,336952072020.76324,113221788977.10017,107571315879.16838
2141,330152509600.33154,108962995402.6134,101259859633.33969
2142,324346183656.6902,106709995817.74533,94236363351.71725
2143,315313549788.7225,102685248988.9461,89366667620.73183
2144,307225737736.2956,99203815755.93665,85076030682.08371
2145,301042701913.6249,94263148353.94366,79782102951.02516
2146,291156040939.01526,89037702624.80128,76126955151.94228
2147,284533755448.5077,85939019641.5082,73593855376.12215
2148,277836664369.97375,80042867253.79745,69243606955.71686
2149,273731453191.30804,76610292993.44298,64781675521.36943
2150,268261112874.42245,74600308086.43593,61255829226.17307
2151,263373359331.46832,73598501824.13353,57715497108.9768
2152,257736228343.91653,68525374455.38298,55643139220.52764
2153,254105725298.5725,63344452281.61208,52826266593.77611
2154,250734452435.5728,61082040142.91931,49184931090.16343
2155,244686367536.2837,55652101138.08974,47488596407.6041
2156,240641394458.59625,52917461616.865875,44450324436.76577
2157,234747523898.69626,49559472701.08624,41779256675.45949
2158,229710316459.74216,50032636069.87983,39535761128.73671
2159,224416661906.67474,46732175446.23072,38964794729.94129
2160,219198702089.9501,42414961761.51233,35379147083.39938
2161,212574837665.8215,41492898183.322784,33521816942.505745
2162,211151683170.6658,37663556621.91765,32488393628.310852
2163,205799951539.05234,33910796513.934216,30775439542.890007
2164,199360565188.33704,32887032829.347694,30067569016.441715
2165,194858456130.2154,30056247140.907925,29543103090.307083
2166,189155827875.2267,27483035137.44448,28255011173.615887
2167,182573860004.1378,24782079724.505222,29500945585.661755
2168,179460222638.9292,23912507174.903477,28118406472.15219
2169,175305787096.7527,22361428805.65893,27998572145.50484
2170,169708121434.24698,21933936138.028095,27240233324.933426
2171,162422457034.94254,21167451742.127594,25850240461.90392
2172,157391006260.8055,19821233031.487865,25181337010.313805
2173,153197246326.4558,19659483665.716995,25380494876.09632
2174,151940512860.938,19201870988.43502,24550278934.436676
2175,147986134210.20575,17379476924.470863,23620213815.98432
2176,142100308273.30814,16804279415.444023,23320651893.836525
2177,138499945651.9996,17808187762.34761,22487399453.45298
2178,135524462415.58026,15406405753.176252,21925648123.62392
2179,131736438444.69653,15109432790.79943,21569139695.576233
2180,130056304029.9069,14543856145.376122,20648235030.284016
2181,127968703433.93219,13896012710.033846,19591925931.90938
2182,124809668045.09839,14177357763.087755,19258626641.20036
2183,121912011544.03246,13340649258.15575,18291913234.86117
2184,118801870588.10454,12175609040.192904,17914045962.00138
2185,116432402416.78389,12375665800.682428,17893662281.433254
2186,113532350315.64766,12071996076.375582,17192727360.60652
2187,110223948904.24829,11387298330.032232,16685282321.73159
2188,107468771706.65053,11450390906.97946,15704635801.154158
2189,104098960094.34497,10497743842.712795,15701393904.0961
2190,101376829068.44193,9930172169.050117,15051417988.978765
2191,100131863215.78563,9438411305.77993,14898071682.805044
2192,96159125352.36102,8286312002.268025,14580073447.38742
2193,92057455385.51085,7490563993.02609,13959181604.378761
2194,90135417495.11317,7492445471.87136,13987146213.888735
2195,87220571493.51648,7892158348.239282,14429870825.258425
2196,86391810685.18633,7169402456.595413,14068686438.511871
2197,83448601957.44325,7123487945.899348,13794166778.287663
2198,80877095416.19357,6848432905.0612545,13207972200.036404
2199,80469422545.11098,6844257436.571302,12544152577.127148
2200,78617769862.11566,6419134189.598284,12104871888.35926
2201,76826909559.53436,6372929559.933909,11400794170.257591
2202,74911578300.69046,6216450711.089975,11213702648.878508
2203,73953806871.02628,5046108046.196783,11164345547.990063
2204,72658604127.48756,5011752124.357161,11401540737.75288
2205,70884657371.09125,5135542062.540431,11237487916.994415
2206,69669057219.04254,4701019936.682645,10659130166.75686
2207,67471873673.44208,4457532775.097528,9908533830.839619
2208,66296796824.95406,4270698123.5074425,9872848327.651464
2209,64846454275.785805,4200282702.7483497,10027900075.228779
2210,63249748717.26412,4470944830.980055,9077866366.703934
2211,61476839129.89224,4075456223.169783,8683307590.166075
2212,61131006845.33542,4239198967.4629836,8738705094.32911
2213,60790184479.06428,3835042296.510313,8659111413.433517
2214,59700568324.134,3549264454.7563214,8147630515.844622
2215,57783858260.41394,3238856350.3276687,7781737505.055717
2216,58022706447.34186,2981034102.767605,7925986949.340324
2217,57167121518.0242,2859306570.716717,7369069035.285956
2218,56168140707.994415,2770132696.2038264,7218495361.079081
2219,54973564667.6585,2758032301.7540097,7145658851.152763
2220,54388803924.88492,2740484030.298868,7721053286.362926
2221,54323231796.201866,2683694495.1164703,7238548735.559251
2222,53191655772.43496,2484359948.477983,7186680543.855209
2223,53143488983.23517,2379554600.066686,6834042686.241023
2224,52905351210.6036,2252429880.4165254,6610632739.2356615
2225,52507751212.903625,2164524042.422107,6469197709.802278
2226,52725684886.455055,1981079606.2523692,6559700705.013879
2227,51996577349.27026,1924553159.0530834,5856233945.925048
2228,50620497757.79579,2021059610.6274648,5624954699.807463
2229,51137751215.67069,1975200538.0708742,5364147770.232832
2230,51223584040.60551,1993803961.965968,5136628467.082063
2231,50327800388.54948,1993916334.5800736,5066443025.85506
2232,49703898544.19334,2060987229.1722414,4818559470.955888
2233,48784617880.1153,2101841704.355441,4612297300.280078
2234,48062072151.59079,2031919212.8632834,4349909735.022491
2235,48204489970.33444,1871983907.7848969,4374106745.86971
2236,48318627936.802055,2123860443.5034864,4164369409.144733
2237,48112068537.497925,2007650888.560673,4201609665.997733
2238,47977008224.56427,1819487456.1728346,4346397063.156292
2239,47444580415.44671,1659353750.957378,4286267833.3625026
2240,45967400517.61238,1676504963.0971427,4236955165.575405
2241,45798228007.84697,1800249083.164073,4315703706.235298
2242,45468771887.22689,1781568629.167,4025731278.5176497
2243,45186695537.70643,1728489087.240723,3968622310.2656054
2244,44818816644.353195,1685416829.656524,4266823969.59855
2245,44398420601.26727,1617836495.3265803,3963906089.7694
2246,44352047766.285995,1612806839.0756607,3821263329.3315654
2247,43934825322.5629,1568380593.9970028,3614926848.7014756
2248,44051966667.77546,1483024513.542178,3556162312.806711
2249,43585604678.5543,1384884387.1459885,3367482652.1577873
2250,44190124209.601364,1481039333.4805794,3291313339.2182302
2251,43176472335.69065,1262721471.8994136,3390989869.0747604
2252,42477737448.83936,1232296208.1840587,3191702805.9664145
2253,42290579331.653175,1333182890.5616183,3060269577.839043
2254,42156105059.676704,1264901713.7947552,2951371073.3688965
2255,41736941394.739784,1222560480.5704365,2821123909.7939577
2256,40898552933.102135,1346085453.0589244,2641817358.5188093
2257,40516612035.39464,1222513673.39185,2648497819.4987283
2258,40449385382.900536,1177090395.7342544,2626678361.1471963
2259,40274585949.25894,1187812596.239124,2573372513.322607
2260,39619887264.927734,1184290713.1350563,2502396923.2517734
2261,39351456062.63566,1156035952.915131,2490733389.9926844
2262,39484757502.22561,1135164285.077981,2432830079.8286605
2263,39166402483.99375,1161011060.0212216,2388313987.599136
2264,39298164115.830894,1162955429.193567,2398271924.0771513
2265,38741721892.70424,1170670970.662413,2394186669.2001224
2266,38289591642.60543,1052823562.2882285,2415511450.67818
2267,37811868172.1005,1062832595.5726846,2395583969.8556743
2268,37404132913.099525,1002846621.6571918,2294036490.357884
2269,37543779528.027,854475317.3656449,2358295584.28035
2270,37716409084.2073,845172819.0046917,2241803257.0568714
2271,36938752811.2861,884780491.673543,2329998075.644725
2272,35962609369.80021,917575417.0322679,2196594163.515098
2273,36480290548.52824,866881236.5581774,2190680751.524528
2274,36632047296.15565,811781152.8313226,2188737639.730512
2275,36281324555.370285,844885994.5088011,2174249306.170867
2276,35988058191.59431,871240337.3732939,2128828986.7239711
2277,35477308551.86047,818077400.4879245,2099103099.9667258
2278,35515539752.8649,871851343.6367579,2081113565.9296775
2279,35433370377.79224,1010175213.7744436,2021557794.180967
2280,35184146901.97759,980089674.6105663,1940249387.6695879
2281,35295828127.88459,897780185.5198619,2008848575.7471004
2282,34482246432.93734,816637219.2339749,1950921321.7518356
2283,34270813660.971054,769975955.5597619,1901695295.5842214
2284,33867760105.794533,731345309.9373995,1885285030.670337
2285,34294998970.10622,798588280.2486598,1864316081.316275
2286,34408251100.33455,739158284.0590605,1711199163.951575
2287,33749450748.208164,694897769.8546507,1689134958.131675
2288,33509479740.432816,672012230.1306996,1678846855.2792246
2289,32981536823.761242,647122493.783044,1661605300.6035826
2290,32533557049.59735,654595460.0429224,1616867752.5141735
2291,32681107053.78622,647767627.0339105,1667450351.7106817
2292,32676288904.782284,605198314.255457,1654395849.0700827
2293,32544043784.386177,628596161.9688681,1581774122.9502263
2294,31762223962.260784,637544946.370551,1618964195.6248477
2295,31738487393.758106,770275312.9340065,1629815521.5418737
2296,31884198318.02796,650781061.2062811,1642685993.989477
2297,31473149301.05582,616030060.1052454,1652059508.9906042
2298,30669004694.745388,572888173.5526183,1689246118.5705082
2299,30717593072.824493,522019543.75812864,1590996545.5104792
2300,30248886943.32558,504413643.9247929,1594286575.6443508
