time,CESM2-WACCM,CanESM5,MRI-ESM2-0
1980.0,26374358100000.0,26374358100000.0,26374358100000.0
1981.0,26374358100000.0,26374358100000.0,26374358100000.0
1982.0,26374358100000.0,26374358100000.0,26374358100000.0
1983.0,26374358100000.0,26374358100000.0,26374358100000.0
1984.0,26374358100000.0,26374358100000.0,26374358100000.0
1985.0,26374358100000.0,26374358100000.0,26374358100000.0
1986.0,26374358100000.0,26374358100000.0,26374358100000.0
1987.0,26374358100000.0,26374358100000.0,26374358100000.0
1988.0,26374358100000.0,26374358100000.0,26374358100000.0
1989.0,26374358100000.0,26374358100000.0,26374358100000.0
1990.0,26374358100000.0,26374358100000.0,26374358100000.0
1991.0,26374358100000.0,26374358100000.0,26374358100000.0
1992.0,26374358100000.0,26374358100000.0,26374358100000.0
1993.0,26374358100000.0,26374358100000.0,26374358100000.0
1994.0,26374358100000.0,26374358100000.0,26374358100000.0
1995.0,26374358100000.0,26374358100000.0,26374358100000.0
1996.0,26374358100000.0,26374358100000.0,26374358100000.0
1997.0,26374358100000.0,26374358100000.0,26374358100000.0
1998.0,26374358100000.0,26374358100000.0,26374358100000.0
1999.0,26374358100000.0,26374358100000.0,26374358100000.0
2000.0,26374358100000.0,26374358100000.0,26374358100000.0
2001.0,26375308300000.0,26375630100000.0,26375040400000.0
2002.0,26366164500000.0,26369339700000.0,26372384000000.0
2003.0,26373534200000.0,26379886200000.0,26374429900000.0
2004.0,26360817400000.0,26370580000000.0,26367253300000.0
2005.0,26384688100000.0,26391734500000.0,26384371200000.0
2006.0,26333943100000.0,26353909800000.0,26343329700000.0
2007.0,26316246900000.0,26340929000000.0,26323684700000.0
2008.0,26189900600000.0,26247038800000.0,26230894700000.0
2009.0,26103486200000.0,26170395500000.0,26165192000000.0
2010.0,26002318700000.0,26096559700000.0,26093828500000.0
2011.0,25911172700000.0,26013612900000.0,26019654100000.0
2012.0,25646044300000.0,25796766600000.0,25855002200000.0
2013.0,25413577900000.0,25594902000000.0,25685581300000.0
2014.0,25442710500000.0,25621911100000.0,25711118200000.0
2015.0,25438036200000.0,25618442700000.0,25700647000000.0
2016.0,25300460100000.0,25502395300000.0,25606294400000.0
2017.0,25142787000000.0,25378217600000.0,25490327600000.0
2018.0,25141960500000.0,25377633400000.0,25485522400000.0
2019.0,25152018600000.0,25390606100000.0,25491005700000.0
2020.0,25137142400000.0,25367111000000.0,25483822700000.0
