time,CESM1-CAM5,CANESM2,MPI-ESM-LR
2000.0,61370253000.0,61370253000.0,61087830000.0
2001.0,60266156000.0,60266156000.0,59988900000.0
2002.0,60257972000.0,60257972000.0,59980595000.0
2003.0,60362590000.0,60362590000.0,60082670000.0
2004.0,60688806000.0,60688806000.0,60406430000.0
2005.0,61459644000.0,61459644000.0,61165044000.0
2006.0,62255137000.0,62255137000.0,61957130000.0
2007.0,61750284000.0,61750284000.0,61444112000.0
2008.0,60903133000.0,60903133000.0,60594040000.0
2009.0,60406890000.0,60406890000.0,60110200000.0
2010.0,61033560000.0,61033560000.0,60734665000.0
2011.0,59106517000.0,59106517000.0,58816040000.0
2012.0,58344874000.0,58344874000.0,58053910000.0
2013.0,56778576000.0,56778576000.0,56489546000.0
2014.0,56274514000.0,56274514000.0,55989158000.0
2015.0,54758440000.0,54758440000.0,54478580000.0
2016.0,53108044000.0,53108044000.0,52829835000.0
2017.0,52618396000.0,52618396000.0,52343435000.0
2018.0,51351860000.0,51351860000.0,51089347000.0
2019.0,49759986000.0,49759986000.0,49505010000.0
2020.0,48214462000.0,48214462000.0,47956460000.0
2021.0,47033467000.0,48296133000.0,47598637000.0
2022.0,43901610000.0,47427940000.0,45745400000.0
2023.0,41910653000.0,44748624000.0,43532292000.0
2024.0,40694395000.0,44164755000.0,41620804000.0
2025.0,40748830000.0,43886584000.0,39289860000.0
2026.0,41215844000.0,41557217000.0,36651254000.0
2027.0,40110930000.0,39668388000.0,37127803000.0
2028.0,38356832000.0,38294434000.0,35921410000.0
2029.0,37911040000.0,37255590000.0,35099910000.0
2030.0,38208860000.0,36950454000.0,34071249000.0
2031.0,37582897000.0,35777663000.0,32351627000.0
2032.0,36505080000.0,34459860000.0,31230116000.0
2033.0,35104637000.0,32362576000.0,30228101000.0
2034.0,34358055000.0,33024620000.0,29852953000.0
2035.0,32380780000.0,31986903000.0,29353206000.0
2036.0,31321424000.0,31304192000.0,28763152000.0
2037.0,30584291000.0,30067790000.0,29210018000.0
2038.0,29933770000.0,29541550000.0,28688886000.0
2039.0,29398176000.0,27877284000.0,28162023000.0
2040.0,28864010000.0,27295242000.0,28820955000.0
2041.0,28177410000.0,27782463000.0,28123270000.0
2042.0,27622537000.0,27046480000.0,27072287000.0
2043.0,26754367000.0,25742590000.0,25788277000.0
2044.0,27404941000.0,25553906000.0,25364328000.0
2045.0,26949782000.0,24612300000.0,25463503000.0
2046.0,26204211000.0,24442345000.0,25895710000.0
2047.0,26095280000.0,24018766000.0,24932080000.0
2048.0,25339445000.0,24244791000.0,24677288000.0
2049.0,24798226000.0,24404023000.0,25128456000.0
2050.0,23766210000.0,24041968000.0,24790376000.0
2051.0,22449637000.0,24235375000.0,24788726000.0
2052.0,23074888000.0,23619932000.0,24813226000.0
2053.0,22444405000.0,22848040000.0,24942700000.0
2054.0,22154920000.0,23296555000.0,25046532000.0
2055.0,22187284000.0,23019516000.0,25063322000.0
2056.0,21790302000.0,22931847000.0,24449817000.0
2057.0,21410683000.0,22997334000.0,24086127000.0
2058.0,21051505000.0,22844790000.0,23484615000.0
2059.0,20767777000.0,24048288000.0,23394666000.0
2060.0,20485480000.0,23914530000.0,23229936000.0
2061.0,20180662000.0,24039310000.0,23725644000.0
2062.0,20266230000.0,24149797000.0,24298777000.0
