time,CESM2-WACCM,CanESM5,MRI-ESM2-0
1980.0,33501704000.0,33501704000.0,33501704000.0
1981.0,33501704000.0,33501704000.0,33501704000.0
1982.0,33501704000.0,33501704000.0,33501704000.0
1983.0,33501704000.0,33501704000.0,33501704000.0
1984.0,33501704000.0,33501704000.0,33501704000.0
1985.0,33501704000.0,33501704000.0,33501704000.0
1986.0,33501704000.0,33501704000.0,33501704000.0
1987.0,33501704000.0,33501704000.0,33501704000.0
1988.0,33501704000.0,33501704000.0,33501704000.0
1989.0,33501704000.0,33501704000.0,33501704000.0
1990.0,33501704000.0,33501704000.0,33501704000.0
1991.0,33501704000.0,33501704000.0,33501704000.0
1992.0,33501704000.0,33501704000.0,33501704000.0
1993.0,33501704000.0,33501704000.0,33501704000.0
1994.0,33501704000.0,33501704000.0,33501704000.0
1995.0,33501704000.0,33501704000.0,33501704000.0
1996.0,33501704000.0,33501704000.0,33501704000.0
1997.0,33501704000.0,33501704000.0,33501704000.0
1998.0,33501704000.0,33501704000.0,33501704000.0
1999.0,33501704000.0,33501704000.0,33501704000.0
2000.0,33502116000.0,33507160000.0,33506412000.0
2001.0,33415032000.0,33421670000.0,33428541000.0
2002.0,33188819000.0,33174046000.0,33245206000.0
2003.0,33283855000.0,33290856000.0,33332103000.0
2004.0,33196252000.0,33223761000.0,33260049000.0
2005.0,33290408000.0,33275638000.0,33323035000.0
2006.0,33340465000.0,33336991000.0,33382446000.0
2007.0,33057226000.0,33109479000.0,33151788000.0
2008.0,32812759000.0,32859493000.0,32953337000.0
2009.0,32349873000.0,32367684000.0,32604371000.0
2010.0,32783029000.0,32773684000.0,32979765000.0
2011.0,32815658000.0,32812037000.0,33040080000.0
2012.0,32646505000.0,32634424000.0,32877904000.0
2013.0,32757105000.0,32743425000.0,32983150000.0
2014.0,32534349000.0,32532324000.0,32780153000.0
2015.0,32688697000.0,32626283000.0,32922045000.0
2016.0,32688134000.0,32587605000.0,32914598000.0
2017.0,32417010000.0,32279154000.0,32672097000.0
2018.0,32252700000.0,32114124000.0,32533174000.0
2019.0,31946311000.0,31825331000.0,32260427000.0
2020.0,32141160000.0,31510387000.0,32091372000.0
2021.0,31589076000.0,31466505000.0,32002210000.0
2022.0,31513522000.0,30899397000.0,32052826000.0
2023.0,31220673000.0,30666296000.0,31422986000.0
2024.0,31200277000.0,30248597000.0,31505938000.0
2025.0,30802850000.0,29655077000.0,31181239000.0
2026.0,30653039000.0,29194353000.0,31126252000.0
2027.0,30475105000.0,29448399000.0,30631830000.0
2028.0,30256908000.0,28753980000.0,30425083000.0
2029.0,30295242000.0,28724580000.0,30368030000.0
2030.0,29774206000.0,27900718000.0,30345879000.0
2031.0,29832305000.0,27622794000.0,30127517000.0
2032.0,29801221000.0,27291861000.0,30120292000.0
2033.0,29273849000.0,26775878000.0,29777169000.0
2034.0,29171224000.0,26666697000.0,29629351000.0
2035.0,29315506000.0,25503625000.0,29485033000.0
2036.0,29332175000.0,25508709000.0,29233935000.0
2037.0,29259442000.0,24844959000.0,29107522000.0
2038.0,29113259000.0,24565924000.0,28470072000.0
2039.0,28863689000.0,23742663000.0,28148644000.0
2040.0,28415544000.0,24127333000.0,28288934000.0
2041.0,27942219000.0,23571441000.0,27731745000.0
2042.0,27758886000.0,23661523000.0,27655641000.0
2043.0,27343292000.0,22474863000.0,27053179000.0
2044.0,27209352000.0,22122248000.0,26533725000.0
2045.0,26646292000.0,21854105000.0,26316726000.0
2046.0,25988199000.0,21425624000.0,25785464000.0
2047.0,26113844000.0,20878412000.0,25778272000.0
2048.0,25618956000.0,20881326000.0,24899485000.0
2049.0,25491146000.0,20267370000.0,24711996000.0
2050.0,25345721000.0,19862310000.0,24133780000.0
2051.0,24715820000.0,19758945000.0,24034698000.0
2052.0,24712722000.0,19504203000.0,23426469000.0
2053.0,24195323000.0,19257998000.0,23290469000.0
2054.0,24200019000.0,19158508000.0,23099231000.0
2055.0,23950773000.0,18758927000.0,22737313000.0
2056.0,23950546000.0,18126779000.0,22594763000.0
2057.0,23533931000.0,17811869000.0,22219850000.0
2058.0,23493257000.0,17513451000.0,22161905000.0
2059.0,23473473000.0,17158185000.0,21690000000.0
2060.0,22873433000.0,17007366000.0,21366577000.0
2061.0,22824838000.0,16670574000.0,20887425000.0
2062.0,22502319000.0,16426040000.0,20791461000.0
2063.0,22236180000.0,16130678000.0,20791908000.0
2064.0,22364553000.0,16124568000.0,20703334000.0
2065.0,21955981000.0,15680133000.0,20541179000.0
2066.0,21627553000.0,15750654000.0,20583382000.0
2067.0,21255674000.0,15504945000.0,20407107000.0
2068.0,21133941000.0,15078978000.0,20389165000.0
2069.0,20865470000.0,14644812000.0,20148580000.0
2070.0,20727518000.0,14398765000.0,20023367000.0
2071.0,20610696000.0,14433854000.0,19928290000.0
2072.0,20142410000.0,14314785000.0,19909165000.0
2073.0,20008394000.0,14143044000.0,19658904000.0
2074.0,20058231000.0,13967274000.0,19691584000.0
2075.0,20139332000.0,13641688000.0,19422180000.0
2076.0,19877924000.0,13664178000.0,19172864000.0
2077.0,19501036000.0,13477370000.0,19218291000.0
2078.0,19595011000.0,13517984000.0,19117021000.0
2079.0,19328989000.0,13311367000.0,19103786000.0
2080.0,19178056000.0,13028576000.0,19060180000.0
2081.0,18988138000.0,12763610000.0,18804034000.0
2082.0,19111120000.0,12594192000.0,18737834000.0
2083.0,19119896000.0,12501911000.0,18637553000.0
2084.0,18875465000.0,12708040000.0,18304211000.0
2085.0,18833194000.0,12626900000.0,18202906000.0
2086.0,18684235000.0,12594682000.0,18270223000.0
2087.0,18786931000.0,12513633000.0,17963893000.0
2088.0,18668566000.0,12731121000.0,18208176000.0
2089.0,18677736000.0,12577615000.0,18135472000.0
2090.0,18629277000.0,12461899000.0,18062646000.0
2091.0,18578596000.0,12218988000.0,18027197000.0
2092.0,18466645000.0,12217852000.0,18130981000.0
2093.0,18522615000.0,12042037000.0,17805721000.0
2094.0,18515489000.0,11959511000.0,17769870000.0
2095.0,18339037000.0,11873774000.0,17736596000.0
2096.0,18448120000.0,11828157000.0,17785653000.0
2097.0,18282636000.0,11629699000.0,17148666000.0
2098.0,17921534000.0,11632252000.0,17267114000.0
2099.0,18031639000.0,11533654000.0,17161852000.0
2100.0,17897947000.0,11491778000.0,17215754000.0
2101.0,17928512000.0,11282053000.0,17213841000.0
2102.0,17967988000.0,11378355000.0,17192518000.0
2103.0,17421148000.0,11304315000.0,17275986000.0
2104.0,17357935000.0,11454229000.0,17364973000.0
2105.0,17114050000.0,11294978000.0,17197781000.0
2106.0,17118095000.0,11197505000.0,17087177000.0
2107.0,16522374000.0,11218804000.0,17207837000.0
