time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
1980.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1981.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1982.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1983.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1984.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1985.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1986.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1987.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1988.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1989.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1990.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1991.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1992.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1993.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1994.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1995.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1996.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1997.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1998.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
1999.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0,14671981000.0
2000.0,14670546000.0,14670624000.0,14670690000.0,14670607000.0,14670633000.0,14670747000.0
2001.0,14666610000.0,14665226000.0,14667154000.0,14667232000.0,14665829000.0,14666804000.0
2002.0,14631559000.0,14628821000.0,14632754000.0,14635168000.0,14631324000.0,14631983000.0
2003.0,14628032000.0,14630719000.0,14639746000.0,14631494000.0,14625753000.0,14634084000.0
2004.0,14582650000.0,14590869000.0,14589853000.0,14582195000.0,14581779000.0,14588447000.0
2005.0,14539851000.0,14561243000.0,14563922000.0,14539045000.0,14541532000.0,14557899000.0
2006.0,14535805000.0,14557745000.0,14551662000.0,14528954000.0,14533801000.0,14548431000.0
2007.0,14403123000.0,14418740000.0,14428209000.0,14407047000.0,14416658000.0,14419967000.0
2008.0,14351485000.0,14367900000.0,14371469000.0,14351263000.0,14349569000.0,14366980000.0
2009.0,14240740000.0,14240671000.0,14276741000.0,14253932000.0,14242480000.0,14261978000.0
2010.0,14096137000.0,14095878000.0,14128706000.0,14107649000.0,14109944000.0,14117989000.0
2011.0,14094419000.0,14106013000.0,14136891000.0,14108811000.0,14099439000.0,14121788000.0
2012.0,14038397000.0,14069573000.0,14084266000.0,14026316000.0,14029681000.0,14076430000.0
2013.0,13966150000.0,14005782000.0,14020426000.0,13956464000.0,13943797000.0,14006764000.0
2014.0,13843213000.0,13871416000.0,13890349000.0,13814539000.0,13805971000.0,13880806000.0
2015.0,13724618000.0,13756614000.0,13784997000.0,13690111000.0,13684953000.0,13763997000.0
2016.0,13674724000.0,13727661000.0,13738862000.0,13611416000.0,13612134000.0,13731456000.0
2017.0,13433153000.0,13476182000.0,13497428000.0,13359049000.0,13346144000.0,13484338000.0
2018.0,13214774000.0,13284842000.0,13312835000.0,13174207000.0,13165651000.0,13298005000.0
2019.0,12849015000.0,12890041000.0,12953656000.0,12807392000.0,12800267000.0,12925357000.0
2020.0,12938435000.0,12892732000.0,12929839000.0,12537765000.0,12895600000.0,12930081000.0
2021.0,12527029000.0,12603267000.0,12456413000.0,12220509000.0,12567929000.0,12623869000.0
2022.0,12460752000.0,12430327000.0,12305283000.0,12049214000.0,12492558000.0,12413927000.0
2023.0,12323543000.0,12153286000.0,12264157000.0,11614557000.0,12372537000.0,12305925000.0
2024.0,12141949000.0,12026859000.0,11938346000.0,11395799000.0,12289430000.0,12024000000.0
2025.0,11854811000.0,11755694000.0,11798725000.0,11075498000.0,12259739000.0,11888169000.0
2026.0,11621550000.0,11605029000.0,11656787000.0,10946097000.0,12026277000.0,11708300000.0
2027.0,11321599000.0,11143249000.0,11461089000.0,10518408000.0,11686450000.0,11363741000.0
2028.0,11123586000.0,11084200000.0,11352168000.0,10386080000.0,11569591000.0,11006883000.0
2029.0,10783429000.0,10958062000.0,11328999000.0,9977420000.0,11385606000.0,10832682000.0
2030.0,10594493000.0,10656869000.0,10997866000.0,9851134000.0,11026759000.0,10649562000.0
2031.0,10486697000.0,10481015000.0,10824389000.0,9541926000.0,10816236000.0,10530930000.0
2032.0,10226171000.0,10188628000.0,10798045000.0,9198269000.0,10511762000.0,10232177000.0
2033.0,10034909000.0,10018862000.0,10456787000.0,8848746000.0,10157033000.0,10146662000.0
2034.0,9970205000.0,9825308000.0,10178197000.0,8527135000.0,10230250000.0,9885626000.0
