time,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2129,8133584497.6263,8297190327.239177,9336730474.018904,14322907647.924732
2130,8155469191.566108,8367132921.244909,9223716537.9182,14675431269.206247
2131,8170460576.802664,8471593993.109478,9180516654.909288,14970110350.395996
2132,8315259463.231453,8739200616.956484,9430100838.955973,15209373663.626902
2133,8014317919.0835285,8825232241.595388,9301006221.877058,15631459441.384823
2134,8006346959.768466,8816248308.500967,9401775973.586897,14787081259.676249
2135,8243335715.409,8601616794.739023,9696465005.18711,14689751495.571747
2136,8088972354.262672,8915578239.96899,9745298581.089882,14727816724.441141
2137,7912056718.680547,9103958377.493254,9819823242.360744,14299689708.951057
2138,8073306827.740114,9028625991.111168,10017766674.072401,14395329324.685038
2139,7977705404.851033,8986025215.901958,10533913928.073906,13755776947.117785
2140,7878103793.562119,8843306577.992159,10730844237.823269,14026671259.28465
2141,8007608051.714931,8730302556.480782,11478793123.171509,13923536677.788216
2142,8019733469.063113,9088592019.516142,11327466494.785892,14031184608.042517
2143,7997967429.233929,9310418715.017527,10898539986.855616,14168205084.38489
2144,7831264927.783416,9341946128.78774,10881208280.146698,13682410795.716377
2145,8098435623.757023,9659460548.544025,11100067654.176893,13794145662.8042
2146,7920220854.966741,9266360211.536936,11095746098.128086,13757761444.55848
2147,7740924448.823428,9573185337.937887,11104938564.517647,14518037647.528862
2148,7468658997.185109,9314707473.543798,11255732809.270985,14377515800.829422
2149,7416236926.962216,9010503427.259016,11093644681.769474,13991878335.348946
2150,7330214387.905426,8855092132.784424,11263499125.731203,14110748853.960701
2151,7429156898.940786,8690831029.984905,11343212946.730927,14595617954.551962
2152,7472554631.141486,9343726768.052303,11167063600.658562,14872666098.27047
2153,7576985970.612441,9216288824.402504,11059060479.282751,15424262530.561079
2154,8142160046.730239,9275069830.709063,10795685816.21617,15889153203.400719
2155,8506624265.040385,9079357923.382116,10678144384.527674,16391926136.61665
2156,8660332441.225546,9166208093.829618,10814909623.14014,16251657099.570593
2157,8772276139.807398,8864113421.193558,10492135790.978165,15839887410.454979
2158,8663240360.998442,8671588611.09237,10942990495.043215,15797678456.733374
2159,8821970463.901285,8835380628.934074,11383666098.644613,15929902095.755497
2160,8767028122.331276,9647766079.906044,11497799402.543526,16260561763.352678
2161,8581534499.855,9771226115.952515,11759914580.944183,15679022820.977678
2162,8604918595.959053,9667477409.436441,11963297853.095457,15653220275.056295
2163,8400539568.01528,9470117861.709652,12968954473.208887,15635366518.487019
2164,8589955789.965145,9430564700.053051,13127241533.575537,15151034653.18732
2165,8809831597.18772,9637648481.150576,13698032350.810268,15165411864.554852
2166,8731348833.106138,9668126508.64004,13535256353.314873,15640942603.815971
2167,8701855082.787043,10132540590.570833,13615274199.994328,15933151521.457045
2168,8685589217.429497,10202955594.861404,13636977366.871061,15634624825.875078
2169,9058922060.964252,10169060100.70167,14098244753.72375,15757349938.109764
2170,9376582705.621916,10477482748.674706,14485218241.358736,14992859748.484514
2171,9537015207.031593,10552025774.950596,15023882628.621014,15340227430.732443
2172,9515987163.474064,10809893284.015131,14796031235.275978,15467462467.544277
2173,9664023098.956753,10993063085.757164,14766320292.126556,15674505953.067379
2174,10000828546.463228,11253719130.008265,15005858492.662193,16164217207.449507
2175,9706593465.30593,11456864380.078106,15141341998.562937,16039751077.012304
2176,9893157459.053186,11875090527.426304,15100313351.908358,15262359968.984003
2177,9795383088.095606,12160092654.700678,14887192480.518805,15038214795.102633
2178,9342040762.036697,12158139658.049644,15323325368.948538,14405346196.850262
2179,9066234987.14436,12213358360.969526,15369817715.028051,14571483224.90802
2180,9704275741.868029,12568252598.907948,15133735520.734262,14745710018.607635
2181,9368733322.29075,12717010086.166649,15123598798.411602,14792801009.10036
2182,8964416955.66709,12777608078.935974,15085478556.625778,14838382667.925524
2183,8816080445.90488,13308069016.857536,14913856742.726866,14284699701.841526
2184,9168745651.35551,13510744676.676968,15171426119.68215,14002054335.613377
2185,9322492800.450115,12965966895.058641,15281553772.053759,14273759080.067633
2186,9019876337.189455,12669445512.816242,15041173614.659819,14300975391.851753
2187,8896623890.643518,12802144564.523392,15131051361.774035,14453538701.688087
2188,8901994830.768526,12943053081.004234,15134138221.475372,14765187050.245247
2189,8917038780.23071,13129789462.340414,15280342699.969389,14528252736.65782
2190,8872633802.94681,13386050987.76047,14986070467.374208,14255454164.47884
2191,8928803069.471966,13427801509.895807,14862648423.596327,14134924339.806416
2192,8599259026.265032,13654064234.773643,15083847026.05778,13905940208.21755
2193,8756527843.232168,13772530490.02572,14992455657.391796,13516002662.219381
2194,9043097700.077627,13255955404.27652,14936114092.902088,13284955927.024277
2195,9014857037.785252,13357545481.954329,15187390694.953524,13177791435.917969
2196,9078150984.441277,13961402956.909344,15439185570.698788,12993075153.620089
2197,9476581452.956173,13525543315.618309,15564190821.34566,12682166821.05745
2198,9442012405.160936,13390860709.14422,15564080055.059366,12691245503.128069
2199,9289045399.760424,13709350378.775944,15438105134.662159,12569274648.698137
2200,9755460044.543653,13611360773.706106,15574195149.337936,13117225916.66134
2201,9659989129.382603,12959194447.778557,16094607188.900091,12329073454.193075
2202,9420743720.30428,12429808297.45338,16483868497.455225,12056547494.80574
2203,9320508225.130398,12784865682.880043,16781876812.942356,12052304683.73663
2204,9213998998.985802,13523653861.922989,16720576776.76506,11998779296.577682
2205,9310010042.880291,13254602894.629452,17316887450.61672,11744840892.60651
2206,9456878241.161015,13636582018.881252,17763444298.450333,12165250481.570532
2207,9737180069.44448,13480767266.610443,18419524926.615692,12032943791.449316
2208,9775590978.592121,13705074411.920185,18718407399.802856,11942505094.032278
2209,9750938047.508768,13948462647.5298,18750355248.060036,12927018243.778463
2210,9751512296.702318,14358300960.099022,19089982726.38494,12524100936.123718
2211,9844997374.346315,14669395674.816996,19532745559.048256,12479587391.746958
2212,10036814466.17754,14948076822.42043,19672660565.508755,12407928132.830751
2213,9990129567.614899,14952075881.748991,20494711347.641834,12834550694.160881
2214,9928371768.605822,14525019600.32385,20888869862.140587,12642976505.609879
2215,10127741342.854378,14360425361.388515,20970841925.111485,12424404109.006783
2216,9936360525.227133,14216770944.863565,20866273371.90313,12229653713.893946
2217,10468383886.915854,13678509940.736366,20086742308.06304,11904683013.84907
2218,10463976923.014502,13334591657.453285,20043045559.2379,11984753362.035269
2219,10175316119.006807,12935912225.18378,19900157036.208683,12308004217.694775
2220,10009190566.319159,13260687483.143835,19167290399.729797,12920514166.393196
2221,10030705317.357864,13084052368.65598,18786398349.546738,12674910570.26268
2222,10218302999.962917,13328897447.3064,18595702580.796474,11758290859.541342
2223,10185939705.205172,13892910429.713799,18558112436.615955,11558415485.404947
2224,10318015749.057035,14525484042.405619,18918810102.525875,11817901031.816574
2225,10231488138.767292,14679754177.318022,19081447700.041138,10925046075.655098
2226,10220117733.885,14830628708.02213,19566434924.6075,10676359240.69267
2227,9862910132.430208,15051334447.283535,19582811724.607758,10930795529.258839
2228,9407086574.928312,14854802683.452894,19533821645.090816,10839289575.166897
2229,9522918468.713512,15432633687.710777,19819498327.204285,10810207968.663502
2230,9710017328.315119,16050958321.688168,19917501262.91091,11154485870.611555
2231,9433450642.691925,15909486869.034344,19848174177.336414,10432986732.17202
2232,9505030539.345196,16173700063.712366,19395937161.325195,10102908013.996538
2233,9769002685.418633,16168988053.740013,19566573109.34042,10652976711.268839
2234,9424208074.417603,16343808768.121128,20241906509.434692,10218034901.68707
2235,9363250967.659184,16177327763.517868,19984971531.175503,10222285425.765768
2236,9403990407.76249,15617935730.314018,19500166232.491295,10641150318.705456
2237,9651119532.941217,15424867906.749006,18787035192.152172,10749141821.915161
2238,9574902045.804428,15261179711.004173,18438943261.260155,10688454141.868835
2239,9490723897.51728,14879318968.537119,18168823664.38092,10354494556.154251
2240,9600197598.39085,14321548697.178116,17698452862.955437,9913947123.897709
2241,9646845837.893984,14227996114.914822,17519268029.234814,10065237017.223707
2242,10064701101.354134,14492429640.314749,17802519218.609993,10302373560.547276
2243,10071647613.815256,14056929788.562374,18084550719.3196,10114530935.240723
2244,9933491073.847004,13204337709.755083,18158825888.34547,10141656933.432425
2245,9469769313.970972,12998684142.219069,18249588414.46228,10468330833.742708
2246,9354318857.044573,12925925132.547707,17780355989.921535,9980041083.695877
2247,9216107678.702328,12860005188.58006,17612751413.61486,9606420199.270285
2248,9129259981.937775,12749300297.568747,18002547803.412918,9420845056.147669
2249,8557792135.6812725,12647214834.73818,17798539221.605972,8956887740.899834
2250,8394029031.186412,13144271159.516947,17507880745.439335,8649446008.010897
2251,8440885485.048219,13364054368.689327,17163145660.711077,8849480431.079704
2252,8670584063.927216,13503154830.68457,17962985234.42722,8726578757.322994
2253,8710495453.376171,13770202750.438215,18223826452.460823,8843687592.588793
2254,8458350626.284322,13606467389.012613,18086782907.37213,9336699013.109695
2255,8502614895.111985,13520404823.462421,17637980140.661312,9180663755.212492
2256,9018834473.10475,13455119081.155651,16971014532.51722,9518246067.42503
2257,9075868850.12379,12983400790.455593,16385522863.995243,9897566703.801926
2258,8727026392.325117,12968865715.197348,16319382638.36601,9866447538.371769
2259,8496950518.957292,13405566912.377222,16808006693.043484,9654122124.55446
2260,8555096610.185903,13359433816.675179,16518900092.068054,9658045467.305235
2261,8695615090.656363,13318594345.457928,16462424201.93384,9433864177.420156
2262,9125200405.041058,13861511683.609673,17181824463.950485,9841120873.793547
2263,9116679466.924673,13631935142.746264,17747566707.989388,10146733271.353691
2264,9291846850.735987,13582559435.99372,17919718931.12759,10256042371.132648
2265,9538018752.165524,13650373144.002316,17778166137.537163,10157772531.744205
2266,9528177020.257511,13835927152.023573,17819033508.822292,10091273217.069881
2267,9213841025.16238,14171428201.39595,17385716673.267605,9851244922.912832
2268,9206919565.316435,14565481428.118397,17113162066.061565,10145347556.883638
2269,9238461154.54807,14758106965.26344,17237611615.94621,9911523603.98575
2270,9046852340.663862,14764759826.96965,17205979676.880253,9550954336.137783
2271,8606807684.75865,14681963360.717823,16698315081.73544,9691976254.075623
2272,8335407305.746777,14717666016.438728,17059494177.176859,10207021339.776104
2273,8480423622.1286545,14449962986.17262,17282739621.76876,10463050357.9353
2274,8684790864.363852,14815209826.948505,17002914087.421816,10532631009.661531
2275,8725544586.826067,14946931028.49616,16558558944.527157,10591053778.797754
2276,8844654152.185724,14993575110.66017,16700917007.068638,10743062140.273163
2277,8744413190.005102,15336606554.70807,16806030255.502253,10746095114.018663
2278,9145426614.739607,15605485910.477907,16613258119.14132,10530603171.85082
2279,9425264758.692867,15671373143.851513,17356153589.345634,10817979853.355394
2280,9628024355.784208,16411713628.372908,17370554934.301468,10768645968.428213
2281,9594148224.189167,16771460755.07225,17636832544.617462,11228117301.23726
2282,9966022655.528103,16975975050.111095,17573360389.85947,11032567195.338785
2283,10149698054.101534,17870934655.727467,17668909639.72219,10836644312.296944
2284,9891223217.015589,17980999115.82947,17204046079.637157,10840566700.833042
2285,9617380082.529318,17965536813.77371,17391328668.530834,10658038820.570337
2286,9565917166.454668,18412577448.856834,17351626149.22967,10613239855.923298
2287,9429011781.687449,18166361908.131435,17393695381.49877,10521264697.522556
2288,9274557815.869766,18162611922.165623,17368316709.76162,10111482568.959911
2289,9025560009.674576,18081888053.732727,16811727840.182167,9937733881.512768
2290,8984998185.372732,18332521928.233982,16833153868.106363,10142942512.76324
2291,9039342329.025564,17779888129.29724,16802497178.316326,9963456840.444984
2292,9085507699.541473,17626468996.400635,16650531988.364113,9800931506.07317
2293,9110789799.905167,18304135094.304886,17745655451.14793,9288115223.148426
2294,9234604344.332148,18334455816.207027,18048459260.169514,8712052885.038666
2295,9347042648.762001,18214036288.682163,18151085208.163994,8765251386.350435
2296,9462423920.470446,18321904307.235134,17976146950.603386,8534685871.016021
2297,9502935747.560638,18377449624.61686,17572412782.404488,8536594849.277754
2298,9249210656.353426,18589516829.15938,17277213464.90519,8512041337.824748
2299,9178542481.968252,18588931780.348766,17390382675.901417,8338345829.183929
2300,9266201212.491451,19158942154.38582,17343101853.87773,8592677684.486662
