time,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2245,4896039931058.987,6569863647918.609,6683324011891.202,10706620694868.268
2246,4867945594744.83,6574431900564.655,6707805051188.671,10734330318740.09
2247,4831332510455.659,6563985085781.168,6696451385521.92,10781714770362.91
2248,4812299256500.408,6566115146419.878,6654171287034.595,10774487060651.596
2249,4797732751781.671,6560636115401.74,6647679563954.827,10803429196005.69
2250,4802127798115.567,6598378281099.984,6630338571270.929,10778473333144.145
2251,4817898783445.594,6606472691115.542,6631122261884.011,10756138273955.938
2252,4797617425875.49,6596897445360.059,6646404145265.372,10798656622186.148
2253,4789825486155.19,6591837396368.218,6651180167271.765,10806203813871.568
2254,4771910757739.874,6587190772835.12,6661642542500.729,10800484578580.867
2255,4769477027831.327,6577821799756.491,6690957309389.901,10780888628426.355
2256,4750541063620.114,6575228985083.527,6693880586833.874,10728199984020.7
2257,4723603657056.047,6591124900532.563,6697185876603.773,10751435292291.98
2258,4700704625177.773,6584026984171.242,6719529029280.135,10769800429286.05
2259,4660818991699.349,6596348724349.906,6701980313829.129,10783505391680.9
2260,4658331126108.822,6593001913169.705,6691310139679.942,10802143860617.389
2261,4655401350383.654,6590228068242.896,6700964076775.507,10810251024963.004
2262,4663407030087.496,6597961817098.729,6701580753790.699,10805627800386.318
2263,4670043297883.054,6626474465772.938,6699103609424.941,10809573702250.373
2264,4629026675493.304,6633870160186.353,6671972766470.137,10794301737275.176
2265,4636338850485.562,6638999881465.965,6686074602542.412,10776388941535.22
2266,4647823991260.58,6638810382666.868,6679419425936.264,10740221582162.418
2267,4651601789386.913,6680633100255.11,6668611944397.058,10705194482040.11
2268,4634118741763.311,6695569335367.073,6656331706951.911,10649710626241.684
2269,4603231514104.175,6713312504927.599,6652239237528.814,10641529905813.969
2270,4604934912942.174,6710129171424.309,6609749691140.693,10645054073960.031
2271,4581977037847.021,6729668231123.301,6599321335085.444,10636128630444.691
2272,4588357364717.491,6731489521364.442,6615561394257.792,10651280954155.4
2273,4575799161602.61,6746084294389.671,6602300801702.034,10669898350185.236
2274,4564681530825.337,6746663580006.839,6592134466509.529,10730898690300.01
2275,4573207942400.059,6749858484425.53,6604519260315.109,10767427477657.736
2276,4572232209074.259,6755945901821.737,6579253084557.933,10759284883641.193
2277,4556981612452.13,6766374007779.124,6585578002000.177,10765803953268.77
2278,4537246983227.417,6784909591186.652,6591508266337.449,10734322419595.818
2279,4540516966765.642,6793743506946.09,6581165681853.717,10729724611596.707
2280,4541264825674.138,6792510874447.506,6578893702555.626,10728938299511.086
2281,4521659311171.073,6803294102581.442,6583801379983.37,10703996734932.291
2282,4517404379242.32,6797464565334.623,6577787821087.283,10683203719819.797
2283,4499046895069.283,6800837443549.283,6575850359001.495,10715655324078.293
2284,4494561134588.207,6835568940764.973,6572233875237.19,10748648658011.51
2285,4478864798950.842,6831214300173.558,6563848856296.104,10773026235963.69
2286,4482114754563.066,6824553946295.992,6556653697912.545,10771867725407.857
2287,4482133240930.787,6805996619281.123,6562341442109.473,10777447531055.24
2288,4485028394568.539,6822815106168.3,6578148593452.034,10779791404895.648
2289,4460631932502.981,6830805118366.499,6580101550557.363,10791027643898.822
2290,4446155397911.555,6843858356684.86,6600851150997.989,10757091872265.957
2291,4455270330783.426,6850023472452.96,6597242068860.19,10734004535451.176
2292,4448094083342.465,6854155028735.062,6597019134278.878,10717171661565.43
2293,4423660631728.66,6852450820448.474,6605174262881.776,10698443025638.424
2294,4410442761903.503,6852057893859.56,6599992285862.538,10750859242460.883
2295,4391283004130.5337,6822769853953.982,6612171670161.191,10748535019131.473
2296,4410185874323.912,6840330076423.895,6612901762893.185,10695237042690.02
2297,4408877076273.098,6835229121390.781,6640688625183.628,10716266401423.078
2298,4407493750960.672,6854713616114.209,6639225100640.058,10690897320599.953
2299,4386092255170.8257,6842037390777.627,6647226131214.916,10666119323497.064
2300,4359605429309.7266,6850502595695.124,6642500943566.985,10670073900791.41
