time,CCSM4,CESM1-CAM5
2105,61986511835.4528,6403296987.183483
2106,59857347281.864716,6069821734.51579
2107,57111467683.81271,6009198739.644938
2108,56206287490.69419,5688665391.769202
2109,56044139803.41812,5113073710.928238
2110,54043551986.020294,4939021107.754634
2111,53438898113.74187,4586700059.269541
2112,52573498861.41451,4425554423.842566
2113,50626958683.93029,4283502576.342845
2114,49177355043.14619,4102244904.572455
2115,47675418425.11425,3967256613.6822267
2116,45922766711.3205,3876828758.857442
2117,43208797502.118484,3673803750.763105
2118,40895568569.49104,3595195253.4016356
2119,39126575847.03152,3551939865.292533
2120,37706443343.78534,3587408397.0921054
2121,36559837434.85676,3540198764.6445866
2122,34768942731.25597,3513616848.118505
2123,33624080143.399323,3366435648.8420486
2124,32269139670.842022,3185950555.180324
2125,31263100719.71346,3200862787.447356
2126,31114139613.113964,3197635718.050146
2127,30296177183.132095,3139567423.9850698
2128,27678597616.205086,3040477255.4181385
2129,27002690087.567127,3016412309.43357
2130,25937334585.611862,2929399353.6212955
2131,25911731132.209885,2874483465.850968
2132,25452489748.22824,2644342380.3640633
2133,24381952669.927742,2567869139.11343
2134,23244911371.210503,2541994235.701898
2135,21950877264.48898,2469923175.622077
2136,21975711336.17321,2536302717.0739036
2137,21077813016.306355,2583766906.9473643
2138,19838585535.06003,2526274829.8723097
2139,19020699719.943703,2412439015.377239
2140,17965106720.34866,2375087452.2843456
2141,16360213066.440683,2358210280.364214
2142,15738612193.37579,2283497627.259912
2143,15275379707.98115,2280371376.5084276
2144,14831547876.319254,2310294297.8118825
2145,14416413635.713776,2228536693.134672
2146,13851385183.547821,2165041612.6406174
2147,13533394149.6651,2157621325.670587
2148,12678921977.759356,2142785677.677713
2149,12380506551.974228,2134792482.18757
2150,11912384679.44416,2038353418.9454837
2151,11811307750.907679,2068668115.443284
2152,11632880327.583448,2100015627.24956
2153,11349657833.544453,2058268128.1834092
2154,11004445697.193798,2062229130.6686668
2155,10850108414.630764,2116142941.7605302
2156,10552747096.717491,2081964040.9247932
2157,9877959549.678864,2069815113.7174013
2158,9519352855.838343,2014402445.4796326
2159,9640914393.514301,2023923477.0821152
2160,9432830482.41769,2049018070.8502705
2161,9325491350.784914,1982783059.1241746
2162,9019672943.720713,2008679137.2619083
2163,8731361743.492682,1976117998.7062118
2164,8933861186.718353,1960725641.220344
2165,8917047212.205376,1902554869.5505
2166,8535385460.977682,1919656065.378318
2167,8050322100.379379,1959232765.5571127
2168,7993799984.027967,1921850412.85791
2169,8044404706.48488,1938578117.8167975
2170,8007310226.975075,1921643347.3366635
2171,7786312541.422871,1922066103.614937
2172,7596321782.979201,1927921353.05014
2173,7418029595.780634,1938403453.779763
2174,7118893647.5587435,1932307504.194889
2175,7018640275.795164,1897104074.954504
2176,6995325287.235194,1919542468.9613202
2177,6804207592.524657,1885113287.4337945
2178,6592312194.4070425,1865361660.7380521
2179,6697535356.8676605,1850489011.0201163
2180,6792664518.270334,1837480914.2167852
2181,6641416008.876623,1851350281.394718
2182,6446424925.032085,1836847793.809848
2183,6279846638.114708,1828305355.903223
2184,6327657814.52015,1803125782.570173
2185,6407549021.487969,1877616992.2980754
2186,6543994861.267444,1849350087.685331
2187,6494238667.859276,1847299048.3339481
2188,6340284137.956651,1849198466.4878418
2189,6195656532.866519,1857121088.1108456
2190,6142179570.398821,1880479231.1926951
2191,6005144847.617622,1824503291.079653
2192,6216833456.600604,1750759755.3859222
2193,6039879092.2238455,1737030396.282429
2194,5634830362.721868,1805492496.7983696
2195,5590552090.218111,1811285332.3174667
2196,5446305367.238269,1765486745.717297
2197,5506613718.541449,1706867751.963055
2198,5372471463.560671,1724164477.833543
2199,5261241689.076768,1762840127.70239
2200,5091749568.283635,1729617745.7343066
2201,4969435650.493541,1730044862.5695777
2202,4899436392.821333,1699230930.7489564
2203,4754752869.672856,1650676895.6327844
2204,4782966707.093407,1595455788.0121176
2205,4586061286.849946,1575122491.7209013
2206,4506625422.865026,1584624582.5733116
2207,4402231648.260008,1555246207.4281104
2208,4289564913.7499256,1541272149.1532104
2209,4240669188.738572,1509976967.315117
2210,4176535770.371279,1469207024.1156168
2211,4139060983.6261406,1437201433.545778
2212,4281948901.064666,1398295976.998663
2213,4221498016.013552,1411551639.8762302
2214,4209378665.7126217,1420542706.2827258
2215,4351559507.232806,1449263601.7669773
2216,4245383323.354966,1433381148.9693744
2217,4192066305.792396,1384172312.715465
2218,4144590183.368656,1381892806.9362965
2219,4209700686.844124,1370812989.4321105
2220,4319393335.739658,1387403447.9378343
2221,4291603639.8477416,1423535474.0743105
2222,4241925447.169817,1406684458.7028277
2223,4095932654.795504,1423163015.17148
2224,3996615573.0448556,1426136824.3749502
2225,3993956135.705726,1393251619.6333554
2226,3907462082.303009,1365807883.5323827
2227,3868122449.6081843,1343025971.6748815
2228,3879586177.330751,1338009298.2583594
2229,3906963216.1059847,1378252694.4119885
2230,3822946911.338462,1403395682.3894598
2231,3904372585.2047076,1344824126.3003318
2232,3974442167.154644,1316204155.0431602
2233,4029589240.8520036,1290144070.5264282
2234,3996090987.9123197,1263577253.391153
2235,4030440495.1856093,1275237851.5535915
2236,4023661436.978408,1272696382.6698916
2237,4148797332.1466103,1256978384.1067467
2238,4114747422.6999516,1263009566.3046992
2239,4116718880.8684793,1278929811.8771863
2240,4103276315.0085173,1239906578.2660463
2241,4061090061.3656816,1221161878.9521477
2242,4096090198.6773996,1190123853.7839687
2243,4046598714.569598,1204010384.9821415
2244,3959255042.568639,1242695620.1138086
2245,4047269348.3697667,1228525372.4910932
2246,3962756868.047359,1222279983.571952
2247,3951844986.6750126,1245295302.2861218
2248,4061156356.9911547,1277489984.9452927
2249,3921070031.5017047,1260576320.9069297
2250,4107011173.4486246,1274864659.1941032
2251,4130671223.8666177,1243024560.1680892
2252,4028079053.703929,1293374201.3124323
2253,3977872380.070875,1278385123.2192378
2254,4023550201.138171,1221958659.448301
2255,4073298246.087902,1164240504.7032273
2256,4117421111.7334623,1157914399.391308
2257,4168613510.7405505,1170517392.659013
2258,4185016553.351286,1197204170.7142746
2259,4120818728.8065615,1223853599.2471452
2260,4142564226.4394517,1226706337.3399875
2261,4026054589.6319866,1224136970.7355332
2262,3977959025.9675255,1160243498.2458458
2263,3973158194.7533593,1133024330.8737884
2264,3955906258.213063,1111631985.1996005
2265,3850047900.8253284,1073552233.2380028
2266,3704739961.7561197,1048359761.2985572
2267,3765299114.8539777,1039365670.0114558
2268,3751117018.915019,1011911168.9790434
2269,3675023838.478918,958404080.8110145
2270,3686129593.3274093,933968086.8777206
2271,3660273488.964762,917877613.5494909
2272,3684273102.078311,902217376.2605323
2273,3664598694.772124,884845907.3751801
2274,3756314404.5786443,881349288.5071177
2275,3768342971.328658,884526212.9165633
2276,3750355383.765421,873977958.5168355
2277,3843717246.849667,858823673.4408473
2278,3828047851.3920875,889962543.7606823
2279,3816411956.672352,880538631.2224065
2280,3828507323.885497,894123138.7163458
2281,3884947414.4372554,927567231.9284239
2282,3991736370.328872,895268159.0448809
2283,4065217302.8994827,899045344.944901
2284,3943473058.861819,871958953.8577421
2285,3945253272.840571,875244102.701278
2286,3959648160.778072,874163170.6001883
2287,3834699989.284702,887241077.6938279
2288,3752963159.2811885,851776636.4713144
2289,3793110733.9672475,836730879.6966746
2290,3797192945.421326,850242201.6999748
2291,3810175225.3591967,863328767.1042137
2292,3813719169.6572895,844328807.1519421
2293,3828672624.567934,860798500.7477992
2294,3833312900.681429,887047092.8118396
2295,3756958843.577736,915007502.7621499
2296,3780521608.4448595,896317540.8447144
2297,3755790126.261927,893616201.6161125
2298,3777403255.6082215,904086791.20139
2299,3674501527.5369763,912122719.2305813
2300,3659408854.125449,885307501.9964908
