time,CESM1-CAM5,CanESM2,MPI-ESM-LR
2062,191867071415.8725,256167998579.87433,346585123285.607
2063,189038741116.3064,258450185363.5947,334509790390.724
2064,185655421450.88693,254398117679.7346,326868298109.2667
2065,178785565714.13638,245809585087.71487,320855162702.30493
2066,173162302907.8069,236023614724.6075,310169782382.89246
2067,166350783523.93155,226585186349.4395,308924582704.3842
2068,158020410828.93045,218736387293.93488,293364022101.8793
2069,150617573186.196,213851913738.48218,290700043553.138
2070,143043622955.67075,210466370666.33588,287817402096.89386
2071,137800675065.5142,203480632329.16043,287375927709.0133
2072,130291246690.67274,202696422045.36475,286580626216.85986
2073,124274660945.18687,202208140680.8587,276721914007.5198
2074,115838128154.03052,201958803002.22485,270826897709.82495
2075,111759556945.02757,201017406311.72937,267991303601.40317
2076,106461276618.56018,197985890062.23492,268367295150.34808
2077,102950694163.3752,197217366154.82816,262965431059.87076
2078,99057237862.05933,193145972732.95746,262049799788.34476
2079,89568500751.09842,191417582367.3037,264124795960.5295
2080,84415023649.8929,186036896765.03333,259152567043.11072
2081,83439818244.14455,190134633913.14926,251592299746.12357
2082,81246674446.12694,189297447481.05228,249171984702.78278
2083,78821976967.14224,186876778616.55765,249885491121.14597
2084,78214870417.39192,184707412017.617,245810852632.77673
2085,77347719662.72112,182563743112.59393,242111204515.89935
2086,75104635128.53572,175663449792.89056,239134687408.35907
2087,73671524760.9124,170917368958.27234,232686212867.46173
2088,72914058263.38118,164109971961.74094,225881235944.01822
2089,73159394214.87862,160583493487.4258,220133161642.39966
2090,72586100946.44527,157771338819.49445,222327922662.68954
2091,70696263209.83434,155550006723.69434,225876560528.82367
2092,70431222572.09311,156426774462.96255,222260184354.0581
2093,71663379146.14172,155804804373.5851,217557371652.92648
2094,70217993398.25047,151613241220.9754,218443653720.03204
2095,70029015385.33307,147763376788.28732,216448151709.6875
2096,69345286244.61368,144875278011.36172,211707950510.93826
2097,70486430204.05862,144474841780.81177,208794913820.52594
2098,68179183909.638084,143301538974.74603,202893987490.1947
2099,64960526734.10176,141347479346.66357,203386064946.2515
2100,65244602457.633995,138540900215.80353,205299918587.67947
2101,64044812965.91351,136026545496.00513,202833459873.2888
2102,64569403235.74866,136088790151.75638,207329510723.11838
2103,64070989411.494125,134355707463.4884,208247142753.22714
2104,63356259469.41175,132891265884.81482,208803802473.2157
2105,64699898814.19409,132871300039.47237,203508134008.33447
2106,64757325347.18922,127676766966.20793,203998308649.91925
2107,62880565023.31169,125311616733.36526,204250428795.61313
2108,61035158602.31231,124457960349.54033,203074957675.8395
2109,58948753230.83183,123755041374.22923,203842196871.05933
2110,57310410451.18548,124767748739.49095,205523265311.37347
2111,58530921303.55421,126527471647.6185,203602519344.60806
2112,57049985499.521835,130111193510.46027,203946977006.0457
2113,57129381043.31958,129811734867.94032,200997496226.4457
2114,55939705857.24223,129512322942.49606,201167538906.55298
2115,54912297870.292946,130914916341.34398,197703540298.1257
2116,51830550952.19791,129868449432.78174,194027779381.0125
2117,51226799490.24737,130234933985.95552,190513192561.01004
2118,50355285307.230484,134956129063.29295,192626231500.08746
2119,48635908099.351234,135359568076.27557,196189706740.8996
2120,49169034989.830666,139935728688.82086,203697124989.21036
2121,49424501580.72485,137028997253.2945,201503952270.91397
2122,48899384085.8061,137990932601.26938,205984707125.07333
2123,48405219068.298386,135426885970.52434,204169035431.62357
2124,48549551053.69968,134617725738.06837,201556769024.6281
2125,48283385416.06,134181478080.037,200850474868.65942
2126,47116870531.624725,132975008852.96175,197027458098.86368
2127,46066787685.84336,132918021232.85495,201006054407.16806
2128,45276633423.305954,132701307131.63182,197599007485.43317
2129,44012211230.49717,132313199833.45276,198204948073.0802
2130,43057716518.30548,133710621345.8405,198584114501.55893
2131,43379568539.662384,134787428982.12436,202597125043.65125
2132,42771037582.559044,134892852907.8416,199215050913.74026
2133,41518961596.262024,134148991986.34238,199632044756.16382
2134,41089486486.07407,135050608403.76813,194309122560.315
2135,41625682822.6522,135491843291.57565,192856388108.5305
2136,41451595224.103745,135357172877.4219,194079412041.05832
2137,40237365394.82591,132569596663.77097,187818746814.7619
2138,39355297717.007996,135655616085.61194,188385035068.4068
2139,39986558427.08919,133846588157.82834,180445304503.84296
2140,39956194399.647095,134896759128.18642,182209514110.70468
2141,39263158330.28064,136125710330.71417,184414387042.36905
2142,39475180491.7665,134079438128.82959,186889725563.366
2143,39654411358.25115,134303679479.41083,187773776551.86838
2144,39573834142.200874,133118340776.31352,185378673598.47205
2145,39799937534.945015,129867677385.91928,188370035521.7841
2146,40584154344.7985,131998192498.81046,185074050613.3241
2147,44742950945.41218,136814838121.69644,183865849479.1512
2148,43866763574.12901,137519220716.56058,192272073492.70306
2149,42371550277.95431,136260682914.9105,192354037944.44983
2150,41110857581.66753,137283241133.46922,190106257936.3796
2151,40914756732.64233,139805503260.41736,190835133592.72202
2152,41700245533.87297,145684257354.71777,193731378393.2114
2153,41606605684.194595,144433426492.2643,195736691333.6943
2154,40688869219.321625,143035207725.08655,196932218754.30917
2155,40868127508.01714,144114710928.7542,199663634018.06427
2156,41090985539.57007,145231420127.4295,200173789768.96494
2157,40421577043.83835,142650663240.50613,198630354227.0781
2158,39929800177.858665,143778213470.15408,207786308592.19382
2159,38499376811.14067,141154726228.81763,208553775919.52026
2160,38083844886.852486,139875701908.10538,210356266422.7342
2161,38147850302.47029,143042599026.2879,212671456154.77338
2162,38395951931.67711,144802536859.50098,213365026247.26608
2163,38012444125.87047,144904019341.03082,216670974976.6466
2164,36935457193.76408,143291300605.40195,218419342073.21606
2165,35927594977.85705,140215877270.14963,212536837730.8111
2166,35458855604.277565,146832749944.71625,209321133307.11383
2167,35817650228.590416,149584411368.41037,211348153157.5126
2168,35560172504.296936,146492768609.10336,211545696937.26358
2169,35236945142.05388,143260486925.59647,207258775621.25677
2170,36725758312.06114,141066961344.0205,214610604873.77805
2171,35799584070.41645,147351448013.34946,213994940329.01135
2172,36176806730.22887,150180496047.39267,216136961340.93747
2173,35205613674.30207,151004429404.14935,214769590337.7023
2174,35631809541.66059,147263658543.58826,211431946410.19028
2175,37322772015.239815,146938229682.5384,210721590462.97824
2176,37099269642.92397,142727142487.5763,207553384296.59903
2177,37426413643.79491,142420212483.4747,209291876524.04633
2178,37652035441.95912,144698464464.0138,207454555763.1758
2179,36725928924.20509,145823925890.76602,208757427955.057
2180,37272403521.845985,144853604878.95978,210354298666.89835
2181,38502879492.785934,146825533890.50653,212881744304.99838
2182,38887655853.02395,150326487098.94595,211658068927.62003
2183,38279796485.982666,149501465598.9958,210366523722.28992
2184,38020710212.6778,149436424804.4629,213293558392.63263
2185,38610450075.39817,147628839819.4442,211037628602.59802
2186,38429217470.583084,152742710807.09454,209398723019.82907
2187,38630787426.36584,148772360922.3705,210482342327.35645
2188,39123889900.68913,148347590814.37347,215924676029.343
2189,38930944160.82245,151209025630.56647,213117072892.55597
2190,38461286162.88049,151874615035.19464,212922460586.72598
2191,37533900609.87657,154311988533.2192,214355865206.30975
2192,37576351387.45462,151612247012.10107,209865746360.33524
2193,38133966423.47787,151680964311.49506,214194875974.63483
2194,37751957420.68375,152642223309.65366,217073919868.30478
2195,37858912531.67743,154598301676.77222,215967016966.3594
2196,37400912377.26568,152542483567.82614,219952230531.08453
2197,37390564330.863045,153650481354.09433,231124023475.87094
2198,36925599613.55079,151686989559.739,228194380162.1287
2199,36815195052.43091,149524457520.2856,233396827713.83533
2200,37317144973.6012,143781757156.92047,233660404713.09033
2201,38197667196.918076,144024110579.979,233970443052.76804
2202,37951120402.4797,143559085287.23245,232354916807.61224
2203,38737916233.01573,146547541204.10724,235908878884.38705
2204,38612300059.992195,148735510999.6355,241329491402.90414
2205,38963301516.015945,149675637814.89493,244831946363.13885
2206,39364554839.803444,147344060725.71075,246344108264.98578
2207,38611263288.36068,149479177459.7705,242217852879.71826
2208,38972103947.23987,150196775229.1912,247261060958.36487
2209,39305293053.015274,148764929264.50525,251418804092.33133
2210,42578020093.008415,148198707879.64713,256112103751.1005
2211,41128964539.600655,149580112586.804,256047793454.52145
2212,40723188803.95038,151443021191.76343,261779884300.83218
2213,40781087324.11405,150873249857.13818,267873659890.14456
2214,43360211903.59135,150377738644.22507,267139226974.21118
2215,42665110947.48389,147474477917.22452,260457478984.5543
2216,43014695498.66652,148026809193.20883,263780945029.36017
2217,45286733380.00338,153239021080.20535,260584976206.51468
2218,44432797344.72649,151027954148.915,256509779857.26578
2219,43857542692.426476,151678261442.64273,248305032774.3577
2220,43295327519.47811,152610604694.95996,253957818741.62274
2221,42750769413.915054,150509135396.28494,251387051598.9227
2222,45840988238.52704,148806413499.04553,252072311352.02954
2223,44556435627.39278,146713619882.07306,249164182940.31738
2224,44587486302.734726,145685560360.55048,247688036113.27838
2225,44042786329.2837,147704707375.5358,245735193691.8993
2226,45605890495.228584,147295660934.64758,243300853855.94168
2227,44818878895.91745,145409259597.98038,244832006823.7803
2228,44786683335.31078,146387426439.3765,246699792638.5181
2229,46480979395.51904,146114343520.03622,247065697857.00555
2230,47515208568.34607,144388291656.94492,246903378070.53345
2231,47085283678.0888,146226039653.24902,243596461564.69205
2232,46489368676.26165,149484794121.14603,238823501603.98834
2233,46401662251.26859,147326288207.42377,239140884203.55957
2234,46492111274.49182,149143947235.04028,237129870589.8465
2235,47188901273.26671,150399664181.88385,239646663956.48694
2236,47169255837.5727,146496342649.6145,242732370033.55487
2237,48351239417.139725,145069188527.32877,247645981943.8559
2238,48216899246.848625,146172161843.8133,247470993660.51578
2239,48609909304.48911,147178303735.99216,246367416495.44055
2240,49138873130.04406,152812966862.085,253635365433.4206
2241,49390922069.95966,149614706298.02023,259995898804.19632
2242,51601234719.39059,150928658210.90033,262483655643.6921
2243,53079351578.56678,152141383212.71558,265075672394.54886
2244,53178305187.99963,155289801663.04382,270721378517.36313
2245,52393509865.139366,153502560279.11728,268694550583.79306
2246,51677034679.60281,154340250110.97595,274565926355.39996
2247,51488421006.337265,155038918691.44073,271716321756.8125
2248,52362631367.23628,154015117053.04715,272300849261.66882
2249,53520751367.20496,153543202814.71353,271665962942.47293
2250,53292326302.50665,152915600685.65988,274065943023.18195
2251,55019229371.27533,148529393450.04364,270964080462.74103
2252,54287150671.227425,147138067423.29797,275897244659.42145
2253,55260790795.91326,149396477053.03845,276789605654.61383
2254,54392757341.99022,151430393921.69748,278267996279.226
2255,54285462618.95213,145939646040.48837,281436595524.08606
2256,54528424831.162415,144698511315.33075,283879190839.6471
2257,53328633506.89259,145299740424.71225,281039732154.8789
2258,53551928696.92045,150207241527.01154,283151251144.54065
2259,54616366031.472466,154018670397.8464,284127423690.1927
2260,54835037279.82272,152005527544.7221,283122339008.3546
2261,54771736216.11304,150212466294.10907,279988599853.9217
2262,55675478939.59584,149396687450.02975,287131434749.7903
2263,54852661362.71019,148435221325.5752,299277501959.76953
2264,54406918782.909645,154133434525.58054,298587262949.09546
2265,56829136778.51421,160116667131.58847,303530438587.7833
2266,58299239658.028984,155340427117.63623,304706610024.3964
2267,58779548624.14144,156138895213.2164,305358278981.0261
2268,59540230188.52157,157083628664.7264,306458740949.6037
2269,58116033394.43261,159748778022.71698,314595512274.01654
2270,59257390069.10131,159412625234.55664,316519792777.8071
2271,59206300375.02742,158328496521.9303,316000987918.3356
2272,60552969176.18624,160052229311.79443,311276898672.40326
2273,60831957278.823975,161799383306.80713,311792876946.1859
2274,61380653439.2865,160742748598.6252,313416474907.2631
2275,61608349771.82412,161814065135.27884,310349095803.1376
2276,61525028380.479485,166090864872.683,308025751109.3397
2277,61739439771.85934,170622615840.76617,308349474744.17487
2278,62101426379.51004,167410084726.7726,311092865370.13934
2279,62636927051.897484,167310790419.35126,312692447248.88196
2280,64716696121.56964,167875104587.16086,310240126154.872
2281,68082573390.508484,168098342305.19302,304479313122.92395
2282,68978200080.76807,168918679164.1903,299042373925.8235
2283,67750193121.227554,169395867185.7005,290902927619.41113
2284,65307996328.49711,169538244414.60504,292406325290.14307
2285,65521293967.164375,167759514325.77478,298432774806.3662
2286,68244831251.742325,167353019978.23907,298818396286.492
2287,66973217112.92767,165005491236.20456,303172417157.4973
2288,66035447510.5613,167290095908.882,300799530107.82654
2289,67811033422.48766,163434116977.21927,297655587269.1646
2290,68796625685.12291,166957784626.2382,303505794140.91534
2291,68129887170.79214,164870959206.10266,306661487065.47565
2292,67689078564.60376,164340441774.04816,305061710921.3417
2293,66789725386.92485,167065013076.7479,308752502372.6769
2294,67932368122.59841,168430937881.73584,306970471611.94446
2295,65695538577.4291,175523418922.72476,304097367780.26013
2296,66496927857.733765,180776985324.55823,305096571707.39343
2297,67563540844.82143,179208953112.24796,307468301659.75555
2298,69071982698.18744,179575186590.15494,298753247666.21387
2299,68502004749.37579,180176795948.957,300117526357.4017
2300,68426975742.97179,182947768500.1034,301900046646.43115
