time,CCSM4,CSIRO-Mk3-6-0,MPI-ESM-LR
2114,1411069692.8446898,1714168428.8492503,9626764003.762789
2115,1325579205.271028,1580562791.4190571,8299018060.115722
2116,1266780637.40724,1459601021.4842236,7503631610.666523
2117,1235527270.3215344,1355939457.0128672,7104726803.9860735
2118,1171930731.3602674,1277796336.08958,6420544671.862959
2119,1135440011.3729627,1219301740.763866,6021038444.794341
2120,1090622420.3814976,1170662863.545962,5578592967.469199
2121,1065704410.8792595,1069711904.6351112,5229928623.594607
2122,1070202585.7094301,1024159211.5473588,4876705291.247691
2123,1071377464.2080038,972447648.7957017,4644044277.946316
2124,1089862945.013828,924540315.9524097,4198995069.0259414
2125,1043140953.5487298,817780272.3926376,4006558495.9872766
2126,1022161514.9931761,748712574.299362,3995748522.5807285
2127,977601450.1048673,726142876.6226085,3835063810.8276844
2128,987424149.3543911,700282886.2674462,3621792493.5045195
2129,951577226.3978264,664044540.6009909,3390285040.9612737
2130,950665348.3017193,630431186.9541839,3174331272.579936
2131,914484033.1790713,602160135.0272893,3065615918.6233635
2132,849759648.481916,559316136.3265997,2896005072.872292
2133,790017795.5569668,544589692.9485738,2500771765.7748485
2134,737276874.3677139,528348794.7089202,2362365426.3881946
2135,724651737.3391833,523058695.34020585,2218327981.825953
2136,713362297.2618687,518544554.94614375,2143058240.098005
2137,685112957.50014,503480884.0200323,1871473183.38412
2138,690263482.8152523,470175444.51790625,1655367172.0902822
2139,673857688.7707369,457891133.1827455,1478439232.3531969
2140,632528966.6023579,448783166.56200075,1353870963.9834106
2141,602459729.042656,444010469.73786914,1294671254.543942
2142,567370478.4960363,456818701.0971113,1282709327.097674
2143,563140043.021148,437606199.7250055,1267417937.9653258
2144,539517646.8705417,412825992.64380026,1185406659.0326147
2145,514425728.26462233,403378465.0816661,1204394721.9051552
2146,494628725.5879384,389760483.2104538,1117043330.6214035
2147,488569715.4177077,380679488.90012825,1064441828.1450782
2148,479260948.2464083,355314386.77383286,1030625707.8179283
2149,456103023.9491605,356641417.78133464,1007581270.2961365
2150,450743528.83445877,343628974.5905969,965172015.9332142
2151,462893849.60526454,338766324.0344628,912984938.969277
2152,448548697.93729305,316351756.0308932,845068507.5907843
2153,450966931.1958428,304714462.47135216,829198324.208254
2154,461980161.0052122,289499810.6282666,806111632.9946474
2155,439729801.543848,281005597.27915186,786158467.9842334
2156,427872438.805167,266839785.14198112,798225970.1025902
2157,415055780.3808224,260108079.86959425,784474385.4557647
2158,409489890.88835156,244775521.73307034,786109150.4637895
2159,395911182.0604779,217122927.35395032,804534708.5180883
2160,378323606.3218033,211129577.84357473,783461635.9406104
2161,369718139.5267412,187785311.1300891,757932712.5406494
2162,364551687.80919015,185069836.09354374,738779941.5293398
2163,359435092.7429348,173662632.1097129,750927634.9186965
2164,348033483.506663,171864951.46743825,704284226.8188391
2165,337685787.7963352,160222437.37401575,708908554.6861426
2166,331768262.6810608,149187425.58785868,685634976.5484155
2167,322728017.085524,139105921.26861826,673608356.7537348
2168,317500587.75703746,126499513.55508584,663156760.3186069
2169,302619075.6457541,118494296.59820311,634416175.8256439
2170,289391022.2830683,107131574.16045217,651684725.1010592
2171,279057155.6215051,102049396.9804409,619834457.4964341
2172,267436084.7692564,95945836.72292055,597277636.0961522
2173,260598715.25648433,85578014.44836557,593174720.4592903
2174,251500424.90706712,75413079.48714867,586276567.5574899
2175,245385748.83626732,70988034.6052799,580997555.9316456
2176,229706931.51953238,67392308.169627,575441907.8449209
2177,228100741.4520658,63056812.13590616,585559484.4789854
2178,215641264.9203336,60454421.0678255,580122659.2349272
2179,215634814.6744894,57570235.68359079,569352967.4613585
2180,206492076.50201285,57524029.670344055,549307443.4854063
2181,200458874.24020687,53364507.021896444,532131259.56911945
2182,193692799.87127283,52444556.45970602,512236468.5927047
2183,187463862.07590476,49883270.100470126,511311410.39291495
2184,179958380.31281444,46997817.05208515,507552432.8599832
2185,169762068.53394824,44439328.06732134,494412633.8775767
2186,166120970.30472648,44211286.69004101,459634584.44729185
2187,167467647.48797315,44608493.84216501,458592940.7192982
2188,164881836.53166106,44979537.767051466,444877557.4273181
2189,157958631.9406664,44590453.67207375,448780494.0078161
2190,152453763.65557706,41974523.76619313,424740638.7304028
2191,150091319.35059327,40855404.139753796,436055546.61997366
2192,142717395.60012764,41148071.52248403,441677646.0087749
2193,140716653.5975574,40878497.36206529,425794902.15422964
2194,136105030.61482844,41090446.51694664,417197730.07754666
2195,133520937.17775762,40809514.96492979,399732427.37552154
2196,129647008.7903654,38366593.70117708,370716975.91354483
2197,122539633.33304106,36303881.2866409,376239110.98556656
2198,121771458.68377112,34569278.920025565,360145304.705583
2199,117878524.51377547,33999299.21174463,359437590.6620219
2200,123963534.09084928,33674666.77492913,347469528.14020187
2201,116896786.16846085,32840197.538646065,335321860.7395531
2202,113852975.32760772,32765116.24900828,328782160.8139258
2203,113689343.51177299,32767906.62641161,314924783.05701196
2204,112721804.63445683,32575279.239450537,313806999.0108101
2205,109508098.36675751,32883422.10689498,313724461.20785964
2206,104531789.61688164,32615432.70553505,298587519.82792974
2207,101930685.68652257,32204338.172498,286157437.188293
2208,100353187.4331263,32405227.98977162,281080181.38999885
2209,100005977.98229697,32251346.97439236,277876106.71057314
2210,94175686.0154019,31698185.73227929,274795952.88246936
2211,93598773.12505981,32054204.21232698,270844029.5910963
2212,90102235.84724182,32135980.986263663,265137997.6772941
2213,83163248.1809135,31752228.58193858,249198562.7753368
2214,83628528.36397317,31453364.32027676,237550712.7509385
2215,82169429.59128816,31412619.589230873,226589422.802163
2216,80565595.23964778,30509213.683281202,228737208.61636066
2217,80636715.81165805,29889044.422638535,213030339.07104692
2218,78210474.27106933,29413584.87106529,201397788.98804578
2219,76034993.59472476,29170370.865644358,191695977.0458779
2220,74542982.21736598,28895580.205735203,182817906.66624427
2221,72716069.73907316,28833456.660069827,174537577.50850207
2222,70335094.79423897,29251057.382432055,166986341.53708607
2223,68125266.41957417,29196937.117837753,167641605.70032623
2224,67192827.8876985,29070623.85536997,162803665.98596126
2225,67192407.50328764,29389235.899466444,154984366.27111432
2226,67712334.11824237,29131176.709177047,135326187.67823264
2227,68303725.83034106,29114250.166185815,135788712.26916447
2228,67874972.07973817,28892564.533915725,132073221.92307019
2229,64326174.56044546,29110024.17514449,123739960.19282517
2230,64321552.75402843,28541631.874519505,118821566.13480884
2231,61512412.49149682,28341936.720103595,118570073.41745003
2232,59815003.05192136,28595140.763529312,113090951.69808592
2233,59524865.71919473,28236875.346453167,106542743.43768626
2234,56761288.19623293,27967507.351322524,105875194.48192269
2235,57535124.83071328,27923210.52104417,101938572.45273444
2236,58239961.157606564,27432199.350292455,98339478.13039228
2237,56818409.71047812,27867782.834592264,98049992.35629626
2238,57457084.49507223,28180114.290708136,99824147.3979872
2239,56863541.04948586,27655751.45402339,103134962.8356748
2240,54326949.85042554,27542558.994325887,104019364.93686853
2241,53882084.486998945,26880035.192311745,107569467.04691243
2242,52849596.998859234,26562550.805359263,98158341.33583657
2243,51242626.37063548,26252789.64055544,94618629.27747738
2244,50731121.28899771,26402537.35682463,96024206.53321625
2245,51121082.39351924,26092914.583073307,93606243.27969433
2246,50677287.691996776,26340968.794152375,104268177.36327064
2247,48922134.92043156,26032806.02222686,92444492.19887196
2248,48878766.50106277,26010248.299103465,90080378.59231374
2249,48127076.503158666,26252188.87193511,86583369.99715668
2250,46905224.3230605,26082490.26593663,87064886.06810121
2251,47514353.57319797,26432257.03044681,87366466.42572147
2252,46923246.279110774,26242716.15455851,86673766.98633854
2253,45287556.06461086,26152870.199064955,80170537.4583515
2254,45841166.57284194,25972387.31242706,76315837.78426509
2255,46030467.56377935,26128364.853741683,75724581.65270145
2256,45326611.81441077,26070947.805445056,73904143.7782732
2257,45209495.84074231,25989368.141289614,71154176.79903132
2258,44482165.022539146,25544720.645343713,69696524.90840682
2259,45029011.265322655,25681327.758553088,66770812.23418205
2260,45530661.27932904,25642978.509484377,64928025.02239706
2261,45838093.98830717,25963841.78945508,63947157.85003752
2262,44862572.58904682,25798809.64913452,61331816.40140753
2263,44188817.57525285,25677994.361700654,59430639.59297656
2264,44137071.24843985,25979256.861441925,61811747.901141234
2265,43559145.441069186,25684947.420996696,60025153.362335086
2266,42699506.22790465,26184671.61834618,57771306.02842714
2267,42204271.776879765,25915010.97942078,56827523.90180011
2268,42063023.15586156,26211535.91411408,54212984.63767869
2269,41791339.73938808,25813973.724978104,54547468.69915671
2270,41811128.003662996,25617714.63177817,50580491.83807664
2271,41997908.7836646,25212634.486106377,48654203.77223448
2272,42582554.38653003,25423567.56625363,50517192.487298675
2273,42311640.04811627,25358754.793505665,51416049.06756225
2274,41490847.44132063,25518661.78297138,52352500.62093428
2275,40969600.955096945,25521423.620231085,49709376.93225171
2276,41430655.58568978,25425256.32156007,50737711.108394414
2277,41016517.791829586,25927212.39675059,51701875.191404544
2278,40994633.7360876,25473404.104533788,52896909.89176363
2279,41302469.83305509,25333305.0091786,54939321.0141842
2280,40864419.03643317,25070376.93683206,53122895.59646897
2281,40195123.18865726,25057482.940119736,54543680.528449334
2282,40019332.42352554,25119321.23131076,52774844.61764962
2283,39813477.81176102,25184852.632319346,52010166.28564088
2284,40062801.424257606,25182729.18574884,52655381.499185786
2285,39961864.13818191,25356912.942738097,52146301.537818685
2286,40047350.0543838,25194980.265261546,52021712.747247964
2287,39779780.81060198,25109755.660761777,51419573.80953953
2288,40322127.094400115,25178980.790769234,49983385.72665026
2289,39911951.11452517,25022402.25836004,49597618.582752585
2290,40056677.637382194,25355736.15435711,49217951.661377236
2291,39731241.51763566,25356040.655778013,49756897.80796523
2292,40110766.92053927,24933399.443887595,49591357.360655814
2293,39144005.99587286,24908631.931145485,48229129.84692537
2294,38731471.24523752,24764604.966505755,48304721.84348709
2295,39015686.08342756,24874227.470745724,46827564.662403025
2296,38599541.94995404,24368140.876088135,46192530.05045832
2297,38964509.710462734,24816303.12476946,46479278.579459585
2298,38479427.731218584,24361347.601973847,47160962.79954705
2299,37984986.271532804,24179700.52479513,46695774.12821657
2300,38189424.51974729,24322557.762427256,46247432.237014666
