time,CESM2-WACCM,CanESM5,MRI-ESM2-0
1980.0,3266086700000.0,3266086700000.0,3266086700000.0
1981.0,3266086700000.0,3266086700000.0,3266086700000.0
1982.0,3266086700000.0,3266086700000.0,3266086700000.0
1983.0,3266086700000.0,3266086700000.0,3266086700000.0
1984.0,3266086700000.0,3266086700000.0,3266086700000.0
1985.0,3266086700000.0,3266086700000.0,3266086700000.0
1986.0,3266086700000.0,3266086700000.0,3266086700000.0
1987.0,3266086700000.0,3266086700000.0,3266086700000.0
1988.0,3266086700000.0,3266086700000.0,3266086700000.0
1989.0,3266086700000.0,3266086700000.0,3266086700000.0
1990.0,3266086700000.0,3266086700000.0,3266086700000.0
1991.0,3266086700000.0,3266086700000.0,3266086700000.0
1992.0,3266086700000.0,3266086700000.0,3266086700000.0
1993.0,3266086700000.0,3266086700000.0,3266086700000.0
1994.0,3266086700000.0,3266086700000.0,3266086700000.0
1995.0,3266086700000.0,3266086700000.0,3266086700000.0
1996.0,3266086700000.0,3266086700000.0,3266086700000.0
1997.0,3266086700000.0,3266086700000.0,3266086700000.0
1998.0,3266086700000.0,3266086700000.0,3266086700000.0
1999.0,3266086700000.0,3266086700000.0,3266086700000.0
2000.0,3266082600000.0,3266088200000.0,3266094400000.0
2001.0,3264856600000.0,3264929200000.0,3264872400000.0
2002.0,3260314900000.0,3260520000000.0,3260313600000.0
2003.0,3261720900000.0,3261524300000.0,3261567400000.0
2004.0,3257638300000.0,3258319100000.0,3258595500000.0
2005.0,3259559800000.0,3259190800000.0,3260321600000.0
2006.0,3253857400000.0,3253895800000.0,3254880300000.0
2007.0,3241673200000.0,3243082200000.0,3243510300000.0
2008.0,3230083100000.0,3232949900000.0,3233605800000.0
2009.0,3208232700000.0,3209653500000.0,3213425600000.0
2010.0,3212806000000.0,3210424200000.0,3217003200000.0
2011.0,3198950000000.0,3198780800000.0,3203696800000.0
2012.0,3185440300000.0,3176689900000.0,3191197300000.0
2013.0,3174505900000.0,3157570900000.0,3180183400000.0
2014.0,3143844700000.0,3125754200000.0,3151867400000.0
2015.0,3132256200000.0,3099765800000.0,3140487800000.0
2016.0,3119517400000.0,3070316300000.0,3127569000000.0
2017.0,3081222600000.0,3027077500000.0,3092561500000.0
2018.0,3064190100000.0,2994792400000.0,3074767200000.0
2019.0,3028288100000.0,2948539800000.0,3040947500000.0
2020.0,3009737500000.0,2882728300000.0,3009571300000.0
2021.0,2972012900000.0,2827582400000.0,2981896500000.0
2022.0,2935124700000.0,2757262900000.0,2960162600000.0
2023.0,2885798100000.0,2678413000000.0,2905247500000.0
2024.0,2848349900000.0,2610751800000.0,2863925300000.0
2025.0,2811532100000.0,2528677100000.0,2823372700000.0
2026.0,2762786300000.0,2439909100000.0,2797224900000.0
2027.0,2733342700000.0,2372285000000.0,2747273900000.0
2028.0,2693893600000.0,2310076300000.0,2709210300000.0
2029.0,2660417400000.0,2236943800000.0,2665531200000.0
2030.0,2621063400000.0,2145840800000.0,2634461100000.0
2031.0,2598407600000.0,2070950200000.0,2607793800000.0
2032.0,2566804600000.0,2001336900000.0,2576008500000.0
2033.0,2526101500000.0,1931704600000.0,2529167100000.0
2034.0,2496008700000.0,1861354700000.0,2490837400000.0
2035.0,2469730100000.0,1783144200000.0,2454050200000.0
2036.0,2439854900000.0,1734692800000.0,2407963500000.0
2037.0,2409016400000.0,1661489700000.0,2372901800000.0
2038.0,2370770500000.0,1594134000000.0,2324678300000.0
2039.0,2326521800000.0,1522227400000.0,2259812300000.0
