time,CESM2-WACCM,CanESM5,MRI-ESM2-0
1980.0,1301234000.0,1301234000.0,1301234000.0
1981.0,1301556000.0,1301725000.0,1301578000.0
1982.0,1302341000.0,1302369000.0,1302292000.0
1983.0,1303589000.0,1303619000.0,1303699000.0
1984.0,1303907000.0,1303802000.0,1303818000.0
1985.0,1303271000.0,1303228000.0,1303341000.0
1986.0,1302450000.0,1302655000.0,1302577000.0
1987.0,1301329000.0,1301331000.0,1301378000.0
1988.0,1304020000.0,1304360000.0,1304162000.0
1989.0,1305436000.0,1305777000.0,1305718000.0
1990.0,1303805000.0,1304055000.0,1304052000.0
1991.0,1307318000.0,1307749000.0,1307697000.0
1992.0,1303447000.0,1303720000.0,1303770000.0
1993.0,1306450000.0,1306410000.0,1306874000.0
1994.0,1308354000.0,1308272000.0,1308664000.0
1995.0,1305024000.0,1304670000.0,1305267000.0
1996.0,1304629000.0,1304420000.0,1305058000.0
1997.0,1303300000.0,1302903000.0,1303426000.0
1998.0,1306243000.0,1305752000.0,1306461000.0
1999.0,1299237000.0,1299238000.0,1299474000.0
2000.0,1300189000.0,1299871000.0,1300359000.0
2001.0,1298074000.0,1297934000.0,1298129000.0
2002.0,1293553000.0,1293531000.0,1293457000.0
2003.0,1300397000.0,1300100000.0,1300352000.0
2004.0,1293650000.0,1292456000.0,1294163000.0
2005.0,1298131000.0,1296936000.0,1299198000.0
2006.0,1304804000.0,1302976000.0,1305734000.0
2007.0,1301391000.0,1300658000.0,1301470000.0
2008.0,1284814000.0,1284719000.0,1284950000.0
2009.0,1297236000.0,1295654000.0,1297847000.0
2010.0,1293092000.0,1288978000.0,1294642000.0
2011.0,1266566000.0,1266314000.0,1267147000.0
2012.0,1269774000.0,1266225000.0,1270886000.0
2013.0,1239395000.0,1237972000.0,1238461000.0
2014.0,1250323000.0,1244984000.0,1252384000.0
2015.0,1220624000.0,1216649000.0,1220140000.0
2016.0,1198246000.0,1194080000.0,1196985000.0
2017.0,1210245000.0,1203533000.0,1208652000.0
2018.0,1178778000.0,1172115000.0,1174819000.0
2019.0,1175026000.0,1168436000.0,1169712000.0
2020.0,1127184000.0,1100324000.0,1119038000.0
2021.0,1151290000.0,1101496000.0,1030686000.0
2022.0,1149573000.0,1064990000.0,1058502000.0
2023.0,1123609000.0,1057019000.0,986007000.0
2024.0,1146545000.0,1033937000.0,974868000.0
2025.0,1098785000.0,1005179000.0,964725000.0
2026.0,1084111000.0,1004856000.0,920190000.0
2027.0,1077342000.0,968161000.0,902630000.0
2028.0,1030670000.0,938566000.0,879160000.0
2029.0,1005088000.0,925126000.0,851073000.0
2030.0,968224000.0,884890000.0,778842000.0
2031.0,937713000.0,856043000.0,779037000.0
2032.0,950297000.0,803332000.0,755947000.0
2033.0,871723000.0,794663000.0,769461000.0
2034.0,889070000.0,746751000.0,729304000.0
2035.0,842821000.0,737420000.0,708856000.0
2036.0,838498000.0,693561000.0,662997000.0
2037.0,829083000.0,677705000.0,647268000.0
2038.0,806850000.0,613807000.0,642592000.0
2039.0,771353000.0,637283000.0,630589000.0
2040.0,742019000.0,584729000.0,615537000.0
2041.0,711464000.0,566978000.0,590262000.0
2042.0,664962000.0,564771000.0,601258000.0
2043.0,625435000.0,518112000.0,569554000.0
2044.0,620919000.0,470477000.0,525707000.0
2045.0,580613000.0,464845000.0,523986000.0
2046.0,554631000.0,417721000.0,498076000.0
2047.0,521758000.0,387423000.0,471241000.0
2048.0,514433000.0,369760000.0,468080000.0
2049.0,483235000.0,374110000.0,470990000.0
2050.0,482248000.0,336495000.0,439911000.0
2051.0,457581000.0,329663000.0,407063000.0
2052.0,451642000.0,313692000.0,392080000.0
