time,CESM1-CAM5,CanESM2,MPI-ESM-LR
2071,121332012143172.6,128055315845190.97,132103250779402.19
2072,120595665979921.25,127666254294462.1,131719947658912.14
2073,119935646593837.03,127166085508906.78,131291370530671.0
2074,119230173831576.84,126744922073360.7,130882236138470.28
2075,118585817531972.1,126397549178421.78,130374957757207.56
2076,117926954934697.94,126000914792576.34,129922906094878.1
2077,117390474757634.62,125613216606190.02,129569529654245.03
2078,116715365546609.53,125222266931873.64,129250973148491.36
2079,116022130563410.5,124744767903175.66,128978782895978.34
2080,115225326058282.84,124177896639898.06,128565349697969.88
2081,114580757250774.17,123646098357221.72,128147123832702.34
2082,114035070222551.81,123293093950174.62,127851630723757.23
2083,113554750605585.3,122764148109211.19,127507892850173.6
2084,112950923712180.86,122305270731383.55,127101094219715.11
2085,112476328782120.31,121900024333977.58,126840671775236.34
2086,111975637014179.06,121276216108729.12,126439720203065.78
2087,111490243146293.69,120822157290542.52,125996581051923.45
2088,110945149108692.38,120390901897944.31,125745431376976.03
2089,110427046380918.12,119987744143896.94,125493089793823.55
2090,109759638139005.56,119540316963767.12,125202062818089.64
2091,109112877078935.14,118967108895271.03,124916259344415.78
2092,108431002100668.56,118561888204198.28,124670163178389.9
2093,107731411962214.53,118150504157568.03,124392478685245.16
2094,107128033223668.28,117753003872569.28,124142486311721.12
2095,106607394588072.5,117410158357395.39,123826543849256.78
2096,106112751088742.56,116950754576771.28,123605006134967.88
2097,105548895170750.34,116574293679879.48,123268790820848.16
2098,104942883045721.78,116186093929026.81,122936541076698.44
2099,104342301874334.69,115773012240800.9,122661084198779.22
2100,103811735251500.47,115334162599413.4,122391000081988.5
2101,103323549779819.38,114843530308604.14,122074977046632.03
2102,102790080846552.44,114537932109973.88,121770805703202.8
2103,102231809516182.12,114101071014818.25,121585993779458.95
2104,101542858174237.89,113681410515146.05,121249257858915.83
2105,101005538908048.12,113287128720487.81,120859821298010.81
2106,100545860323987.08,112837628310921.6,120612748965744.16
2107,100026468327725.31,112383464304023.72,120330802664604.4
2108,99579955084913.34,112018632670239.28,119926635447024.56
2109,99075610118081.53,111496461019835.39,119622638903260.47
2110,98544075823965.62,111029691126285.86,119316847162082.23
2111,97979630076821.03,110668214361918.34,119052035151816.86
2112,97478692107767.03,110340993368312.97,118829159147045.02
2113,97058314641036.48,109959421355492.28,118589849134871.98
2114,96651959564557.9,109506959051930.4,118316496971336.22
2115,96239945491228.31,109083877936855.47,118057641281252.48
2116,95784909563790.34,108671099698991.14,117803773599748.44
2117,95251721827260.38,108396562359905.3,117541712601894.66
2118,94802497289448.56,108151949226324.23,117233430316581.25
2119,94360696396639.66,107749482151128.44,116977716847405.34
2120,93856584718260.19,107435542325240.62,116822149540723.25
2121,93443257310855.9,107138976259432.47,116596441722804.86
2122,93091286051178.69,106806112397176.44,116365802517728.31
2123,92669470999302.56,106502719562516.5,116169827180690.97
2124,92322242286832.25,106230412358674.34,116026118248741.5
2125,91872497577155.88,105942211878566.61,115754622896740.1
2126,91513644455874.36,105667394732759.28,115534000542263.03
2127,91256146405644.6,105414213766549.02,115282330403560.9
2128,90858997549556.36,105075073094776.0,115009614636128.31
2129,90546520133007.16,104648510109780.8,114711766174207.12
2130,90151510773314.4,104393398194583.69,114454002498539.58
2131,89769385745803.88,104124886037746.44,114179583616576.47
2132,89421776647795.9,103891278260560.81,114009243214619.0
2133,88973098283231.31,103677635976443.14,113736863889827.28
2134,88611737288169.42,103392997533436.0,113488513907456.6
2135,88232674539309.53,103148301711608.1,113321044955252.47
2136,87845521529188.11,102918238254173.2,113150337741909.84
2137,87453958290319.56,102505287609456.44,112944466884106.27
2138,87045949229512.12,102279616135708.61,112681279771802.2
2139,86649188417462.45,102005748015026.4,112495544128304.97
2140,86220082371833.03,101797198300042.56,112350684107771.88
2141,85825197632267.44,101520267245170.06,112114385556963.81
2142,85467427842558.38,101279778557199.69,111956778879142.28
2143,84965955329065.62,101045847696139.22,111795271106864.98
2144,84569940770409.12,100903928716806.6,111624826362317.3
2145,84196326970683.28,100640073189646.84,111426300767891.27
2146,83796219441555.17,100419298928254.05,111231688754731.81
2147,83477533620843.22,100244711185723.7,111080294705398.64
2148,83205659941741.4,100004002226016.67,110926520129357.34
2149,82853258160291.28,99722157607673.3,110685904652537.53
2150,82433657127292.19,99372272927819.03,110515130776538.75
2151,82102637603410.12,99082108659652.4,110299808084200.38
2152,81764271567623.03,98919739885337.94,110158783472667.81
2153,81345208514024.25,98692374628583.25,109898006831616.66
2154,80959080885377.22,98437251030269.75,109708987471474.23
2155,80601540068028.16,98104034845037.28,109543017297580.06
2156,80308855149876.0,97859529119789.4,109381244926311.73
2157,80013641870947.22,97620872890104.1,109308465214752.67
2158,79627455549974.44,97409506013122.69,109201776529152.5
2159,79255970651934.5,97204807885549.34,109100678638039.03
2160,78937420886379.73,96948394468852.53,108946856521491.6
2161,78623703346984.38,96757274555572.4,108761114942284.83
2162,78307602440124.3,96542973383658.52,108612332329132.66
2163,78129383006053.58,96304331663056.36,108382325940647.81
2164,77842078269399.3,96156980533678.84,108230340170324.67
2165,77621089905207.6,95970703636000.12,108064399524794.72
2166,77413210989775.72,95688535389839.84,107852040405918.7
2167,77108402949785.94,95454197521385.23,107673664116779.86
2168,76766586644157.23,95207917003778.25,107510003732878.16
2169,76433778555527.81,94966966315910.34,107335123245313.75
2170,76067252563836.69,94740191521218.1,107210076547301.94
2171,75801838372072.44,94590398822942.56,107083112609090.75
2172,75532211737759.55,94393774142631.5,106926940581527.4
2173,75313409853716.31,94153413494400.12,106732089754778.7
2174,75037896892258.16,93990874006840.84,106583978085112.7
2175,74800083793692.03,93876825748776.58,106369811117612.75
2176,74525906080381.53,93659652162797.97,106233562984356.2
2177,74316122197583.14,93450486935472.11,106103528797855.38
2178,74124236221924.72,93304448551477.67,106011571819009.81
2179,73871577911851.38,93114386471721.33,105897828229250.62
2180,73609485455856.55,92951306224291.66,105715093403625.56
2181,73330550937610.9,92801948245152.28,105528765537618.31
2182,73195781971503.14,92569843755153.9,105470889656301.69
2183,73027019189577.52,92391083612432.4,105357232175128.47
2184,72803891963851.62,92232157549156.75,105273245140690.55
2185,72570089346633.6,91994466884870.44,105109764647014.47
2186,72347371555072.73,91862340479345.73,104929540226899.34
2187,72098338563499.78,91706134480194.28,104780602909272.23
2188,71912746376346.94,91448183266431.72,104634472466088.78
2189,71717935905485.64,91296869255626.94,104499561473911.38
2190,71482173862767.2,91150443881950.56,104378116299425.47
2191,71259597542841.75,90984858581607.19,104260711865263.12
2192,70940092343191.39,90800194298823.75,104143281722701.19
2193,70709959626073.69,90609458726131.62,103993708060638.36
2194,70430075162767.19,90441484015675.0,103827229008697.88
2195,70242275799458.41,90232290414203.4,103722574366211.81
2196,70055792089291.93,89994319836192.34,103594654744669.81
2197,69785148915560.97,89834856167320.42,103517213882596.81
2198,69494636081175.016,89679523003199.4,103467965709616.06
2199,69297755800930.0,89503673887065.06,103420921497418.39
2200,69041298352258.89,89227363005227.28,103306019057972.0
2201,68840994393326.68,89084222592813.33,103196348074858.86
2202,68658567299359.266,88899273373256.9,103111838600872.47
2203,68423169727691.04,88712369593454.25,103058070964974.92
2204,68224147430986.49,88652926345506.0,102978719069549.12
2205,67989602333781.04,88522094043001.64,102840381269196.69
2206,67800289709999.5,88360733352308.77,102698015880535.4
2207,67623334723301.31,88235889106405.12,102598375728799.77
2208,67444650611686.19,88086907101220.53,102491299873370.12
2209,67312146231197.83,87919051939940.05,102403643089761.69
2210,67120765516708.12,87705723566858.5,102315711429668.94
2211,66971583614666.0,87548324326517.66,102135060585823.72
2212,66799040902434.72,87376692727552.58,101993526909369.62
2213,66603772709919.445,87290074964570.56,101864808169292.47
2214,66460332900393.77,87101702871470.42,101801584097487.28
2215,66309381092178.14,86915091219868.16,101701515702312.44
2216,66109771763238.07,86782936962693.1,101620377655980.9
2217,65962365102615.24,86617595558490.66,101471327311855.56
2218,65788635590360.72,86377109918823.25,101394583769501.1
2219,65653491022257.766,86236505091844.0,101228839655235.06
2220,65499405975719.305,86174127200632.84,101071312914289.44
2221,65336438916436.7,85995611718429.84,100974961864083.0
2222,65197210096321.97,85807871446563.83,100892157461878.75
2223,65026521618532.97,85618091787288.84,100772921905338.36
2224,64899231186134.234,85466703483661.53,100665729343918.19
2225,64672753063072.95,85373405776275.28,100560446920231.19
2226,64512350249189.75,85270652660836.62,100425525644198.88
2227,64325375155711.58,85081773554294.94,100384501237117.53
2228,64143998275024.44,85018304219290.11,100312894133668.14
2229,63959278971712.625,84972226050049.19,100258188108870.1
2230,63813261100278.49,84843891173786.28,100235921134192.66
2231,63682461510205.55,84769915853840.11,100157085256376.56
2232,63528238794348.34,84636154190679.47,100141187211322.14
2233,63378176729385.61,84531501816206.14,100118231520577.0
2234,63243305257236.28,84461127386357.22,100012927437139.03
2235,63059278180386.22,84370613713887.03,99929851068082.92
2236,62890878200022.59,84275299122924.19,99821232019735.2
2237,62765033407992.95,84180403398384.75,99684462819973.45
2238,62663706049071.91,84036115826512.84,99602929865298.98
2239,62532085230796.56,83900905122378.78,99535114563611.62
2240,62418834520729.984,83739994381741.08,99415902944384.97
2241,62251418710827.11,83609344718232.5,99337836247121.8
2242,62102698586972.55,83484151945325.19,99259797980999.39
2243,61991045747571.84,83359315734427.06,99180040700315.97
2244,61862110336893.34,83208439948580.83,99039408175355.06
2245,61739217873333.07,83114572590095.31,98974682039873.31
2246,61634809541249.45,83016245563869.34,98864570608118.9
2247,61472432988933.76,82928247984242.38,98759482809426.31
2248,61377902851230.36,82783633626880.2,98656812098064.6
2249,61337587046079.53,82718953835237.5,98597651235944.08
2250,61290467820724.42,82639399427645.88,98518203106934.81
2251,61169764314365.35,82610367200018.44,98450398066440.14
2252,61086968443364.56,82532995177265.25,98395207291409.23
2253,60994115068320.59,82403002290238.75,98362815167922.22
2254,60899463522080.28,82448649702840.12,98294142724586.42
2255,60777534916244.484,82329046175433.33,98238825835776.75
2256,60656199551219.875,82296429802803.56,98154936796609.81
2257,60600199253917.84,82243467034083.25,98116803914937.38
2258,60541641837147.91,82165141696699.75,98014827819571.81
2259,60439971817181.23,82068756505231.31,97916980403929.6
2260,60309379300025.36,82032742550929.12,97799598747174.56
2261,60195249778893.32,81984035754926.52,97717612076854.36
2262,60072464812238.11,81835357376516.56,97619129637172.75
2263,59971486756512.36,81761121552212.69,97560594260607.1
2264,59800706252047.93,81648697610429.69,97565884676796.94
2265,59645436754222.17,81596541507601.5,97515158683047.53
2266,59585337790967.266,81512776383445.06,97441958188487.84
2267,59486538821041.49,81405355116196.53,97364474007020.16
2268,59395326418605.8,81286025955451.22,97241246177778.7
2269,59243890377251.44,81200260932445.72,97131710639116.56
2270,59051319863640.984,81159864186524.52,97012675499795.89
2271,58913822771201.95,81056250154108.23,96904251818019.31
2272,58821351634478.625,80975439971474.97,96737724048102.78
2273,58714672298282.984,80896056025479.36,96639525134644.88
2274,58572809442371.484,80778071145940.66,96603668513390.45
2275,58495515610070.36,80670618870794.1,96580237709551.2
2276,58415666000726.74,80594188652709.94,96524800351237.69
2277,58357370932367.95,80543842320444.53,96448520075328.61
2278,58233071420441.4,80479590879029.92,96368595143448.64
2279,58164654902329.234,80409457353570.52,96277045579982.06
2280,58070788029158.89,80363412555774.38,96152667481695.55
2281,57966627208676.78,80331813405623.16,96066374723834.06
2282,57949236719383.016,80235616015345.81,95955802380200.98
2283,57867341297092.67,80185370672003.66,95928196467238.16
2284,57757516877632.31,80103076584126.86,95893129054152.0
2285,57618194175599.42,80052956541820.03,95799972267302.94
2286,57529247517573.44,79915550503699.47,95731936511099.66
2287,57424025791720.77,79898209465203.9,95715655082554.5
2288,57306627885058.06,79843459570408.38,95597761044340.77
2289,57207252797275.58,79756381501801.36,95517288118296.97
2290,57075223700470.93,79668049351711.73,95456384318739.56
2291,56948599292258.43,79612469971854.48,95351508167864.78
2292,56793395382998.875,79525754945879.36,95309101334836.08
2293,56683545488474.625,79439231681675.66,95249982698017.72
2294,56526081238773.805,79363601898352.5,95209725339732.23
2295,56397048987596.125,79309120239949.89,95180393231991.0
2296,56208066304277.266,79286560994010.4,95103523376137.44
2297,56057325892364.234,79235807635518.6,95000559048547.34
2298,55991671005958.59,79201606674902.98,94924391812128.31
2299,55890514792726.86,79139840541791.84,94801999455109.03
2300,55816540068007.75,79092522743581.77,94728296653418.44
