time,CCSM4,CESM1-CAM5
2148,1275793947.5817537,283760886.65193146
2149,1156810073.2573628,285385316.71320105
2150,1025489750.5888141,288461238.47743356
2151,959990991.3514091,279038087.0898729
2152,854922319.2046069,271945099.4494352
2153,761249285.7192806,275403771.5536601
2154,743493235.6700066,268958688.7245702
2155,691497036.0762492,265494287.4603196
2156,638613286.3556088,270543472.6049569
2157,591405333.7245256,272909986.85466355
2158,543876573.4039613,266543066.10103115
2159,507257514.12584937,263032170.8162507
2160,481904527.2802881,266746308.70065612
2161,503658246.8326883,265041284.25468197
2162,448188932.99084,263135427.26570454
2163,407603743.5895187,261011100.70346808
2164,376287674.2411304,260348090.79415253
2165,351225168.16896915,260318913.86390504
2166,341731500.1749396,255428914.90199023
2167,341001430.23418087,258740090.68070596
2168,328682599.74556184,266527597.15825516
2169,316000037.31417495,267380713.93413743
2170,310715913.6535569,264705115.38238534
2171,302700870.14639586,263912877.35334647
2172,321745485.95753103,266326131.27126265
2173,309934887.59801096,265522886.59151366
2174,305190600.5174538,262507017.82723096
2175,300832409.8136499,260496750.76713815
2176,293803444.31256455,256744449.2089011
2177,285520569.5011997,253123807.4743696
2178,280984368.7804404,253755398.21112525
2179,275239842.70880216,247175940.8261365
2180,263004714.88375908,244322362.73629242
2181,260745238.33618248,241448299.49147877
2182,255013711.3553699,243134549.87803122
2183,247122037.7319014,242621523.9224186
2184,248937778.4111248,233672706.24881846
2185,245055153.49751133,235160877.13172123
2186,239759873.53058702,233756126.87975922
2187,240376254.0204174,227111492.21423182
2188,237700528.53584635,231185430.60478455
2189,230972087.17287743,231630529.34617966
2190,228459427.5367119,230570832.84052187
2191,234035675.0095714,232897603.67288482
2192,237631171.4979623,227369451.166628
2193,235195349.53050312,223631520.94972745
2194,234746431.58884603,224246298.94132033
2195,234880882.8262927,225087793.2865419
2196,236680607.28639105,226243996.75078896
2197,240930931.38802946,228793091.8888554
2198,240701268.79864278,231333444.17004883
2199,239854185.6535787,228455725.0639671
2200,234005483.2907954,217677764.18443185
2201,231816913.15906796,215598367.43075925
2202,229256961.7296738,220243315.03174478
2203,232518199.05914974,214721092.41635805
2204,236836546.2437412,210387710.99799126
2205,237427326.54648638,210187813.8439653
2206,233937680.49415222,204413056.0171765
2207,230791198.09705922,203839987.01444557
2208,230079641.57499325,203735729.93402785
2209,228355798.0488554,196370776.0387856
2210,226381271.7072648,196661743.7418405
2211,230255563.99558374,197321025.25500306
2212,227013384.01639217,199336410.7213376
2213,228582364.3796913,201070908.43606725
2214,230313706.22946534,196438056.37535688
2215,231426953.38636518,196362778.46533623
2216,234888790.30092925,190522053.98044887
2217,233646461.3151482,197073172.71236202
2218,235302928.11424348,199683938.38320082
2219,233990951.91537762,203179807.58898562
2220,235247588.12104288,201512811.4515235
2221,235861808.94110766,199182118.9056487
2222,234822491.5525596,196831132.83471197
2223,236173601.24896938,192951734.79557505
2224,234368467.04149726,186147006.45546576
2225,235671850.5183356,191928359.69814798
2226,231746356.6038851,192057628.13655037
2227,232356943.7288238,193525782.9154996
2228,229508219.40075305,193332577.76798856
2229,228944196.84443647,189008883.23141378
2230,228580752.04430735,189731652.95730272
2231,228402760.88548288,191100665.62698182
2232,225941924.85383362,188600648.70643127
2233,225040459.08432984,187048385.8573348
2234,225623580.30690646,185177299.44579336
2235,227743252.94342902,188497055.02645105
2236,226052622.47401628,189389000.73163474
2237,226572700.00681698,187219588.91044846
2238,226815120.09123796,184773807.25992316
2239,228989356.59173012,177617575.21241474
2240,228614251.4943051,178416547.73319644
2241,228204355.06114468,178853684.96962735
2242,223604921.08374196,179271487.5329355
2243,222273586.73627013,179835133.2248666
2244,222894856.64973903,176684306.9983687
2245,220385880.2239843,172158481.79888424
2246,216666192.77778032,166897783.3945265
2247,217403858.16759673,161372806.57692364
2248,213998611.4489397,161167778.69551158
2249,213805219.31704146,159971088.34152657
2250,214749941.9377105,160159344.90645224
2251,214704486.23507658,159361168.20990786
2252,216140429.35721192,162694448.58119527
2253,216741055.94080934,163550313.73213807
2254,213013815.40548941,160502493.5537505
2255,211110594.87906083,161508053.28299394
2256,210744078.09108958,160227223.2575394
2257,212838046.39498794,157794737.43087995
2258,218209407.04654783,156897261.51554823
2259,219844395.079866,156916244.56392163
2260,222207868.0270942,159859990.83015358
2261,218584077.13584092,161855922.94621712
2262,215813047.40178382,157998583.22331095
2263,219070838.8056853,155483945.66812187
2264,214051772.56922892,152699573.70077887
2265,212514383.43101257,150434893.2606897
2266,215584863.0053849,150269130.25357142
2267,209870962.44097924,146547665.9734548
2268,209791483.07893398,144302863.9904724
2269,207266537.3072731,147188541.4938339
2270,208457924.54049417,146343086.86487865
2271,210933606.17819804,146023795.6746397
2272,211188689.90742102,142518069.30100486
2273,205907928.52698252,144931968.4245526
2274,203467553.3029798,142541726.5634594
2275,201860453.76479778,139449318.1645185
2276,199094691.63102895,140910401.908926
2277,195167170.5558573,140056557.78502017
2278,185850074.60542157,140029139.29868257
2279,190832015.54904056,141078106.46783888
2280,191427792.0930851,145346811.8709261
2281,190149672.30020258,145307873.32559946
2282,187498937.53531402,144082025.5739005
2283,185398614.94010362,144613530.9099168
2284,188424183.17932305,140622089.3482153
2285,185576708.35667917,140300619.1272212
2286,189716286.57349128,142162341.67464924
2287,192823148.8519412,140757143.33767366
2288,188700989.5920803,142873329.77352908
2289,191619209.52332705,139431808.01246887
2290,191350852.95265046,138390406.33313093
2291,191411553.50792703,138183844.6543424
2292,187657851.86118776,139360944.523552
2293,187635746.1269628,136886306.4615009
2294,188032559.14709562,135377428.31421754
2295,192105285.4130832,136089445.30096552
2296,188715179.27368706,135074817.6783057
2297,188218554.68470442,136401553.21155733
2298,187043828.07371342,137209985.3108045
2299,187903210.47248232,137693546.86963883
2300,190818797.68432042,140363697.4952451
