time,CESM2-WACCM,CanESM5,MRI-ESM2-0
1980.0,11051571000.0,11051571000.0,11051571000.0
1981.0,11051571000.0,11051571000.0,11051571000.0
1982.0,11051571000.0,11051571000.0,11051571000.0
1983.0,11051571000.0,11051571000.0,11051571000.0
1984.0,11051571000.0,11051571000.0,11051571000.0
1985.0,11051571000.0,11051571000.0,11051571000.0
1986.0,11051571000.0,11051571000.0,11051571000.0
1987.0,11051571000.0,11051571000.0,11051571000.0
1988.0,11051571000.0,11051571000.0,11051571000.0
1989.0,11051571000.0,11051571000.0,11051571000.0
1990.0,11051571000.0,11051571000.0,11051571000.0
1991.0,11051571000.0,11051571000.0,11051571000.0
1992.0,11051571000.0,11051571000.0,11051571000.0
1993.0,11051571000.0,11051571000.0,11051571000.0
1994.0,11051571000.0,11051571000.0,11051571000.0
1995.0,11051571000.0,11051571000.0,11051571000.0
1996.0,11051571000.0,11051571000.0,11051571000.0
1997.0,11051571000.0,11051571000.0,11051571000.0
1998.0,11051571000.0,11051571000.0,11051571000.0
1999.0,11051571000.0,11051571000.0,11051571000.0
2000.0,11051571000.0,11051571000.0,11051571000.0
2001.0,11046508000.0,11046380000.0,11046744000.0
2002.0,11010434000.0,11009679000.0,11013030000.0
2003.0,11002222000.0,10995909000.0,11004140000.0
2004.0,10986414000.0,10979007000.0,10994837000.0
2005.0,10956023000.0,10943922000.0,10963505000.0
2006.0,10949591000.0,10940432000.0,10955426000.0
2007.0,10930869000.0,10917499000.0,10937845000.0
2008.0,10928340000.0,10915644000.0,10933234000.0
2009.0,10896816000.0,10880390000.0,10903032000.0
2010.0,10885960000.0,10867980000.0,10891512000.0
2011.0,10815682000.0,10788079000.0,10819903000.0
2012.0,10826276000.0,10798377000.0,10832119000.0
2013.0,10813690000.0,10781600000.0,10819501000.0
2014.0,10803323000.0,10764140000.0,10806123000.0
2015.0,10745409000.0,10694472000.0,10745337000.0
2016.0,10771730000.0,10717148000.0,10776628000.0
2017.0,10700135000.0,10632605000.0,10696712000.0
2018.0,10674880000.0,10590645000.0,10675036000.0
2019.0,10661370000.0,10571523000.0,10653753000.0
2020.0,10617700000.0,10448996000.0,10614732000.0
2021.0,10562292000.0,10350179000.0,10578666000.0
2022.0,10496651000.0,10228593000.0,10551280000.0
2023.0,10453754000.0,10084851000.0,10485362000.0
2024.0,10426492000.0,9920387000.0,10395235000.0
2025.0,10425460000.0,9822500000.0,10275493000.0
2026.0,10357902000.0,9660678000.0,10269228000.0
2027.0,10305034000.0,9563211000.0,10128336000.0
2028.0,10306723000.0,9419238000.0,10172873000.0
2029.0,10199351000.0,9246705000.0,10063378000.0
2030.0,10196227000.0,9150734000.0,10006829000.0
2031.0,10135680000.0,9030138000.0,9898640000.0
2032.0,10071928000.0,8889612000.0,9833044000.0
2033.0,10026675000.0,8764791000.0,9743895000.0
2034.0,9973572000.0,8644571000.0,9632283000.0
2035.0,9927196000.0,8541034000.0,9513784000.0
2036.0,9914130000.0,8433511000.0,9439865000.0
2037.0,9857406000.0,8317225000.0,9414723000.0
2038.0,9836793000.0,8207209000.0,9288898000.0
2039.0,9828947000.0,8072730000.0,9249617000.0
2040.0,9765305000.0,7918616000.0,9182690000.0
2041.0,9751222000.0,7786917000.0,9115048000.0
2042.0,9687758000.0,7666118000.0,9044315000.0
2043.0,9678478000.0,7581716000.0,8924017000.0
2044.0,9637906000.0,7464893000.0,8855453000.0
2045.0,9579630000.0,7275969000.0,8731569000.0
2046.0,9576478000.0,7117075000.0,8646241000.0
2047.0,9529742000.0,6990921000.0,8534017000.0
2048.0,9511559000.0,6858781000.0,8430419000.0
2049.0,9465049000.0,6695560000.0,8382979000.0
2050.0,9415860000.0,6537761000.0,8277203000.0
2051.0,9374464000.0,6418616000.0,8234981000.0
2052.0,9292745000.0,6243816000.0,8134392000.0
2053.0,9258922000.0,6124019000.0,8063753000.0
2054.0,9165171000.0,5992284000.0,8016528000.0
2055.0,9124650000.0,5817522000.0,7973446000.0
2056.0,9081576000.0,5647534000.0,7880521000.0
2057.0,9041668000.0,5472809000.0,7857046000.0
2058.0,9034881000.0,5332537000.0,7808614000.0
2059.0,8982394000.0,5202075000.0,7749155000.0
2060.0,8961659000.0,5058076000.0,7695330000.0
2061.0,8912927000.0,4931383000.0,7633026000.0
2062.0,8878742000.0,4815684000.0,7578096000.0
2063.0,8867486000.0,4685071000.0,7520596000.0
2064.0,8798079000.0,4571248000.0,7494531000.0
2065.0,8760481000.0,4442674000.0,7463004000.0
2066.0,8744257000.0,4303453000.0,7448740000.0
2067.0,8741716000.0,4160731000.0,7424882000.0
2068.0,8721730000.0,4017421000.0,7388085000.0
2069.0,8720186000.0,3876465000.0,7399541000.0
2070.0,8717790000.0,3748088000.0,7409594000.0
2071.0,8708773000.0,3607878000.0,7398387000.0
2072.0,8722430000.0,3487933000.0,7371011000.0
2073.0,8735244000.0,3384712000.0,7338171000.0
2074.0,8716258000.0,3272815000.0,7295627000.0
2075.0,8731129000.0,3167508000.0,7277551000.0
2076.0,8707095000.0,3060014000.0,7240474000.0
2077.0,8719622000.0,2940037000.0,7203451000.0
2078.0,8705069000.0,2827159000.0,7208034000.0
2079.0,8713229000.0,2717400000.0,7180213000.0
2080.0,8681344000.0,2636499000.0,7162191000.0
2081.0,8714111000.0,2551569000.0,7138116000.0
2082.0,8716565000.0,2474957000.0,7127903000.0
2083.0,8732199000.0,2396827000.0,7107775000.0
2084.0,8748960000.0,2334030000.0,7101916000.0
2085.0,8775530000.0,2246022000.0,7089350000.0
2086.0,8769955000.0,2166195000.0,7101840000.0
2087.0,8795267000.0,2067850000.0,7115060000.0
2088.0,8810388000.0,1977907000.0,7105776000.0
2089.0,8817935000.0,1890865000.0,7129571000.0
2090.0,8824173000.0,1828442000.0,7109054000.0
2091.0,8833074000.0,1745895000.0,7107895000.0
2092.0,8857512000.0,1692914000.0,7113865000.0
2093.0,8867483000.0,1633205000.0,7104456000.0
2094.0,8864300000.0,1564551000.0,7112875000.0
2095.0,8869564000.0,1510675000.0,7139289000.0
2096.0,8878692000.0,1448400000.0,7128610000.0
2097.0,8900343000.0,1400248000.0,7128413000.0
2098.0,8887836000.0,1361536000.0,7125916000.0
2099.0,8919319000.0,1328440000.0,7133284000.0
2100.0,8935200000.0,1300309000.0,7150905000.0
2101.0,8955674000.0,1267792000.0,7166209000.0
2102.0,8959689000.0,1229393000.0,7205884000.0
2103.0,8981748000.0,1198288000.0,7218777000.0
2104.0,8995778000.0,1169411000.0,7255636000.0
2105.0,9012488000.0,1141704000.0,7268519000.0
2106.0,9025763000.0,1113116000.0,7300632000.0
2107.0,9041102000.0,1086589000.0,7320520000.0
2108.0,9038912000.0,1064967000.0,7343867000.0
2109.0,9054903000.0,1049781000.0,7366129000.0
2110.0,9064308000.0,1037712000.0,7384276000.0
2111.0,9087120000.0,1016788000.0,7396290000.0
2112.0,9105581000.0,1001380000.0,7410731000.0
2113.0,9129536000.0,994078000.0,7431863000.0
2114.0,9168743000.0,973719000.0,7453111000.0
2115.0,9182953000.0,969021000.0,7478148000.0
2116.0,9205504000.0,960946000.0,7502289000.0
2117.0,9228352000.0,949765000.0,7510854000.0
2118.0,9258139000.0,942982000.0,7535626000.0
2119.0,9282377000.0,936530000.0,7560447000.0
2120.0,9292197000.0,931813000.0,7577898000.0
2121.0,9323513000.0,921047000.0,7593999000.0
2122.0,9343131000.0,920933000.0,7615451000.0
2123.0,9367092000.0,918734000.0,7630932000.0
2124.0,9397367000.0,918620000.0,7667244000.0
2125.0,9427761000.0,918807000.0,7674236000.0
2126.0,9454241000.0,916091000.0,7713858000.0
2127.0,9489374000.0,910988000.0,7720753000.0
2128.0,9529561000.0,905525000.0,7770337000.0
2129.0,9548296000.0,900940000.0,7801940000.0
2130.0,9592269000.0,897266000.0,7819602000.0
2131.0,9606820000.0,885910000.0,7843319000.0
2132.0,9637919000.0,875871000.0,7865244000.0
2133.0,9675546000.0,867592000.0,7887159000.0
2134.0,9713779000.0,866604000.0,7911173000.0
2135.0,9733501000.0,863907000.0,7933061000.0
2136.0,9755206000.0,860462000.0,7965429000.0
2137.0,9796256000.0,861817000.0,8010760000.0
2138.0,9824218000.0,856516000.0,8039697000.0
2139.0,9857853000.0,857002000.0,8061899000.0
2140.0,9893589000.0,854349000.0,8075617000.0
2141.0,9911181000.0,848695000.0,8100957000.0
2142.0,9958149000.0,848553000.0,8140180000.0
2143.0,9986212000.0,847875000.0,8167050000.0
2144.0,10013041000.0,841694000.0,8196874000.0
2145.0,10044657000.0,834410000.0,8229239000.0
2146.0,10095315000.0,822681000.0,8270587000.0
2147.0,10121242000.0,816323000.0,8298303000.0
2148.0,10137610000.0,807943000.0,8336110000.0
2149.0,10190723000.0,805316000.0,8361650000.0
2150.0,10242462000.0,799774000.0,8393116000.0
2151.0,10291403000.0,797660000.0,8425579000.0
2152.0,10326080000.0,791405000.0,8441850000.0
2153.0,10379170000.0,791694000.0,8476037000.0
2154.0,10386677000.0,786611000.0,8508233000.0
2155.0,10424952000.0,786205000.0,8545057000.0
2156.0,10445516000.0,778357000.0,8575820000.0
2157.0,10477684000.0,780234000.0,8615240000.0
2158.0,10510091000.0,769109000.0,8641715000.0
2159.0,10527810000.0,765806000.0,8649170000.0
