time,CESM2-WACCM,CanESM5,MRI-ESM2-0
1980.0,126443400000.0,126443400000.0,126443400000.0
1981.0,126445000000.0,126445100000.0,126445200000.0
1982.0,126446500000.0,126446500000.0,126446600000.0
1983.0,126444500000.0,126444300000.0,126444400000.0
1984.0,126445600000.0,126445200000.0,126445400000.0
1985.0,126448100000.0,126447800000.0,126447900000.0
1986.0,126449000000.0,126448800000.0,126449100000.0
1987.0,126449500000.0,126449300000.0,126449600000.0
1988.0,126450000000.0,126449900000.0,126450400000.0
1989.0,126450300000.0,126450500000.0,126451200000.0
1990.0,126451100000.0,126451500000.0,126452100000.0
1991.0,126450800000.0,126451100000.0,126451700000.0
1992.0,126451500000.0,126452100000.0,126452800000.0
1993.0,126450900000.0,126451600000.0,126452300000.0
1994.0,126452200000.0,126453100000.0,126453300000.0
1995.0,126451200000.0,126452000000.0,126452400000.0
1996.0,126451200000.0,126452200000.0,126452800000.0
1997.0,126449900000.0,126450400000.0,126451100000.0
1998.0,126449200000.0,126449700000.0,126450700000.0
1999.0,126448000000.0,126448700000.0,126448900000.0
2000.0,126445700000.0,126446600000.0,126447600000.0
2001.0,126442800000.0,126443600000.0,126444200000.0
2002.0,126446200000.0,126447300000.0,126447400000.0
2003.0,126442900000.0,126443700000.0,126443900000.0
2004.0,126437800000.0,126439000000.0,126438200000.0
2005.0,126322000000.0,126227400000.0,126421100000.0
2006.0,123683300000.0,123430700000.0,123838700000.0
2007.0,120497900000.0,120009100000.0,120929200000.0
2008.0,118172300000.0,117884400000.0,118707600000.0
2009.0,116752700000.0,116464400000.0,117145500000.0
2010.0,114241400000.0,114501200000.0,115090200000.0
2011.0,113438100000.0,113574000000.0,114173700000.0
2012.0,110356000000.0,110693600000.0,111550000000.0
2013.0,108369600000.0,108744500000.0,109491800000.0
2014.0,108615900000.0,109047000000.0,109897500000.0
2015.0,109493700000.0,109651500000.0,110746000000.0
2016.0,106844100000.0,107282200000.0,108051500000.0
2017.0,105128100000.0,105580300000.0,106559800000.0
2018.0,102335900000.0,102667000000.0,103452100000.0
2019.0,98846600000.0,99449000000.0,100287500000.0
2020.0,98744400000.0,97955100000.0,98017900000.0
2021.0,97173600000.0,96985700000.0,96315600000.0
2022.0,95542300000.0,92178600000.0,92816800000.0
2023.0,95689200000.0,89831100000.0,91559600000.0
2024.0,93623500000.0,92122100000.0,90599900000.0
2025.0,92269400000.0,90880900000.0,87078100000.0
2026.0,92618100000.0,88676500000.0,83036500000.0
2027.0,90247000000.0,87288400000.0,81549000000.0
2028.0,83666800000.0,85525800000.0,79117800000.0
2029.0,80429600000.0,83838100000.0,77031400000.0
2030.0,80080300000.0,83029700000.0,74750200000.0
2031.0,77434500000.0,82730500000.0,70728900000.0
2032.0,72446300000.0,83389200000.0,67338400000.0
2033.0,71622400000.0,80512700000.0,64157200000.0
2034.0,70140800000.0,75946900000.0,62425300000.0
2035.0,70023300000.0,72000400000.0,60127100000.0
2036.0,68367600000.0,68902800000.0,58362100000.0
2037.0,66335700000.0,67740800000.0,53379600000.0
2038.0,64083900000.0,65236400000.0,50143200000.0
2039.0,60335000000.0,61772000000.0,47435000000.0
2040.0,57200400000.0,60850500000.0,44922200000.0
2041.0,54877800000.0,57169700000.0,44335000000.0
2042.0,52219200000.0,54992300000.0,40201100000.0
2043.0,50737100000.0,53522200000.0,39113100000.0
2044.0,49663700000.0,51606800000.0,38326800000.0
2045.0,48142500000.0,47893900000.0,36903700000.0
2046.0,46216000000.0,46214500000.0,36231900000.0
2047.0,44490900000.0,43204800000.0,35363300000.0
2048.0,43040900000.0,39571900000.0,34340700000.0
2049.0,41235200000.0,37565400000.0,33020400000.0
2050.0,38992700000.0,35048000000.0,31135400000.0
2051.0,38110200000.0,32007000000.0,29413900000.0
2052.0,37600200000.0,31822500000.0,28297100000.0
2053.0,36288800000.0,30434500000.0,27306300000.0
2054.0,35286500000.0,28530800000.0,25908700000.0
2055.0,34158800000.0,27854400000.0,24095100000.0
2056.0,31830800000.0,26697000000.0,23430500000.0
2057.0,30483000000.0,25957200000.0,21318900000.0
2058.0,28645500000.0,25045100000.0,20550000000.0
2059.0,27135100000.0,24295900000.0,19907600000.0
2060.0,26470400000.0,22892300000.0,19141900000.0
2061.0,26177700000.0,21461500000.0,18630500000.0
2062.0,25211100000.0,20001700000.0,18049900000.0
2063.0,24556400000.0,19502000000.0,17892300000.0
2064.0,24558100000.0,18488200000.0,17297000000.0
2065.0,24476300000.0,17326700000.0,17091400000.0
2066.0,23918400000.0,15922600000.0,16369200000.0
2067.0,22672500000.0,15459100000.0,16496300000.0
2068.0,22509600000.0,15004800000.0,15705100000.0
2069.0,21302000000.0,14130300000.0,14479300000.0
2070.0,21225900000.0,13959000000.0,14517300000.0
2071.0,19818500000.0,12796400000.0,13675900000.0
2072.0,18300100000.0,12382100000.0,13962400000.0
2073.0,17711500000.0,12184100000.0,13431200000.0
2074.0,17756800000.0,11940600000.0,13649000000.0
2075.0,16610300000.0,11639300000.0,13027800000.0
2076.0,16392200000.0,11396800000.0,12952800000.0
2077.0,15815800000.0,11336300000.0,12912200000.0
2078.0,15487400000.0,11125500000.0,12422000000.0
2079.0,15693500000.0,10600300000.0,12156100000.0
2080.0,15680800000.0,9801200000.0,12329200000.0
2081.0,15714300000.0,9989200000.0,12145900000.0
2082.0,15167900000.0,9444600000.0,12109400000.0
2083.0,14966700000.0,8923500000.0,12385400000.0
2084.0,14220400000.0,8695400000.0,12622200000.0
