time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
1980.0,126443400000.0,126443400000.0,126443400000.0,126443400000.0,126443400000.0,126443400000.0
1981.0,126444900000.0,126445100000.0,126445000000.0,126445100000.0,126445100000.0,126445200000.0
1982.0,126446500000.0,126446700000.0,126446500000.0,126446500000.0,126446500000.0,126446500000.0
1983.0,126444300000.0,126445000000.0,126444500000.0,126444400000.0,126444700000.0,126444400000.0
1984.0,126445300000.0,126445800000.0,126445600000.0,126445600000.0,126445900000.0,126445400000.0
1985.0,126447900000.0,126448400000.0,126448100000.0,126448000000.0,126448200000.0,126448000000.0
1986.0,126448800000.0,126449100000.0,126449000000.0,126449000000.0,126449000000.0,126449200000.0
1987.0,126449400000.0,126449700000.0,126449500000.0,126449500000.0,126449700000.0,126449500000.0
1988.0,126449600000.0,126450200000.0,126449900000.0,126450100000.0,126450100000.0,126450300000.0
1989.0,126450100000.0,126450300000.0,126450300000.0,126450900000.0,126450400000.0,126451000000.0
1990.0,126451000000.0,126451200000.0,126451300000.0,126451600000.0,126451200000.0,126451900000.0
1991.0,126450600000.0,126450800000.0,126450900000.0,126451200000.0,126450600000.0,126451400000.0
1992.0,126451400000.0,126451300000.0,126451500000.0,126452200000.0,126451400000.0,126452600000.0
1993.0,126450700000.0,126450600000.0,126450800000.0,126451600000.0,126450900000.0,126452100000.0
1994.0,126452100000.0,126452000000.0,126452100000.0,126453100000.0,126451700000.0,126453200000.0
1995.0,126451100000.0,126451100000.0,126451100000.0,126452100000.0,126450900000.0,126452100000.0
1996.0,126451500000.0,126451000000.0,126451000000.0,126452100000.0,126450600000.0,126452500000.0
1997.0,126449800000.0,126449800000.0,126449800000.0,126450600000.0,126449100000.0,126450900000.0
1998.0,126449100000.0,126449200000.0,126448800000.0,126450000000.0,126448600000.0,126450300000.0
1999.0,126448000000.0,126447900000.0,126447700000.0,126448800000.0,126447400000.0,126448600000.0
2000.0,126445900000.0,126445900000.0,126445500000.0,126446900000.0,126445400000.0,126447100000.0
2001.0,126442900000.0,126443400000.0,126442600000.0,126443800000.0,126442500000.0,126443800000.0
2002.0,126446400000.0,126446600000.0,126445600000.0,126447600000.0,126445400000.0,126446900000.0
2003.0,126443400000.0,126443200000.0,126442800000.0,126444000000.0,126442500000.0,126443300000.0
2004.0,126439100000.0,126438400000.0,126437400000.0,126439400000.0,126437500000.0,126438000000.0
2005.0,126181800000.0,126465300000.0,126343600000.0,126294200000.0,126329900000.0,126406200000.0
2006.0,123498800000.0,124065900000.0,123774200000.0,123678100000.0,123528100000.0,123873100000.0
2007.0,120130700000.0,120923000000.0,120734400000.0,120557200000.0,120601000000.0,121119500000.0
2008.0,117935600000.0,118709000000.0,118469300000.0,118422700000.0,118074900000.0,118893200000.0
2009.0,116579100000.0,117257600000.0,117005300000.0,116964800000.0,116419900000.0,117299700000.0
2010.0,114338500000.0,114919400000.0,114596000000.0,114990100000.0,113839100000.0,115221500000.0
2011.0,113449800000.0,113869300000.0,113766700000.0,114037200000.0,113066300000.0,114323000000.0
2012.0,110292500000.0,111398100000.0,110784400000.0,111305400000.0,109712800000.0,111582000000.0
2013.0,108430400000.0,109497000000.0,108776400000.0,109365600000.0,107576200000.0,109498900000.0
2014.0,108556700000.0,109557900000.0,109034400000.0,109641600000.0,107905100000.0,109901900000.0
2015.0,109092400000.0,110484400000.0,109890700000.0,110325900000.0,108700600000.0,110704000000.0
2016.0,106853200000.0,107521600000.0,107237500000.0,107841800000.0,106042900000.0,108054800000.0
2017.0,105036500000.0,105763000000.0,105527900000.0,106184400000.0,104396800000.0,106560100000.0
2018.0,102434300000.0,102967500000.0,102660300000.0,103239500000.0,101164800000.0,103404300000.0
2019.0,99294700000.0,99687300000.0,99266000000.0,100108100000.0,97528300000.0,100255300000.0
2020.0,97071000000.0,97145800000.0,95826500000.0,96115300000.0,96333400000.0,98360200000.0
2021.0,95042700000.0,93604900000.0,93569200000.0,95905300000.0,94050200000.0,98382400000.0
2022.0,94611600000.0,92532200000.0,93491800000.0,93154600000.0,93624600000.0,96599800000.0
2023.0,91627100000.0,87667800000.0,91586800000.0,92825400000.0,89701800000.0,93690700000.0
2024.0,88979800000.0,85921300000.0,89699400000.0,89437000000.0,86803000000.0,89227900000.0
2025.0,83373900000.0,86353900000.0,89813800000.0,88200500000.0,85504600000.0,86958100000.0
2026.0,80753900000.0,86776400000.0,88311800000.0,85328400000.0,86312800000.0,85653500000.0
2027.0,77715200000.0,86358700000.0,86748200000.0,84464800000.0,84851000000.0,81948800000.0
2028.0,75560400000.0,86728400000.0,86867600000.0,81450000000.0,84267400000.0,80651400000.0
2029.0,73622100000.0,85655200000.0,85886400000.0,80920500000.0,81044500000.0,77537200000.0
2030.0,70423400000.0,83428500000.0,85929200000.0,78523200000.0,80641400000.0,75171700000.0
2031.0,65696000000.0,81161000000.0,82432000000.0,75492300000.0,79436000000.0,70348300000.0
2032.0,64560900000.0,78647600000.0,81890400000.0,77014000000.0,77738900000.0,68047800000.0
2033.0,62187100000.0,78210900000.0,78876100000.0,76381300000.0,76895700000.0,64499400000.0
2034.0,60804300000.0,76070200000.0,78091800000.0,73114000000.0,75331500000.0,63392500000.0
2035.0,58773600000.0,72462600000.0,73442600000.0,72459800000.0,70511400000.0,63063000000.0
2036.0,54376800000.0,70024700000.0,70815000000.0,72517600000.0,66651500000.0,60805200000.0
2037.0,53732000000.0,68728200000.0,70171700000.0,68807200000.0,65783600000.0,59326700000.0
2038.0,51677300000.0,64754600000.0,69914200000.0,65536500000.0,64090800000.0,57633900000.0
2039.0,49747100000.0,62294900000.0,67343800000.0,63579000000.0,63032400000.0,55545400000.0
2040.0,48266100000.0,58572300000.0,65827400000.0,61050300000.0,60247000000.0,52766900000.0
2041.0,46511400000.0,53472700000.0,63604900000.0,60429200000.0,58810900000.0,52321200000.0
2042.0,44726500000.0,51034200000.0,61991000000.0,58732300000.0,58361900000.0,51591800000.0
2043.0,42029500000.0,49765700000.0,59946100000.0,57426300000.0,57416500000.0,51128700000.0
2044.0,40647700000.0,49239500000.0,59491300000.0,56457200000.0,55575300000.0,49686400000.0
2045.0,39668000000.0,44747600000.0,56462400000.0,53367600000.0,54435000000.0,48377900000.0
2046.0,39120900000.0,42907400000.0,55658800000.0,53233600000.0,52812800000.0,46673100000.0
2047.0,38881800000.0,43012000000.0,54315600000.0,50739600000.0,49888000000.0,46138100000.0
2048.0,38456800000.0,42793200000.0,53663400000.0,48967900000.0,49127200000.0,45621900000.0
2049.0,37384700000.0,42644100000.0,52084100000.0,46270000000.0,47499100000.0,43929100000.0
2050.0,36457300000.0,41641700000.0,51056700000.0,44676300000.0,44633100000.0,43315200000.0
2051.0,36068300000.0,41052500000.0,49026500000.0,43187700000.0,41259700000.0,41176800000.0
2052.0,35733400000.0,39917700000.0,48471200000.0,41464500000.0,40204000000.0,40404700000.0
2053.0,35663200000.0,37740700000.0,46958600000.0,40677300000.0,39777600000.0,39297400000.0
2054.0,35535800000.0,35784200000.0,46992200000.0,38865200000.0,37965300000.0,37638100000.0
2055.0,35792400000.0,35178200000.0,46598100000.0,38196400000.0,36369100000.0,35849700000.0
