time,CESM1-CAM5,CSIRO-Mk3-6-0,MPI-ESM-LR,NorESM1-M
2060,3856530792703.855,6001273207395.671,5800460412400.462,5658437149025.984
2061,3745883621909.7026,5965618023073.455,5762117976193.857,5571092478139.768
2062,3661486556321.73,5930677781480.918,5728247015157.522,5501132224022.389
2063,3586124371519.1025,5887619672016.298,5683037876907.122,5451150755626.268
2064,3492216343186.516,5846436722567.471,5629764629985.59,5346182415107.147
2065,3387889048075.023,5788624302963.7,5573356057591.958,5302218901457.045
2066,3300585563532.408,5754335231726.356,5530322790501.879,5232854745913.276
2067,3212564738306.7812,5721679445705.161,5473101306816.804,5112316096134.26
2068,3131325963582.8516,5679128078048.116,5416147528546.298,5035197182257.709
2069,3039190732062.0435,5636521804229.72,5361701755885.621,4961686712552.079
2070,2967949221439.295,5593440697825.164,5336027633963.116,4895000689827.896
2071,2897443624475.5996,5562107925923.482,5276207810916.594,4816276463888.632
2072,2841315766892.404,5530208321821.777,5236569432793.751,4742691631480.042
2073,2758984220575.433,5487574485419.805,5199269436358.495,4696075060803.892
2074,2688617929509.539,5454021108536.195,5153952474657.038,4630471225804.874
2075,2620999261762.0537,5401265512005.564,5093841791306.288,4564256558945.823
2076,2537653773165.1978,5343368016475.904,5038858363641.37,4492975364116.51
2077,2467226467674.315,5320812502086.465,4999837884201.833,4420948598440.736
2078,2372630112260.2354,5255167781377.848,4924868216953.99,4379077553869.0405
2079,2293627201437.7896,5207201915077.558,4873589863850.623,4329418141305.3926
2080,2242622508348.974,5151558705865.457,4849229929575.844,4288102013207.1904
2081,2167442450190.2415,5111029849835.541,4795806029669.416,4225580424666.4585
2082,2100356209963.9219,5074211019249.291,4712326974304.062,4152309606648.6846
2083,2033206996476.3691,5027291866295.777,4644578853634.401,4081953022325.137
2084,1958822303162.888,4987714683104.628,4603118079649.56,4016551313173.0835
2085,1890631833659.5955,4928298080445.353,4543861790411.963,3960486041324.884
2086,1827231524423.2341,4862865393943.768,4521700149839.605,3906636207360.77
2087,1774487294640.6428,4814743152736.645,4490928206981.075,3823257401031.1216
2088,1701393910167.6753,4765267832518.715,4468595569169.755,3732612628406.541
2089,1636732536137.4045,4716289745631.931,4414743590414.001,3646889076876.9097
2090,1585060679379.2878,4675841305256.828,4363410550546.54,3593055648609.224
2091,1527198906543.9111,4604999726200.013,4345981973077.0894,3556668028123.713
2092,1482509213883.4036,4577892497801.903,4280881601064.952,3484993852227.1475
2093,1430332068202.4026,4523468871484.116,4222889490304.854,3406363255251.6045
2094,1377324550289.018,4478113797506.104,4178027548862.533,3356299363593.863
2095,1333492055070.1057,4436662974427.804,4121044653365.043,3306451440319.402
2096,1290090102837.3389,4381758559344.707,4072057325131.9395,3244215940298.201
2097,1254618570494.2366,4361793461665.141,4044645432911.7515,3179712745416.957
2098,1213238523499.5732,4340816495318.6255,4003434136058.3706,3116287003076.898
2099,1163829667647.0457,4284158828456.1396,3957142027354.6006,3059624662473.2227
2100,1110389140779.4175,4243081656443.9463,3912964443578.568,3001889951435.4717
2101,1071143226557.8716,4213184829287.609,3870522107157.9746,2931087140202.9277
2102,1022857773680.6173,4145583728765.556,3826238200975.099,2864744531063.2417
2103,982543756562.4948,4115873212120.8657,3773895328480.4834,2796457777401.335
2104,935156713202.8146,4061390697242.314,3728528850484.374,2739267618347.9463
2105,892376845641.1055,4000160536438.9595,3689383626883.4136,2670800695273.9126
2106,842692616388.8007,3962818536129.166,3639159976237.1,2605174783658.3887
2107,800574773826.6539,3938305170104.762,3586043798039.524,2534293145141.8306
2108,770354934047.7126,3901758693642.1646,3550091159131.52,2484208513898.1094
2109,741104274106.1722,3857263453052.505,3490701517954.0405,2435813211360.568
2110,698914837144.1039,3823665339743.9766,3448559113898.6704,2380867854768.584
2111,664948863068.1268,3770228849652.557,3414193022790.156,2315709949593.2876
2112,634100633095.0463,3728272144144.3457,3374090173641.142,2276704804515.8027
2113,597856000911.3009,3673090178735.709,3321114528406.5044,2194836087520.0007
2114,556971523489.7229,3618721506987.044,3282083820013.16,2147501148828.4236
2115,517476119674.8148,3587155162270.0933,3238834752121.6733,2089207685548.5093
2116,490628098591.1896,3534532135292.407,3195537217081.7666,2043319835545.8052
2117,464746468370.9875,3478512722488.745,3167590008060.059,2014260927168.821
2118,444305249943.0392,3436010778482.476,3119387082482.79,2003559529019.3142
2119,423706866941.507,3403194938836.551,3082814891005.0312,1950358176225.9417
2120,396536960323.9777,3378039679477.183,3059429251268.14,1905466998982.6335
2121,376912710540.0173,3333415108672.602,3007864847645.1455,1809744189821.8408
2122,357395680138.3736,3312393346615.5107,2970167197883.3535,1761140307902.224
2123,330532134146.3922,3256457671845.0522,2904463492784.261,1721368980744.3755
2124,309569082445.8854,3199145583372.7886,2862483620637.497,1664385633591.589
2125,288035237906.8148,3158217511578.703,2814829506333.0684,1616172540934.996
2126,266006727435.40833,3138379365952.427,2783585024371.9272,1548200257295.7856
2127,247258268008.03024,3091621888807.8433,2742937051257.925,1480670758828.2327
2128,229777305132.4992,3055460508238.118,2702705490672.6006,1430084265352.335
2129,217120071841.65884,3024620560264.3335,2659540152270.042,1383003023676.5422
2130,202879122602.71368,2984805561569.9272,2624784796691.5396,1323203789540.6128
2131,187949149588.36307,2958741769563.616,2571047117367.0083,1281177301340.45
2132,179036307718.76083,2934305449287.7866,2524775639991.095,1201053299351.748
2133,162715397496.08972,2888725815889.2305,2489384888844.5576,1162763331979.4065
2134,150610051010.30322,2846732866172.078,2439459739099.1426,1107269783384.0203
2135,139924422220.43213,2810598657154.296,2405557103063.739,1037188661731.9286
2136,129109413574.41759,2780086281539.3633,2362108684166.319,980562489824.2942
2137,122099137633.59283,2738331272018.3916,2330057280608.7344,955456519281.1992
2138,114369612939.35193,2700645334330.0405,2280076658701.0684,923229170578.7435
2139,107257405906.2642,2668172809142.598,2252170724561.9014,888618073886.0598
2140,102145771796.10388,2630979294413.3813,2231755620667.338,864912859358.3113
2141,97816941171.02919,2609276322960.9873,2207120611913.984,829927141508.9976
2142,91084234342.29027,2570046840684.783,2180309779437.27,793139244232.4657
2143,87413620520.93916,2534846605969.378,2154802235910.4822,758711237317.159
2144,82296774733.3775,2500367986953.4497,2107968933119.8674,721516798145.0492
2145,76689759345.84503,2474419460189.615,2073915580314.2947,706586982530.2064
2146,71989907905.94176,2448966972992.3237,2041734877011.7664,695618978746.2349
2147,68699049188.59661,2413884254438.1455,2006706084101.4631,670271557807.8147
2148,64322689225.68421,2368461193901.707,1963826218614.8025,650089245871.5222
2149,60992309688.98188,2332952618367.516,1922760308720.6553,625966117991.4858
2150,57930227733.00517,2295467751828.958,1891889288079.6047,602790422914.5979
2151,54357367475.49516,2252469807013.33,1836150871158.609,576435874276.091
2152,52061672679.33441,2217144950421.491,1803449674149.0537,558580434122.934
2153,48970428583.25258,2182263837850.3237,1766614198866.3423,537939587478.6029
2154,45548178518.43454,2163174930052.0046,1737953367876.1533,517434254730.5851
2155,42968714124.07824,2118096012136.1729,1704488346555.9822,496496721343.04944
2156,39929166062.897125,2080036078369.0034,1681817034723.1082,471431005749.53894
2157,36886453778.40273,2050373776181.7542,1660517248658.919,454788568761.672
2158,34354993825.051605,2019536566277.6157,1627431931433.0264,435808439252.0781
2159,31344391515.232758,1993221859299.151,1592676499721.59,420041972090.90265
2160,28468007160.400955,1947513283537.0234,1566737737946.6533,406940691778.6114
2161,25315274477.239155,1921096596013.3489,1536814743991.669,390229197887.30225
2162,23119866047.54718,1893328254240.5178,1508930831674.9153,380234670995.52057
2163,21348790993.94225,1871681961198.5044,1482571999024.125,361523984703.31775
2164,19809504498.196926,1838978370906.592,1458290218986.3977,352240846312.9304
2165,17796434544.846703,1813523427767.2673,1432233290649.6404,343139882622.6962
2166,16002168774.832518,1780592678985.9644,1398506810503.6274,330712833853.2955
2167,15038948457.352013,1753363853288.8403,1370133704428.9822,315643498866.9706
2168,14119645943.98408,1739029651674.6372,1340423841990.9714,311317015393.6828
2169,13266344889.86769,1711695327216.4731,1315968765005.7698,294144524948.9514
2170,11747748376.978714,1679714682378.572,1294434236095.638,277630765270.4046
2171,10183284120.21354,1660406577123.135,1260797180038.712,270114399086.21854
2172,8946065538.94176,1623526510069.2861,1237275118931.8562,259732047649.57434
2173,8103919485.25416,1588260666848.7212,1211715806886.154,247189608150.706
2174,7240667658.709706,1560221914035.1443,1188380283500.3577,234765423353.2662
2175,6746237856.152745,1533845950769.5977,1165557289437.6746,224727430377.73767
2176,6044071441.633712,1508278123048.9116,1145541638709.1897,214424255387.98914
2177,5437605659.140279,1483644984747.276,1125562529887.843,205489925949.93213
2178,4741311489.322697,1458445510075.2424,1107242747658.1792,195613211201.04718
2179,4243721082.158368,1440845356771.57,1085618282270.8363,186386871764.0696
2180,3518440514.9139924,1421096012584.9536,1064989371028.5702,176978467367.1571
2181,3052911830.4446435,1400754781462.0723,1042852064621.9233,170414755122.1752
2182,2423708030.29695,1376681251723.08,1025383372317.7714,162859275180.0488
2183,1962845970.448018,1350712223033.2397,1010700568087.9038,152349917177.373
2184,1668454787.5126405,1333814435239.3398,987244713078.9735,145936026783.40427
2185,1402794393.4108899,1302300561011.3484,972066845512.7861,140172088976.6471
2186,1156024900.3987167,1279855880416.5564,955156937979.3602,134424413945.51431
2187,1072696601.5100068,1255295788394.713,934725146698.3458,130807884428.48898
2188,1033634591.0981303,1233257625290.832,919788207218.732,124726966762.36989
2189,1014672978.7005792,1200060530048.0745,903612537690.3824,115493667243.73662
2190,1012140127.1003588,1173604283942.3289,884967061561.277,107866164279.72408
2191,1006876130.4884642,1142615960812.2144,864366312171.2795,100814120826.42036
2192,1004487372.9507446,1121038227999.8513,848068656251.4338,97970229941.85063
2193,1014526898.9058383,1097222876530.2942,833378845293.7246,90603117161.20018
2194,1011654744.7711747,1077509534765.7094,818705850165.0642,84321143974.25137
2195,1001818604.6339821,1060192894455.0225,795231798992.4001,78201004520.32133
2196,995952248.4989955,1048421653309.1432,779432584037.4224,72519987703.23233
2197,989757007.7429904,1032113879908.7977,763492299010.1436,69044449736.58101
2198,987845976.0450121,1009273422789.3875,750614975902.5094,66055534629.37658
2199,984266524.2124296,986565264207.154,738441520456.5013,62859080353.31481
2200,981498907.7223705,968390354161.3192,720299964301.339,58927003741.86545
2201,982826686.4473807,954376036692.5198,708916473479.5529,53345096696.39343
2202,975579053.3742528,932318934904.0969,693593262249.6078,49798884084.69302
2203,982854087.0242987,914809192672.5131,682456692885.4222,47276078640.85394
2204,971080249.3062791,889418519826.5454,670176945693.7698,43608750997.22557
2205,971884999.1616988,872773008154.1064,654497262917.6506,40760331578.21755
2206,953969513.3453671,857821501335.8983,646494997640.1488,36191989631.842964
2207,942452391.5740142,841493350172.7559,632298119245.4005,34094106391.671238
2208,944803911.2380304,828587575919.3994,625149844766.5394,31902951832.62737
2209,939326348.9518844,809639564362.6042,610743577545.6488,28934366914.812054
2210,941300701.746121,790459276410.5919,599533983613.2646,27268411896.405838
2211,946975434.6116322,773786139968.5208,591762239111.3073,26240852260.807568
2212,952456956.9876262,762425697455.7144,580370747021.207,24731616118.293213
2213,957661301.1440864,746439086723.796,571130114115.6654,23509308372.59614
2214,955824276.8574219,728488514461.07,566583290708.7279,22507315947.17869
2215,953427301.4221132,710443354129.2463,559460038290.8132,21307669894.03672
2216,951595446.5445023,692663327360.0414,551260018811.9125,20081753529.479774
2217,939111204.8030027,677567103924.4998,544327549572.51215,18995760324.667053
2218,937399226.5292914,665432862939.6475,538454973991.44415,17285515150.38818
2219,928136974.7309548,653543977582.4043,530890938488.7027,15856904339.823357
2220,922097971.7567879,638158106939.319,522862819876.02704,15100344464.303146
2221,922839108.3531749,616354756180.8032,515701174491.1708,14422994245.083271
2222,921356757.6258435,607353045572.0363,507299439974.3091,13161677523.790918
2223,928995405.9761513,596446555929.8048,500338819855.85175,12125431006.512539
2224,927422643.6262121,583043631206.9767,494155602079.6331,11603276001.515072
2225,928980699.0365529,570331353058.2467,488091817830.58496,11145407141.10436
2226,925741279.6047039,557341184486.1456,482980222660.37994,11000766181.660551
2227,922155878.107923,545155289299.9485,477805276860.51294,10677630102.26005
2228,924627634.3170598,524139358577.5881,471516185585.31085,10488909125.258661
2229,928585538.6182094,510264744420.0222,468358629782.93134,10386496075.769503
2230,921175188.9961665,501590828867.3347,462272122299.0589,10109556024.30726
2231,916639901.5281209,489603540534.14856,457623384002.9638,9927763773.14416
2232,911859340.785152,475726184462.20575,450844951274.63086,9724828595.72164
2233,904051875.4224217,467443892975.48553,445127687605.71606,9761949928.759184
2234,903026378.1710479,457147222951.9617,438419338429.5675,9585463888.337112
2235,904653866.7701985,443242327581.7838,435029192147.4767,9472774571.584398
2236,907294890.8848683,436629411839.1768,428742720632.3269,9367422148.058378
2237,907557050.6971921,426203319808.4845,424206494906.794,9129238257.257774
2238,907155867.0416543,415125780745.93964,419900102692.4828,8968349882.024685
2239,910918595.9580531,400970479084.9218,415230562659.7279,8958371455.3286
2240,914818793.9263853,396552192296.1253,407965221917.4119,8880803280.917892
2241,907188185.9756615,389569227300.7443,401954318337.17804,8740731498.57612
2242,910824794.4320138,381033031675.19073,398946152188.1873,8661384806.579483
2243,908227375.006249,369971264581.7013,395417755267.98724,8567952404.813758
2244,910116202.269738,357017240698.3372,392409824700.88,8338613548.9041395
2245,912445456.9742821,348164968359.23486,388690000017.9973,8119572377.055524
2246,906705902.9814309,342860020172.8461,385915467182.4118,8000688880.217952
2247,909622616.0604922,331185136840.4233,381142684458.0825,7822671946.977288
2248,907585295.4438212,324636410764.7729,377792945049.6493,7713743497.881371
2249,900910524.9551675,318089360512.22144,374080562642.36,7598778304.141318
2250,893904375.6988441,306388047920.57355,370024987597.2896,7551572455.283868
2251,888536250.9377587,300064109828.05853,366398745391.63776,7498377595.519095
2252,888799174.849835,294179148054.57806,362287659119.69556,7461489226.559142
2253,884048432.8769033,284996880471.5532,360261368672.29584,7501559593.434081
2254,890592422.1951357,277068110723.18085,356769632961.05853,7387203879.238199
2255,898678673.8227122,273509396472.4831,352858082965.6598,7361284508.631041
2256,892622423.2916119,269385896294.56833,348800923179.3758,7239647116.400406
2257,894067141.5239336,263374829449.89096,345756692555.0383,7267723310.586877
2258,893794200.4451638,257436453057.94485,342025957907.9271,7158081203.959254
2259,889585935.6907865,252281755078.53458,339040284581.55817,6985766073.8034935
2260,892843265.9436531,247571769849.2651,335287627251.763,6817750213.346733
2261,879579329.398979,242577499122.70566,332711634133.4905,6736923011.980331
2262,884675658.2199765,238477473025.86874,329850722259.4842,6596977925.752118
2263,896608850.6832534,233096040996.5719,327629180308.27625,6511320363.029677
2264,900293612.0191965,230034769124.1659,325166799990.4738,6546399244.441844
2265,899926954.1547596,227090428691.21646,322041799724.0641,6294245104.3112135
2266,906163079.6634878,223528295491.91064,318334671167.2982,6125526343.806349
2267,901094340.057438,218837795857.6423,315903808706.24133,6104669117.335662
2268,905650098.6356474,215375556273.32803,313282413583.10657,6034636779.140019
2269,895743224.4855199,210946292959.56595,310354203919.63727,5837796557.2870245
2270,886826843.3097371,205492412160.6957,308539937117.98395,5706816075.562514
2271,886687809.193242,200823240732.24496,306450249501.5112,5683730915.38487
2272,894084239.1943725,196675067254.56284,303641411267.9069,5523462994.738404
2273,885768189.3941845,195348096674.83942,301233857279.76715,5304593588.8935375
2274,893118765.5487583,191572129318.56552,299466301865.8571,5273708480.690984
2275,880278047.4384738,188717898696.80637,297421516839.4663,5154219283.165172
2276,878355333.9765141,184753695944.60757,295753957412.8461,5132816407.587597
2277,877605250.7510564,182336871417.28574,293411713861.01886,5098127842.326846
2278,878679338.6107918,177521278313.63242,290828191507.3714,5066868685.871542
2279,872288036.094121,175360112294.64383,288970583657.00696,4990512018.984085
2280,880759767.0695676,172111274332.5304,286899552054.70526,4949012776.472019
2281,872915624.8643278,168794399211.03412,284281742710.0037,4893536758.970761
2282,873094834.834277,166771627482.35367,282580100186.24457,4865451543.29056
2283,876998778.1509105,162689831434.13187,280514138682.2658,4869540450.104349
2284,884011062.7055386,160853299276.37427,279002340851.87494,4806378673.512238
2285,878998157.7824448,158557332981.60992,276280134583.0601,4672144707.944116
2286,867125320.1947864,156049902964.27408,273522966143.9066,4494129995.76923
2287,857124578.1218477,152414537538.0934,271177978268.26318,4456315708.067431
2288,857596514.4584154,149912190682.705,269312540198.74637,4396758783.014057
2289,850601883.8086572,149414217507.3379,267036183733.54996,4363104296.728325
2290,856249790.7390443,147644423353.6411,264829210920.20163,4357528577.958495
2291,845605943.9494113,145292395049.949,262678768448.77158,4342990116.053161
2292,849325565.3957326,143379137060.99582,261507207832.0585,4344270053.985397
2293,851199553.2757399,142251278606.78046,259430693816.23984,4318986395.491603
2294,853798133.5270777,139876221744.61597,257890903071.93237,4154371663.5077195
2295,854884972.457252,136583327333.49857,256051393734.34283,4023299991.251612
2296,853368036.3101826,133568831966.5999,254057544114.72385,3995517468.009514
2297,853740297.0349716,132064175200.67847,252252113093.77103,4044891759.8945
2298,857288671.4838773,130724978691.49724,250211157484.6852,3992443689.4029093
2299,863750766.8237016,129672037426.44795,248401915399.1287,3955799417.2368054
2300,854501641.7523624,126753879583.8837,246262309182.8,3918751111.7594547
