time,CCSM4,CESM1-CAM5
2068,5376113356149.571,3831067063074.8936
2069,5334956197410.132,3752831431196.3457
2070,5290405017290.83,3651707488555.687
2071,5257894246311.292,3558674138918.11
2072,5206275120371.023,3481432871540.5894
2073,5165421857471.534,3407286914585.7104
2074,5136295128278.681,3342016524881.884
2075,5101030179791.401,3256003059201.1436
2076,5031545873409.979,3181840787089.468
2077,4943433374266.754,3134486131223.0195
2078,4868008340630.434,3062209977392.54
2079,4809248075256.319,2984703614259.4746
2080,4778073910278.75,2912651148105.7114
2081,4721542170812.347,2846450925828.9204
2082,4675845126011.954,2800618040903.0757
2083,4623595804230.191,2720266195770.7783
2084,4563148587078.88,2655790960352.108
2085,4469955071542.354,2590718102498.057
2086,4417534472362.168,2512900819891.8677
2087,4363802739860.0156,2443876620527.0195
2088,4323083239305.4854,2368003789785.5723
2089,4288925372771.1606,2297964205542.42
2090,4250434218477.1377,2232707778332.2915
2091,4179246166524.0005,2148699297745.7354
2092,4115424192122.2354,2088399275755.4075
2093,4065615922471.3794,2018436548069.9602
2094,4018897208414.075,1951051066589.8877
2095,3946004790564.651,1885119928588.1433
2096,3899352718938.0435,1832453121192.221
2097,3820381750808.867,1778637963881.213
2098,3787781204094.2134,1707965386428.758
2099,3726531681690.097,1639966383080.6206
2100,3674809840284.558,1574479432845.2236
2101,3613408766842.542,1513513995677.8533
2102,3559206149617.9707,1455412621232.1375
2103,3514015208906.6113,1401955334550.1409
2104,3486359379973.3184,1351831045445.8755
2105,3437951373739.0234,1310841606559.0945
2106,3388730977988.508,1252571823297.4236
2107,3351704739652.9917,1187606788006.654
2108,3303732278566.009,1134972371488.0784
2109,3234520080985.39,1085614349571.4524
2110,3148853172986.8315,1039497529922.9021
2111,3096893403416.1094,997860814934.2742
2112,3046413176713.0317,952320549899.4011
2113,3000437677630.438,909666667958.0001
2114,2959737233439.2993,871958986310.4426
2115,2920326793988.608,837686379335.3408
2116,2884368428018.899,800998081952.5562
2117,2860536189910.7715,763520903112.0253
2118,2838206627987.6694,733636517778.2386
2119,2796324646937.2505,704346633255.1805
2120,2761411792398.721,671070094461.7076
2121,2706062637532.9917,631889313022.9978
2122,2637081201375.2617,597927540461.6824
2123,2596022988285.6904,561046650758.224
2124,2556376051323.243,527757570121.23486
2125,2526139725907.3545,501097804235.6902
2126,2485423433577.6836,475711617133.72064
2127,2436889220569.183,445075955204.2006
2128,2406868244553.8447,415911473167.66113
2129,2362493948737.021,390565566531.10876
2130,2314944451220.3135,362600570434.535
2131,2238046230557.4956,337185235380.90173
2132,2198459731599.159,316401495273.4513
2133,2160290074896.782,295110704264.2846
2134,2106750311985.1514,272285523592.79007
2135,2058871344311.031,251700495493.88364
2136,2008803031404.0217,229462903094.51938
2137,1938606613319.042,207565795123.7951
2138,1885726119933.5806,187597268762.84787
2139,1838962092317.5027,171727703441.65002
2140,1805782536988.3025,153415000994.502
2141,1785194345645.2244,139462119305.87366
2142,1755437399021.5613,127275825582.03957
2143,1704760065947.6519,117331856087.35245
2144,1679504077794.7583,108066664480.61227
2145,1643419000643.0632,101495830835.64577
2146,1604946110683.2686,96454241617.64667
2147,1561032289873.7776,91308256959.97313
2148,1507904085755.0244,86122360597.44824
2149,1470542322266.6362,80803679638.94518
2150,1449786153248.2654,77004792696.58994
2151,1428520368014.4778,73089501559.63383
2152,1404615019494.5894,68723918609.20656
2153,1389281385342.792,64202883332.59507
2154,1370265664393.3513,60405822313.68301
2155,1341679880846.9644,55506438985.98455
2156,1306524002590.207,51981003974.03357
2157,1281939188888.701,48150112237.78833
2158,1247272026497.1565,45294988177.2911
2159,1215960066758.6323,41345487264.46449
2160,1186638435653.3098,37895479320.48514
2161,1159729051434.44,34566755294.16739
2162,1133401098530.3777,31959119292.557747
2163,1104320514376.413,29739320657.557858
2164,1064113707602.2994,27212921038.56552
2165,1031100990377.0835,25202155881.256626
2166,997207963605.4446,22757145965.350643
2167,966844340241.4707,20337923533.475323
2168,940146268305.0635,18378337559.79695
2169,910506815605.2648,16406656269.13029
2170,887672847832.0492,15047697851.420902
2171,860604457440.2329,13697614929.552011
2172,832305567953.61,12805486030.27019
2173,801155438547.626,11491939913.710594
2174,782269113983.5994,10336958619.316206
2175,749276437035.2389,9259826539.41085
2176,712783496688.0457,8450959479.199606
2177,691963017065.5092,7608988786.379426
2178,679080751323.9064,6810227524.728415
2179,657636104688.5715,6149547802.562036
2180,637076008456.8539,5621459072.317825
2181,622338195519.1362,4944062773.692204
2182,609300458117.5198,4421021637.7434845
2183,595176608204.0702,3794873271.3694973
2184,584511131085.9167,3260142839.7611127
2185,557687765513.8607,2769565537.1038938
2186,536726379440.23627,2120635931.1158128
2187,515279887094.3084,1798724638.3160965
2188,499608130011.8437,1435414090.2654474
2189,481977320433.481,1257193873.4398582
2190,457373789729.4995,1067190250.5685889
2191,439983583827.6728,1001641445.748437
2192,423835436842.69806,969316103.028277
2193,407836827341.8398,955356201.4228534
2194,394491588864.4477,951085019.2431831
2195,382297042214.68945,943588369.5653117
2196,359094726163.3141,940619416.7093582
2197,345884314644.6533,938634659.0927246
2198,335429589154.1853,929449339.7479134
2199,320999538327.68335,924390281.4294732
2200,306280558106.1994,923161703.9343289
2201,297146616778.35156,921549991.4557009
2202,283766759507.12976,915801061.2335973
2203,269345062840.82257,917519789.5254297
2204,261967207277.05225,912313881.4660639
2205,253026284366.41693,902542655.2102648
2206,243978703631.71826,898763646.3831959
2207,239939140307.08603,897128681.6859978
2208,233599573749.1033,893193359.061273
2209,225521085481.2117,895659453.6078371
2210,217896243587.8814,894439369.7141415
2211,211480722720.75827,896585403.7749054
2212,204323958030.554,897558519.3733854
2213,196192622597.10138,891594462.482405
2214,190029587592.26993,890997269.8003085
2215,181335063097.9597,885609728.1988238
2216,174136756526.71414,888472911.1644474
2217,166957662424.3462,892759098.1861327
2218,160838695767.08875,879948689.281083
2219,155733811829.91388,869024214.4951297
2220,150028967293.34012,860846185.9684756
2221,144903846985.07602,855473951.8249437
2222,138762911187.3611,854750281.7903371
2223,134597309565.29602,854820145.1443964
2224,132327149547.91858,848631341.8750709
2225,129047599301.88936,848420034.9318966
2226,125052875291.61015,837812100.9380779
2227,121069992624.77487,825395582.8968812
2228,118225325669.06328,818723157.1380134
2229,114427438632.90009,797012837.8462863
2230,110528002615.53539,793692099.7102022
2231,105509933908.75629,786285909.9387915
2232,102841602426.8247,780219955.5096207
2233,99709125408.00067,779691767.7057093
2234,96819294289.97244,778019698.2850766
2235,95500962303.13545,777614407.8584558
2236,91307471263.58957,776005524.4308609
2237,88217182818.58128,777466244.7200302
2238,85786555167.54588,776633113.186974
2239,82279944172.36919,770849376.4496452
2240,79120851930.30319,770636989.9557587
2241,77057252705.80466,767701058.2881751
2242,74972174932.38919,759743903.006597
2243,72991685680.5142,760086511.1039848
2244,71011858252.97534,762255430.8630426
2245,69506485184.79521,766256866.2159387
2246,67078194684.29668,767890662.4750772
2247,66039524649.76505,765142641.1341324
2248,63862991689.26349,763624666.5934211
2249,62498889494.77336,757033321.7978227
2250,61514291152.5152,751285195.8105422
2251,59530907334.502144,742725105.8081363
2252,57151856369.97393,728455467.1904708
2253,55412947600.692726,723819212.4018834
2254,53544999781.22915,726271828.1220893
2255,52505587246.74395,720604482.1666232
2256,51400457825.95314,725201965.1005951
2257,50153712706.651924,712673821.6144446
2258,48318547510.98253,710482817.1727929
2259,46629691764.638885,710767225.0324832
2260,45291748930.01086,708854089.240219
2261,43903911954.89674,709885209.2078633
2262,42224263668.16653,708423123.0742977
2263,39384676840.66985,707883670.764508
2264,37888533075.34006,706880264.4444016
2265,36863544172.23725,702695120.9219773
2266,35904114022.39591,704045239.2879
2267,34708329544.6928,703038678.8415407
2268,33889901833.288647,694696351.4169699
2269,33152855340.809025,693162960.0382001
2270,31888347020.367462,685846100.5651858
2271,30816540968.012165,680342217.0200799
2272,29505464579.93169,681923086.4899904
2273,28757816742.940304,685781532.6817693
2274,27913922422.249798,683569770.357957
2275,26885487051.065437,680692198.5272728
2276,25865277396.960236,675660771.2167897
2277,24661900110.723248,674075407.4440389
2278,24032734151.19714,666063288.472446
2279,23373936432.275875,654409078.7405677
2280,22927192245.629784,652703850.9068516
2281,21958435252.328037,652712470.5305984
2282,20916639528.041607,647504280.1914115
2283,19980319634.85113,641987827.3566668
2284,19631806308.172623,637566136.577492
2285,18712490923.723118,637984608.1481467
2286,17732454147.493183,631393633.9622667
2287,16969365193.513515,632211136.4040428
2288,16400882777.846966,626303434.9277227
2289,15681391638.26657,628832656.0350822
2290,14737066009.19963,625419865.6162698
2291,14008231593.068897,621611906.7906682
2292,13352565999.450352,618506191.2772315
2293,12296578037.926994,622288847.3425779
2294,11649436953.864876,619078846.6204319
2295,11124234634.196775,618807668.4044998
2296,10602594826.87349,614284052.388624
2297,9949366243.692314,608491141.475326
2298,9363102077.000326,597281200.0967638
2299,8966793779.890501,595418973.1714921
2300,8547216771.435654,594430936.5886279
