time,CCSM4,CSIRO-Mk3-6-0,MPI-ESM-LR
2084,4168116445275.1533,4412883203076.503,4262146759070.1885
2085,4071665938976.513,4334037830252.528,4167617130048.9023
2086,3982146909882.4995,4234741484144.6685,4105099662589.7827
2087,3918940403577.078,4176689835266.7993,4049962842005.3916
2088,3852740478739.1226,4118175478527.8833,3978343376760.953
2089,3778119848598.33,4044006214121.8813,3909266970936.347
2090,3707798396554.0176,3970425313267.145,3831999779832.396
2091,3605301913735.365,3896412381176.836,3775554622083.763
2092,3549431561518.313,3812334736037.3384,3703230683050.447
2093,3504166950534.638,3726509257041.9927,3647573667956.4434
2094,3395553618268.8477,3617457029969.9634,3587085270613.1216
2095,3325103499872.5557,3540308273927.3867,3495629816984.077
2096,3255782590307.3804,3464227994490.9707,3419490290770.1885
2097,3193935137021.1787,3394204167154.0166,3358352997560.717
2098,3122820303411.6826,3294019398412.8057,3296311141956.923
2099,3052122077084.3027,3225248861037.8306,3220030615403.9297
2100,2955007654350.098,3142749179292.8477,3145274502908.6772
2101,2873220773241.4844,3039537174730.1084,3081116538555.0728
2102,2779089936282.1025,2976219168933.52,3034260810604.5073
2103,2716458823188.9683,2891371217553.187,2983137869574.6016
2104,2663686735982.847,2822272626306.16,2934680545289.042
2105,2597241789075.75,2739159095455.572,2886370348110.9604
2106,2548661636294.5073,2647362862634.1826,2827476891597.7373
2107,2488422097719.7554,2561094937958.567,2779599113865.3823
2108,2414368900654.065,2487579757522.289,2693110391757.72
2109,2355381328351.735,2411032356637.6636,2639364521147.104
2110,2314670680234.412,2339042129499.6216,2580549216620.719
2111,2263032699084.479,2256892707834.3623,2514379131266.464
2112,2219885289809.2734,2174035485385.6045,2455058094747.602
2113,2179325604520.3352,2073083025802.7412,2377967766433.938
2114,2130428488033.9622,1979898299920.6836,2311757841361.9746
2115,2093637326682.2466,1912868871706.514,2248322471703.871
2116,2034002286719.5842,1843936993597.658,2179283815901.8367
2117,1991298957864.3567,1769106209001.9944,2101311135056.175
2118,1946465661026.78,1708817212940.2615,2041137767376.236
2119,1912775570672.334,1643552076388.591,1982190265761.8708
2120,1871236553641.7905,1580970577545.5974,1923518713794.8477
2121,1821475643819.408,1504565051240.6116,1868069738342.1682
2122,1785056872708.2014,1428557833288.6348,1811340686714.0984
2123,1733989727330.6958,1358352445406.5227,1752366056555.496
2124,1666001995357.6362,1295850250368.3745,1708945576631.9785
2125,1628192261372.2844,1227730409644.9019,1653222428331.2463
2126,1577407040687.2405,1164121437023.2615,1602229722178.2576
2127,1517075491069.6628,1090766783559.7078,1566230628439.7273
2128,1462342045329.2393,1020953716656.5968,1512036987661.4758
2129,1403434273733.995,930818455321.254,1460764833409.273
2130,1352438950234.686,863037567385.6549,1413835840254.6104
2131,1298633538155.969,789880626717.8285,1356998737562.7693
2132,1249531446935.3943,729737111965.6603,1313498559469.8162
2133,1174983378544.8564,675482828736.475,1276663683564.7095
2134,1123271386069.3174,624812272238.4993,1218298307502.4968
2135,1071539813002.9001,585996946826.4686,1177585789218.2942
2136,1027193807761.9601,538188441504.55725,1141733059908.5183
2137,973855115448.2644,480242393635.57825,1103471707443.6577
2138,925617183370.8522,431667993638.637,1060589862373.6344
2139,890568741691.0288,385424930095.7783,1020413678995.9291
2140,839028087898.2557,342200395989.54785,983049549992.5734
2141,805777360468.7936,302060868746.5849,938430944129.6986
2142,774474348143.9176,260720483267.40753,908282935739.6692
2143,742708581954.3723,228973935024.28552,870462568990.7167
2144,694969209995.6704,204228454452.9469,835366668545.9235
2145,648780343539.0563,177194521861.7106,807232114795.3538
2146,601896898004.6514,155073354144.6138,780775183048.2662
2147,556913478897.2416,133586304823.49568,750270150451.7638
2148,524482379822.49243,111767604224.1491,728097537707.3833
2149,492568579875.0761,93907821995.7354,707359844571.3221
2150,460882647063.4163,76504212469.42453,688911970480.198
2151,425084482840.02673,64385659812.12876,674234775282.3154
2152,395484745381.2858,53613085885.77316,658545938981.0742
2153,376049238040.11444,44124282702.20925,642695691782.4302
2154,335631514464.00336,37157521825.24498,629618762329.5535
2155,315672924074.70306,29258824104.245964,614525781461.2917
2156,289804617461.44104,25075858087.822308,601229153588.1368
2157,267718580197.50327,22056783895.82711,590170480628.0657
2158,244489420603.05603,18467198291.4985,578493416742.5903
2159,220550143990.28622,15342058515.568554,564679905120.6847
2160,204295383684.03748,12149116132.189701,553210406533.0314
2161,182545567910.4106,9231655859.827776,540918811603.1632
2162,169394171561.58917,6492343533.624431,530809433765.6925
2163,149941132440.86258,4333599451.864835,520840776079.76105
2164,137760222117.14798,2352383284.370242,512108435788.6324
2165,124066125976.00352,1025508683.2840583,503220124246.06665
2166,112631277611.42401,591893456.5910511,494188775615.46423
2167,105198503892.7891,462984113.2975913,486154902413.0025
2168,94542272291.11414,392281678.1397162,478526770099.29004
2169,84845801577.56421,339436125.4784773,469935669775.75635
2170,75058083142.9783,300020506.79626477,462100878814.36346
2171,66813847127.50974,265562842.18864146,454438688144.28784
2172,57376588224.678406,241880864.5986938,447203569422.3096
2173,51785512815.236275,222348331.4353591,438127421707.21783
2174,46211298463.02558,209404615.02452615,430827023981.5628
2175,41250837504.64925,206409231.26125416,424289546826.51306
2176,36584731179.52419,200633939.17529434,417081416136.8564
2177,32468869489.461967,193257972.91232556,411041807493.2574
2178,29187144375.080673,188280829.70768738,403964951970.55615
2179,25488547476.550972,184320119.40249106,397178239718.3442
2180,21971349147.58684,177607132.85166848,391099313995.3044
2181,19210531838.78557,174038492.2545453,385772651505.43945
2182,16990644900.36715,167077131.76901087,379860094574.2043
2183,15125804169.67752,162625453.30120605,374079044724.8241
2184,13101322985.109827,158394112.86761034,369001033892.7756
2185,11174331628.99211,154332289.47493947,363361723410.10583
2186,9421921773.646055,148173111.98636952,357964985596.6985
2187,7640285539.281999,143061979.9450316,352516906250.96985
2188,6350348538.224616,140379687.35176274,346964924876.60675
2189,5085978941.3677845,136010797.63419935,341803830780.7548
2190,4059653312.594818,136031440.58942446,336662142842.8778
2191,3243927729.4278884,136542053.42355785,330734383200.4965
2192,2367878157.306453,131832983.71834506,325875862346.66815
2193,1852812772.2488518,129333395.56266037,320642556137.00085
2194,1501434466.609165,126078078.36151223,316215530033.4507
2195,1195786387.1400928,121320937.83740805,311317744406.9252
2196,990041879.2144117,115801726.49875864,306685020563.40894
2197,912339366.8087283,113245346.79916628,300517570948.68286
2198,809339228.9492669,109510237.37502588,296409365662.56903
2199,749839045.7165987,107106005.36705163,293191661053.5617
2200,718348118.9725305,103846761.03356846,289176115945.76575
2201,709260540.5813891,101902974.35001092,285037926013.9251
2202,707117260.8156066,98461697.43578343,281276637741.1315
2203,698471947.3791405,96265569.79857221,277843667034.32166
2204,674963311.434061,96121497.07225233,273528412718.18567
2205,664283810.7020953,94754176.91871794,269925109499.14294
2206,635428202.1558108,94114635.58843987,266814603803.52606
2207,602982736.0778515,94261176.29404388,264130786016.72043
2208,597506848.5093813,93289091.47309718,260480927527.52576
2209,589593725.188426,92716761.53022306,256872632130.4587
2210,587730078.8580908,92594559.65123945,253316894373.56674
2211,581558356.780671,93088987.94000372,251030570174.40332
2212,578442210.2694663,91777410.59596749,247772190609.52008
2213,561661300.0125479,91230434.47441481,244334458389.51956
2214,558835764.6000232,89844630.02680473,241869588354.16687
2215,547908659.8052493,89696460.11126903,239345296648.43582
2216,540215851.5652236,88716659.76557992,235726114023.8141
2217,537306128.4177519,86718143.93181564,233146375380.57425
2218,522153308.1016817,83428242.78806943,231113237917.89636
2219,515602100.80574965,82130549.92286152,229083801784.74542
2220,505873197.8976706,80316563.25003326,226172770651.89777
2221,498287801.2698541,76570458.6900034,223823383658.55334
2222,489202702.21508396,72237207.63065332,221331336570.7896
2223,487289732.1659922,68779239.83659634,218551268581.95105
2224,489202327.3935744,65659905.00731427,216409534299.45392
2225,482513371.2769753,64052772.2983509,213865138560.9434
2226,474716040.8438293,63185397.10900984,211285096093.8529
2227,474616567.2169182,62301335.80501265,208701613024.8281
2228,473508263.39860404,62285485.70428278,206478492467.7767
2229,463593868.2056585,61242520.28853224,204410503372.94
2230,450421916.22763944,60028864.40464686,202423427872.40936
2231,440529706.417883,59314507.86742717,200329472893.057
2232,436710996.1548204,58632953.352796026,198528894987.7691
2233,432354826.9515341,58166524.268465854,196327846988.55795
2234,436304169.7353404,57363759.44550293,194244565746.61734
2235,425557841.4540692,57661318.636583716,192026497759.74628
2236,411567505.6120345,57314130.30455417,190186324781.44904
2237,410019204.0527507,57198170.50304889,187889674652.48538
2238,407600619.4367362,56653390.99893312,185109870152.69525
2239,401526421.108075,56436929.2945799,183598359467.19772
2240,396638414.91157573,55872886.09689483,181395656001.1317
2241,391365813.85075474,55858752.091590755,179522370140.04178
2242,387819673.5780047,56825823.487366624,177746391016.45953
2243,380896064.38853264,56280973.02263024,176198254482.792
2244,372555308.89698637,55780043.862225704,174244565192.95193
2245,365928667.56023693,56170679.41265919,172310631398.4501
2246,366457336.8572414,55819371.6726122,170433570414.66095
2247,361983382.56834644,56184462.228422225,168428353125.00372
2248,358213481.01141673,56916543.583895795,166464533639.13242
2249,353857837.7953515,56241305.55883232,165102227404.69623
2250,354559172.34929967,56250562.85356609,163670647307.97562
2251,354500325.11860996,55733239.93543245,161998913792.1755
2252,341759149.08860385,55999233.77263063,160693516630.45285
2253,340894853.9293222,54931756.31705619,159093602742.74915
2254,331182626.28590345,54337851.87598415,157278240277.95084
2255,322379410.08761317,54987526.23565391,155758035300.61942
2256,312250383.4551715,53621159.31177443,154280392875.65906
2257,313224486.864254,53364151.69469064,153218098764.0888
2258,311333281.29299414,53555964.787083834,151901238285.59717
2259,313254088.24067056,53163121.37567313,150485958785.8221
2260,314516657.7397507,52647266.81325061,148783253714.1421
2261,315644515.2166518,53126840.95421704,147099426879.8941
2262,313865605.3808408,53624777.17314817,145952740408.38428
2263,309813442.6463976,53778237.97892532,144587672270.5124
2264,311735191.0639678,54102464.39794423,143126101792.81076
2265,308453163.9036628,54052786.72369594,142037773621.73517
2266,308745749.63422734,54283514.67218943,140613466673.5531
2267,304730896.7954239,54425637.72360145,139332312723.12347
2268,304440767.58487135,53868010.80980367,138205541500.64
2269,304619588.65560734,53895444.250219874,136511722854.11754
2270,297668158.2331327,53461988.51181961,135047250778.1778
2271,298418111.8909028,52954828.910990275,133829565589.70113
2272,299935330.652296,51556421.14992666,132695756054.87616
2273,304631022.5600072,53009847.79287954,131176266107.88718
2274,305663699.32848126,53310328.219483264,130212373080.292
2275,303804050.8270229,54062311.91588598,128685917978.00874
2276,304177830.73712856,52829252.92791029,127068599389.48361
2277,303634759.3890121,51947081.941333994,125641062235.50847
2278,300552279.91794735,51861309.839487985,124679619614.55615
2279,292127591.9205671,52221638.74941101,123097236304.13516
2280,293171249.3286054,52914923.72214692,122166497118.19913
2281,295855387.7101078,52742680.82271523,120919991971.30188
2282,298132388.19121194,52382816.103271075,119871664324.75093
2283,295475838.66215247,51645212.10428287,118831669454.12616
2284,297801975.01677155,50929348.511899374,117459601988.99599
2285,296546219.8530726,50930058.09987478,116252684053.56946
2286,290967780.17960364,50677702.51807535,115348765850.4664
2287,289538966.39447767,49953501.68360806,114176974966.50766
2288,288831511.6954491,48720391.36190343,113188928839.47185
2289,281455863.45484716,48106479.16926042,112141078986.99442
2290,283799847.630986,46992872.61104804,111108027095.52007
2291,285364737.3752565,45603839.0916819,110375835153.87105
2292,280387062.82245106,45828288.20349827,109543819290.78786
2293,278371538.4798111,45801539.539742336,108390428815.75735
2294,277796481.61128354,46024190.60357566,107323475153.37625
2295,282571487.5597265,46410881.53304248,106156238013.92369
2296,281465897.1374979,45845952.632714935,104991236481.58183
2297,280125065.4500995,45761389.20822373,103812912277.37376
2298,278495591.356253,46509446.08920325,102346534855.74405
2299,281017304.59416133,46388938.97097883,101467316249.0463
2300,281760272.53321016,46289003.644420125,100508069390.437
