time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
1980.0,696386981000.0,696386981000.0,696386981000.0,696386981000.0,696386981000.0,696386981000.0
1981.0,695493939000.0,695419211000.0,695416885000.0,695515333000.0,695499522000.0,695444469000.0
1982.0,695470022000.0,695439059000.0,695426321000.0,695478562000.0,695477503000.0,695451694000.0
1983.0,695433898000.0,695407569000.0,695365369000.0,695438424000.0,695452988000.0,695406522000.0
1984.0,695567050000.0,695540925000.0,695451620000.0,695591129000.0,695596761000.0,695501271000.0
1985.0,695588683000.0,695428319000.0,695478568000.0,695555700000.0,695555560000.0,695505318000.0
1986.0,695334055000.0,695125096000.0,695148213000.0,695332738000.0,695347930000.0,695245728000.0
1987.0,695297237000.0,695112079000.0,695110850000.0,695284085000.0,695148217000.0,695227893000.0
1988.0,695295883000.0,695107142000.0,695120123000.0,695278149000.0,695148700000.0,695162003000.0
1989.0,695019113000.0,695013743000.0,695010780000.0,695033017000.0,695054949000.0,695066677000.0
1990.0,694969827000.0,694852309000.0,694912639000.0,694985258000.0,695012261000.0,695006031000.0
1991.0,694538492000.0,694416747000.0,694360601000.0,694606149000.0,694538501000.0,694475556000.0
1992.0,694441780000.0,694333578000.0,694380931000.0,694481545000.0,694511619000.0,694494112000.0
1993.0,694293407000.0,694185874000.0,694228485000.0,694382998000.0,694490325000.0,694389280000.0
1994.0,694112460000.0,694057225000.0,694080609000.0,694171260000.0,694179819000.0,694160955000.0
1995.0,694096087000.0,693941544000.0,694064908000.0,694151017000.0,694148156000.0,694137262000.0
1996.0,693862012000.0,693810350000.0,693923753000.0,694047934000.0,694109204000.0,694092816000.0
1997.0,693839542000.0,693806855000.0,693923192000.0,693974643000.0,694104873000.0,694048582000.0
1998.0,693758002000.0,693824565000.0,693775961000.0,693959299000.0,694065923000.0,694004090000.0
1999.0,693563742000.0,693514320000.0,693404351000.0,693768514000.0,693689369000.0,693593553000.0
2000.0,693523468000.0,693402140000.0,693414047000.0,693750290000.0,693672854000.0,693537081000.0
2001.0,693044995000.0,693123111000.0,693062275000.0,693388582000.0,693386196000.0,693339188000.0
2002.0,692656794000.0,692687136000.0,692702880000.0,693108657000.0,692887582000.0,693108364000.0
2003.0,692535882000.0,692566682000.0,692598426000.0,693053454000.0,692649926000.0,692927635000.0
2004.0,691907427000.0,691765821000.0,691839679000.0,692440690000.0,691794332000.0,692132790000.0
2005.0,691500536000.0,691374828000.0,691436688000.0,691945713000.0,691486563000.0,691786170000.0
2006.0,690394264000.0,690449417000.0,690410844000.0,690991097000.0,690422906000.0,690833954000.0
2007.0,689212051000.0,689090723000.0,689067846000.0,689821234000.0,689113392000.0,689554376000.0
2008.0,688031974000.0,687798983000.0,687912811000.0,688860829000.0,687871579000.0,688588969000.0
2009.0,686249837000.0,685806171000.0,686173872000.0,686974132000.0,685412003000.0,686933312000.0
2010.0,685655784000.0,685142348000.0,685593297000.0,686189422000.0,684999690000.0,686426664000.0
2011.0,684347881000.0,683774992000.0,684414448000.0,684931774000.0,683388814000.0,685233917000.0
2012.0,682458857000.0,682179330000.0,682057914000.0,682820432000.0,681622691000.0,683678896000.0
2013.0,680353979000.0,680107016000.0,680130482000.0,681106741000.0,679672096000.0,681932601000.0
2014.0,678758902000.0,678527999000.0,678379416000.0,679294572000.0,677580068000.0,680209436000.0
2015.0,677010924000.0,676774314000.0,676827002000.0,677360112000.0,675961668000.0,678546276000.0
2016.0,675473658000.0,675443728000.0,675188056000.0,675523664000.0,674170005000.0,677232607000.0
2017.0,671249834000.0,671215965000.0,671066060000.0,671441355000.0,669787202000.0,673512509000.0
2018.0,669580573000.0,669139998000.0,669251986000.0,669386650000.0,667476856000.0,671446598000.0
2019.0,667314007000.0,667040715000.0,666992438000.0,667241449000.0,665375369000.0,669436662000.0
2020.0,665290802000.0,664741965000.0,664400061000.0,664195241000.0,665091537000.0,665703992000.0
2021.0,663119731000.0,662764858000.0,661106900000.0,661092150000.0,663538149000.0,662858698000.0
2022.0,660075898000.0,659693070000.0,659551559000.0,657232939000.0,661754560000.0,661034175000.0
2023.0,658410579000.0,657319400000.0,656789628000.0,653028809000.0,660100387000.0,658366878000.0
2024.0,655432932000.0,654945982000.0,652921862000.0,650020063000.0,658869725000.0,656223262000.0
2025.0,653976083000.0,652007325000.0,650075434000.0,644217474000.0,656097053000.0,651780281000.0
2026.0,649277429000.0,648395243000.0,645877492000.0,640752281000.0,653764435000.0,648679659000.0
2027.0,647317483000.0,645403040000.0,642419686000.0,635615499000.0,651672530000.0,644493807000.0
2028.0,642781588000.0,639960322000.0,638579152000.0,631239843000.0,650002245000.0,641600266000.0
2029.0,640565939000.0,637312449000.0,636093713000.0,627026842000.0,647878130000.0,637865726000.0
2030.0,636534240000.0,634230784000.0,632590901000.0,622485291000.0,646214081000.0,635746016000.0
2031.0,632454665000.0,632699561000.0,630524763000.0,617002382000.0,644347660000.0,632105035000.0
2032.0,628861895000.0,628077086000.0,626978693000.0,613892276000.0,641541115000.0,627969310000.0
2033.0,626082125000.0,626148975000.0,624650002000.0,607112769000.0,637861076000.0,625959365000.0
2034.0,623054009000.0,623135382000.0,619659342000.0,602283432000.0,635489395000.0,622201987000.0
2035.0,620480708000.0,620033633000.0,618275885000.0,597269516000.0,629495213000.0,616710210000.0
2036.0,617082104000.0,616039537000.0,613471442000.0,592078354000.0,625549731000.0,613647950000.0
2037.0,614547831000.0,613009126000.0,609383632000.0,587131737000.0,624048864000.0,610211280000.0
2038.0,610547623000.0,611049915000.0,606264902000.0,582125165000.0,620199707000.0,605514911000.0
2039.0,606129301000.0,608649913000.0,601818689000.0,578321999000.0,617339355000.0,603167657000.0
2040.0,603447626000.0,605951480000.0,598096083000.0,572760116000.0,612632027000.0,598698531000.0
2041.0,598548208000.0,602124487000.0,593821314000.0,568026675000.0,611047244000.0,595064651000.0
2042.0,595438112000.0,600564204000.0,590953602000.0,562129485000.0,608070310000.0,591536905000.0
2043.0,591857988000.0,596785031000.0,585993593000.0,557971343000.0,603189627000.0,588877097000.0
2044.0,587523436000.0,592875783000.0,584005683000.0,553079342000.0,601370511000.0,585498574000.0
2045.0,584687388000.0,589077647000.0,580220138000.0,547107909000.0,598109573000.0,581763787000.0
2046.0,580925744000.0,587801548000.0,577026368000.0,542072278000.0,594355749000.0,578270913000.0
2047.0,576672492000.0,584954831000.0,573052295000.0,537502041000.0,593200569000.0,574439550000.0
2048.0,572080150000.0,581721619000.0,570703873000.0,532252972000.0,588362135000.0,571549560000.0
2049.0,568220225000.0,579064255000.0,566579752000.0,528889520000.0,585538884000.0,568398815000.0
2050.0,562893471000.0,577275849000.0,564466142000.0,524926438000.0,581556905000.0,565939888000.0
2051.0,559433059000.0,573567592000.0,561261028000.0,520281187000.0,578125732000.0,562618049000.0
2052.0,555316460000.0,571378659000.0,558931396000.0,517083777000.0,574817850000.0,559616032000.0
2053.0,551238705000.0,567813778000.0,556280854000.0,512223078000.0,573069870000.0,557298775000.0
2054.0,547179779000.0,566156508000.0,552863702000.0,508123703000.0,570654469000.0,553192851000.0
2055.0,543467764000.0,563494631000.0,549536943000.0,503203222000.0,568524017000.0,550570357000.0
2056.0,540836043000.0,562089700000.0,546770237000.0,499654653000.0,566383457000.0,547708947000.0
2057.0,537167118000.0,559962260000.0,542591873000.0,494210723000.0,563428433000.0,544422178000.0
2058.0,534639283000.0,556959486000.0,540224357000.0,490138183000.0,560934587000.0,541112329000.0
2059.0,531679117000.0,554730096000.0,535606867000.0,485495308000.0,557719569000.0,538334969000.0
2060.0,528958594000.0,552322974000.0,532396641000.0,480140839000.0,554578634000.0,535445021000.0
2061.0,525934647000.0,550734095000.0,529443188000.0,476533812000.0,552075259000.0,532643060000.0
2062.0,522969486000.0,549154922000.0,526826800000.0,472862371000.0,548336618000.0,530090697000.0
2063.0,520066337000.0,547017407000.0,523651615000.0,469048414000.0,546519492000.0,527734890000.0
2064.0,517065390000.0,544388358000.0,521934641000.0,466321012000.0,541229582000.0,525443605000.0
2065.0,514712219000.0,541693806000.0,519421357000.0,462820420000.0,538708535000.0,522926014000.0
2066.0,511252554000.0,540319379000.0,515892408000.0,459583464000.0,535784409000.0,519460348000.0
2067.0,507818678000.0,537981155000.0,512710126000.0,456425980000.0,531789123000.0,517710116000.0
2068.0,503899602000.0,535207511000.0,509178064000.0,452888534000.0,530475978000.0,514754392000.0
2069.0,501143923000.0,532678375000.0,506706802000.0,450214957000.0,527977426000.0,512225952000.0
2070.0,498100657000.0,529624780000.0,503402044000.0,447185902000.0,525330753000.0,509271291000.0
2071.0,496120622000.0,526677745000.0,500421520000.0,444563487000.0,522749211000.0,507552220000.0
2072.0,492981392000.0,523789847000.0,498427974000.0,441483589000.0,519052081000.0,505703980000.0
2073.0,490374293000.0,521137396000.0,496464241000.0,437576241000.0,516152813000.0,503824549000.0
2074.0,487992373000.0,519049877000.0,493139981000.0,434125977000.0,514078858000.0,501704160000.0
2075.0,485714221000.0,516733997000.0,490510457000.0,431368336000.0,511531419000.0,500499289000.0
2076.0,483920019000.0,514116597000.0,488700361000.0,427499958000.0,508982580000.0,498755192000.0
2077.0,482365699000.0,511093792000.0,486572807000.0,425348900000.0,506136441000.0,497046083000.0
2078.0,479700515000.0,509466846000.0,483514789000.0,422572058000.0,503501825000.0,495363558000.0
2079.0,477050571000.0,506806780000.0,481083079000.0,420204900000.0,501195032000.0,492992198000.0
2080.0,474357431000.0,504585633000.0,478510468000.0,417076862000.0,498750518000.0,490897885000.0
2081.0,471182395000.0,501390497000.0,476210985000.0,415024503000.0,496191734000.0,488838547000.0
2082.0,469304038000.0,499771463000.0,474349198000.0,412767550000.0,493146351000.0,487797084000.0
2083.0,467610247000.0,497822957000.0,472477661000.0,410283616000.0,490146122000.0,485577311000.0
2084.0,465090443000.0,496682259000.0,469959053000.0,407885667000.0,488015942000.0,484356667000.0
2085.0,463091381000.0,494651099000.0,467215218000.0,405268185000.0,485461719000.0,482730640000.0
2086.0,460260096000.0,492920460000.0,464697942000.0,402511675000.0,483749437000.0,481737858000.0
2087.0,458083584000.0,490442471000.0,461879675000.0,400340915000.0,481617250000.0,479417413000.0
