time,CESM2-WACCM,CanESM5,MRI-ESM2-0
1980.0,49200771000.0,49200771000.0,49200771000.0
1981.0,49200771000.0,49200771000.0,49200771000.0
1982.0,49200771000.0,49200771000.0,49200771000.0
1983.0,49200771000.0,49200771000.0,49200771000.0
1984.0,49200771000.0,49200771000.0,49200771000.0
1985.0,49200771000.0,49200771000.0,49200771000.0
1986.0,49200771000.0,49200771000.0,49200771000.0
1987.0,49200771000.0,49200771000.0,49200771000.0
1988.0,49200771000.0,49200771000.0,49200771000.0
1989.0,49200771000.0,49200771000.0,49200771000.0
1990.0,49200771000.0,49200771000.0,49200771000.0
1991.0,49200771000.0,49200771000.0,49200771000.0
1992.0,49200771000.0,49200771000.0,49200771000.0
1993.0,49200771000.0,49200771000.0,49200771000.0
1994.0,49200771000.0,49200771000.0,49200771000.0
1995.0,49200771000.0,49200771000.0,49200771000.0
1996.0,49200771000.0,49200771000.0,49200771000.0
1997.0,49200771000.0,49200771000.0,49200771000.0
1998.0,49200771000.0,49200771000.0,49200771000.0
1999.0,49200771000.0,49200771000.0,49200771000.0
2000.0,49200713000.0,49200793000.0,49200878000.0
2001.0,49187325000.0,49188510000.0,49187626000.0
2002.0,49140017000.0,49143988000.0,49139931000.0
2003.0,49179332000.0,49176650000.0,49177988000.0
2004.0,49117772000.0,49129518000.0,49130844000.0
2005.0,49175910000.0,49167240000.0,49180187000.0
2006.0,49082373000.0,49088415000.0,49093000000.0
2007.0,48982766000.0,48998121000.0,48999919000.0
2008.0,48877061000.0,48910859000.0,48915948000.0
2009.0,48644884000.0,48660988000.0,48696214000.0
2010.0,48807122000.0,48791396000.0,48839177000.0
2011.0,48565084000.0,48587771000.0,48610942000.0
2012.0,48488339000.0,48409260000.0,48544910000.0
2013.0,48362650000.0,48243604000.0,48413051000.0
2014.0,48045770000.0,47915879000.0,48123413000.0
2015.0,47993864000.0,47709475000.0,48066574000.0
2016.0,47809110000.0,47397545000.0,47882673000.0
2017.0,47379096000.0,46930802000.0,47494665000.0
2018.0,47301732000.0,46659087000.0,47389805000.0
2019.0,46783976000.0,46060688000.0,46915320000.0
2020.0,46694726000.0,45319712000.0,46606651000.0
2021.0,46118539000.0,44741153000.0,46251355000.0
2022.0,45804548000.0,43840279000.0,45992611000.0
2023.0,45098140000.0,42915198000.0,45201730000.0
2024.0,44775177000.0,42092839000.0,44835313000.0
2025.0,44225464000.0,40916033000.0,44195437000.0
2026.0,43530637000.0,39763551000.0,44004936000.0
2027.0,43202416000.0,38917826000.0,43125859000.0
2028.0,42588639000.0,38039130000.0,42809877000.0
2029.0,42213043000.0,36966601000.0,42053369000.0
2030.0,41655362000.0,35656817000.0,41713894000.0
2031.0,41402125000.0,34642584000.0,41320172000.0
2032.0,40881022000.0,33648549000.0,40803975000.0
2033.0,40352919000.0,32632837000.0,40125112000.0
2034.0,39928883000.0,31588673000.0,39617364000.0
2035.0,39503223000.0,30349390000.0,39037221000.0
2036.0,39058731000.0,29813338000.0,38346607000.0
2037.0,38609226000.0,28438135000.0,37919445000.0
2038.0,38019989000.0,27539329000.0,37034536000.0
2039.0,37330800000.0,26337446000.0,36091958000.0
2040.0,36559844000.0,25802008000.0,35737842000.0
2041.0,35729088000.0,24779659000.0,34977079000.0
2042.0,34813751000.0,24169746000.0,34477019000.0
2043.0,34122957000.0,22880863000.0,33465193000.0
2044.0,33576097000.0,22056494000.0,32656816000.0
2045.0,32621938000.0,21240957000.0,32107913000.0
2046.0,31720998000.0,20284015000.0,31250472000.0
2047.0,31541525000.0,19514967000.0,30858749000.0
2048.0,30868628000.0,18817058000.0,29863324000.0
2049.0,30302724000.0,17806884000.0,29415901000.0
2050.0,29826010000.0,17152256000.0,28514178000.0
2051.0,29082865000.0,16639935000.0,28060309000.0
2052.0,28514918000.0,15889356000.0,27320101000.0
2053.0,27973091000.0,15298220000.0,26844555000.0
2054.0,27343957000.0,14587575000.0,26244409000.0
2055.0,26966937000.0,14074704000.0,25762677000.0
2056.0,26668423000.0,13296777000.0,25133482000.0
2057.0,25996280000.0,12815262000.0,24627505000.0
2058.0,25691959000.0,12325731000.0,24173709000.0
2059.0,25091392000.0,11684554000.0,23719011000.0
2060.0,24476375000.0,11342748000.0,23145174000.0
2061.0,24116212000.0,11000684000.0,22669735000.0
2062.0,23762291000.0,10615694000.0,22327365000.0
