time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
1980.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1981.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1982.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1983.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1984.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1985.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1986.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1987.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1988.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1989.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1990.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1991.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1992.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1993.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1994.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1995.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1996.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1997.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1998.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
1999.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0,49200771000.0
