time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2000,14985076761586.584,14985076761586.584,14985076761586.584,14985076761586.584,14985076761586.584,14985076761586.584
2001,14953430289892.436,14955554121505.04,14947478238292.074,14956936200527.469,14937764510633.14,14951239413277.611
2002,14915546413835.635,14911396749784.812,14910910497754.58,14925388214025.95,14869196650227.322,14927033562883.514
2003,14877727796522.654,14874688811668.416,14867875802643.209,14901256921238.06,14833396302698.504,14876371794581.281
2004,14840563475432.695,14822997308892.318,14817546890089.633,14870833693901.6,14802722525155.896,14858230811774.861
2005,14802015767503.434,14782249725949.754,14776578951092.332,14835186730715.564,14758695208226.367,14828981546946.752
2006,14763483773270.773,14750256867607.512,14733503896451.209,14783515146175.031,14700414392288.703,14808571882248.947
2007,14706846774704.797,14695728136491.715,14697979107274.61,14744227922135.693,14678327383124.871,14773133047492.326
2008,14654057819578.781,14638252438213.957,14640474086205.88,14721697432961.434,14639010740433.732,14721434004140.518
2009,14603942533514.533,14584075113772.48,14577759165837.215,14676684207116.43,14583465836709.117,14661025633891.824
2010,14570399935598.945,14516480079931.086,14519874251641.94,14624516811524.53,14533506272067.709,14613580082924.582
2011,14518236813654.414,14491388262211.148,14478056341141.938,14608843444514.92,14472565063194.623,14572880261963.777
2012,14478811038285.568,14443986812438.336,14451702311504.145,14548952520496.035,14426381201561.34,14499415639582.852
2013,14405694349181.562,14403540107083.426,14402263769385.445,14508004916524.877,14385240217671.99,14460847025761.262
2014,14373244975640.104,14357405047410.576,14353240191718.176,14469572644401.96,14333030799588.95,14410221207063.918
2015,14321035780980.371,14297246289605.676,14285598789141.623,14416920959693.545,14280531747551.674,14357169767297.525
2016,14289377902096.82,14236274660154.95,14267640256010.646,14372590133199.908,14220041369462.883,14303172134190.16
2017,14237353191256.688,14198630590936.215,14241174082364.262,14317439538585.08,14180575706637.434,14254658682500.213
2018,14181012352428.91,14165138394499.514,14218052599038.031,14250617560517.613,14152944051921.441,14190080472934.355
2019,14117686036238.389,14135844957682.604,14165214676683.598,14163819212294.81,14116678633695.23,14112542107323.965
2020,14074154485278.768,14089263544095.633,14100648940055.326,14074211357849.918,14093942992512.623,14082368594263.375
2021,13997282986335.13,14051796852834.918,14055616463231.826,14024927549593.166,14036612874401.059,14044742727708.045
2022,13918749932228.54,14013960075713.246,14003064219466.453,13960358639789.004,13982960436262.352,13994474132245.688
2023,13869276815608.543,13970913949776.74,13946914185274.275,13892535252434.115,13911553107859.574,13904398910723.54
2024,13803874838166.16,13924400714923.68,13892800832116.596,13790353376284.074,13875326772720.855,13832661800389.703
2025,13743724771610.791,13854758773971.46,13817510795627.816,13685434124245.307,13826790215583.191,13769671522650.275
2026,13708215922814.555,13788958496879.871,13739475762244.957,13627887933431.809,13741747703317.506,13715288530219.74
2027,13633880274855.42,13727202931909.506,13699211718053.469,13559892454901.627,13690320009175.604,13643797373618.111
2028,13565616628481.568,13654578238983.695,13644710913503.39,13466154118094.604,13627474424071.936,13580342994022.229
2029,13485286196243.521,13590506295800.27,13573217702581.88,13377608849062.127,13540618923366.34,13533922101455.855
2030,13406773264702.902,13529717632467.795,13523330515111.469,13317941761713.852,13474898252165.555,13455801692920.914
2031,13319159163603.664,13478169162401.584,13456577777066.469,13226732092098.53,13405667641550.787,13388588647430.807
2032,13261298232703.31,13424340081900.307,13409031901989.787,13121103416046.76,13303167455101.24,13311995231558.104
2033,13201470295024.889,13368934155866.973,13341904256296.963,13012421613013.162,13225022335962.434,13266047597202.604
2034,13131694440133.193,13258117958013.0,13275365867020.178,12911244647614.424,13155222546185.768,13147656086920.21
2035,13044638795134.521,13186435067792.291,13207301664991.342,12820299270227.658,13110535172240.625,13072827336660.82
2036,12967991494380.896,13141065474978.375,13161362306751.494,12724045112098.28,13071159636393.445,13027264771603.336
2037,12887456243186.29,13055905924971.277,13102954312263.32,12640853379517.994,13012552237885.215,12967229252968.043
2038,12817221102087.066,13004889720425.23,13022081958532.607,12549474577763.367,12948294604076.256,12892328702957.346
2039,12740957674124.725,12934319724868.479,12907690326508.535,12463668400104.955,12853509890700.08,12821828721344.514
2040,12663348430858.9,12875699170676.277,12791276958665.715,12390806037656.408,12757529654637.797,12756894358199.44
2041,12588210203965.111,12822147583059.936,12728262226940.844,12284797589126.133,12689883728520.76,12687234835700.191
2042,12522563272051.662,12778701228795.01,12634152296955.713,12174123391482.828,12615662550567.305,12620222723391.855
2043,12446658022671.47,12728794820509.875,12564787385482.533,12073547122857.975,12511577712789.184,12531808220926.889
2044,12341262129163.324,12646841943589.482,12466879579530.86,11918651917899.475,12449293423467.352,12399291803455.316
2045,12266164849038.986,12563229591411.623,12385388704039.656,11787170253026.113,12355534018164.822,12302030451655.72
2046,12175034581433.049,12506077220218.328,12284751610857.457,11667904579798.414,12249601287510.342,12180592005377.836
2047,12085779444219.416,12387669237088.598,12197329872944.209,11531426595645.23,12140407491063.445,12068995090727.285
2048,11991599365453.416,12331262394338.355,12140457978474.143,11413098958016.613,12052481634897.77,11897833052123.793
2049,11919353065732.074,12269728116786.527,12041082942991.398,11281268723385.584,11895870912551.703,11739483734169.354
2050,11811757452424.295,12215119207401.979,11912111422974.248,11150625059371.12,11784995597527.53,11639630629612.703
2051,11722725852097.564,12149931022838.367,11784453484533.697,11014776731675.604,11706565890948.223,11549053666403.438
2052,11647566615208.63,12051579232420.268,11690008385405.23,10851181612918.793,11619969373563.102,11478111271873.43
2053,11529961272805.307,11972893589740.455,11594428661740.531,10687294030509.318,11522968400700.973,11396481112415.791
2054,11438426871147.828,11907869598821.209,11519601448906.295,10576293210280.908,11420968277706.63,11243026983699.953
2055,11358459797958.746,11794998101606.69,11409939154185.352,10423606878624.98,11288682821556.664,11090290250561.496
2056,11267742325127.756,11699946299167.742,11337300879740.898,10265288512002.521,11159421773520.562,10979026717760.273
2057,11151495706828.387,11602704971979.682,11236134573255.04,10111552955184.564,11012646399802.494,10870221682838.035
2058,11049277534616.127,11513736091350.684,11129682973976.32,9964890335687.365,10916682105910.475,10747071748055.57
2059,10964383902130.146,11441241162167.09,10996607714681.55,9823970960244.504,10829526808221.963,10661407414188.748
2060,10863505809545.143,11365292363733.229,10874935337319.566,9667511146538.05,10721138003252.568,10554272454931.87
2061,10767117834467.27,11246854261887.62,10745425174573.82,9518828440686.945,10609287066647.334,10409574213504.488
2062,10654673199823.94,11159382228704.424,10636183862524.527,9354744022761.963,10477555580018.059,10309974929929.354
2063,10569414679061.531,11046475823281.049,10505899022740.027,9163088439983.756,10346201305448.807,10209047500313.809
2064,10478311427406.955,10964865652727.92,10394713205203.736,9018389576817.463,10187352951826.215,10082886121684.191
2065,10333444772891.684,10873988997935.916,10299015487984.064,8879881061555.74,10065964231670.646,10048681756584.4
2066,10245438251879.123,10802820036979.531,10154862301471.24,8695399297634.6045,9956940089227.803,9991283101898.326
2067,10142500516205.336,10701845000740.936,10056305100075.145,8589741535891.139,9823540393178.979,9879110249672.2
2068,10028867579392.45,10639615251066.086,9988845222852.842,8432746074915.735,9702180459404.086,9738056270941.584
2069,9906769858252.525,10577544452373.303,9873825400262.432,8263734924330.834,9596441709376.213,9647964355007.846
2070,9769986529188.924,10467201624582.674,9773132302956.076,8110417031150.3955,9458309852280.121,9554973984718.8
2071,9631919342779.049,10359025298174.8,9669369977621.441,7951052077383.15,9319869717920.547,9442383403519.092
2072,9480067006114.512,10272418942620.86,9543083030863.715,7736868466543.571,9155119136407.238,9329781737616.883
2073,9365248583139.557,10160456959569.645,9401222573217.994,7600649832659.884,9050470747650.516,9189313033557.57
2074,9270335335881.652,10048150126809.855,9264472683503.512,7368307161236.605,8944175035639.77,9071024192329.785
2075,9156750864421.213,9938312238297.264,9093055297813.268,7196019536689.049,8830973065485.18,8964884309448.193
2076,9026422924692.87,9859004675363.768,8951430357772.916,6977877552500.0625,8719225360903.316,8861368872437.412
2077,8886095337128.648,9780216081414.658,8854003846533.695,6785838814287.7,8601570224766.263,8649039146996.72
2078,8772303254083.704,9662786241955.867,8688700427625.602,6625470359849.321,8496586681194.442,8577572796996.669
2079,8646915185347.884,9544666773298.57,8539398256587.83,6436507415912.445,8370208987904.77,8411470460896.629
2080,8515346759137.386,9428038331464.027,8390996383396.1,6283915171276.85,8255955569311.6045,8253736014533.273
2081,8420918720990.769,9343479311642.887,8269488429268.412,6094302847193.081,8137816271784.969,8087467201759.135
2082,8279247172465.507,9233149390983.96,8086291021662.354,5900969649613.46,8015115152087.96,7914830839792.621
2083,8148616518324.863,9120577495052.428,7921876176173.354,5744231578611.14,7875146902239.6455,7835747136166.164
2084,8037374318555.758,9010513604679.43,7754700785095.88,5562611104093.006,7773236179637.599,7730820851515.914
2085,7903207595673.01,8912253925663.182,7618100926231.59,5400926512281.694,7636490260887.183,7616705246974.995
2086,7772799640393.122,8819608273752.912,7453315098660.863,5241999209382.0,7524056851176.454,7480087515497.264
2087,7653166901530.998,8732586009885.196,7322666984030.373,5055991147433.927,7368121243188.654,7333129663503.234
2088,7502553334159.577,8597011165162.881,7178858574146.97,4855456899055.927,7232076911776.002,7206951118453.942
2089,7377573721733.573,8461062308533.304,7057777016617.679,4666161551100.894,7085537147192.986,7018574010839.906
2090,7214925806946.588,8362620825051.598,6927014388464.094,4485300939326.88,6939651467166.795,6867162554472.672
2091,7085536976021.204,8249494920232.756,6812187342511.475,4312527588929.4463,6781874963894.844,6710388768353.452
2092,6947811199486.107,8123796015506.775,6683474612795.137,4137665006133.258,6573378345508.218,6588900821354.186
2093,6811513480873.971,7978685868781.446,6548589227192.898,3988764903874.7866,6381908056349.038,6464387978037.408
2094,6694457149277.74,7866809616528.354,6366936504074.648,3826322000313.352,6219255989382.79,6375612272036.167
