time,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2054,11720597597724.48,10753524490204.865,11534436542839.72,11319762943397.79
2055,11608393358518.643,10573137923525.41,11429277522558.227,11264222976001.947
2056,11501442731821.537,10466814500777.914,11340381293111.357,11115844464802.592
2057,11409283089152.791,10333432506052.377,11255740629041.373,11059013926127.13
2058,11320078841969.389,10194678153517.705,11148306831451.568,10944332266523.182
2059,11229754370701.87,10087505889287.682,11046891845937.291,10845854895863.457
2060,11129099143057.129,9948869033867.531,10918997368711.832,10758651214330.172
2061,11033383965402.367,9837098783954.527,10796742356529.104,10631452462348.953
2062,10946060551300.246,9696068731261.219,10678987065641.12,10570106762693.676
2063,10878800027098.586,9558178103671.268,10542130085626.262,10508776370083.455
2064,10793392284965.49,9421355099681.484,10445583863390.662,10413667504452.078
2065,10688948475339.672,9305564004271.654,10369850418877.682,10357017548920.982
2066,10603158639178.932,9194244164116.898,10281870566222.857,10307106348302.22
2067,10526415553357.705,9043804611956.062,10215672995572.09,10259708426844.586
2068,10412243148149.307,8926308754330.158,10109037636774.191,10220475553284.47
2069,10288656130786.658,8809633477927.566,9977575255500.44,10194378522837.803
2070,10179533524176.807,8696957096981.119,9868599694174.256,10146359124901.43
2071,10092299809486.62,8601616221789.552,9766579324738.01,10093699045115.666
2072,10030474512617.729,8512664509117.984,9684309556094.729,10002998494111.098
2073,9985586494266.281,8368905373613.953,9608459244323.576,9907050870148.768
2074,9897559085469.166,8295186628476.769,9512381145858.299,9825475731708.639
2075,9845068896057.256,8168500941187.535,9441419315945.707,9771339137456.47
2076,9723555580359.2,8042981910615.329,9332229498003.902,9686220601342.566
2077,9642303898180.246,7953222517093.565,9280126615042.03,9549658127907.773
2078,9574317301764.213,7848495172409.131,9218660347746.191,9517243111930.762
2079,9503018659984.092,7753182512825.344,9161101768863.346,9465401399115.896
2080,9415216051336.062,7670712990702.489,9082992465214.807,9374313159743.156
2081,9360491809787.734,7564773207761.957,9032106430475.428,9253010103396.016
2082,9296296270348.254,7485775890250.876,8948723052875.465,9185244268457.545
2083,9217449440668.346,7413153904848.202,8870057073637.742,9076832878888.316
2084,9156592426109.336,7325962679371.888,8793818286471.613,9004392639072.086
2085,9090081313698.053,7219772024084.042,8719428865823.388,8950189502053.525
2086,9044841297023.39,7155875808429.766,8637627437084.071,8892765042240.564
2087,8990932497808.957,7077990543218.015,8572589627498.597,8872737110361.719
2088,8934127507963.318,7021000703599.747,8503379863838.039,8851298295032.674
2089,8855308481545.664,6933518084499.27,8429074551282.192,8836456789459.531
2090,8801210258918.945,6868331769653.178,8352783342183.355,8804154972147.625
2091,8763941331078.27,6780412891504.421,8284305719220.686,8765628642348.054
2092,8734588257732.359,6728199707585.308,8214947718598.788,8731479653302.848
2093,8696042522281.771,6667041037115.58,8173557966406.391,8699615957739.766
2094,8641252764530.478,6593584509840.518,8109042989977.362,8638712296200.233
2095,8587527854321.976,6520359937500.551,8050337165485.102,8611764371034.611
2096,8524063434154.02,6445226601606.353,8004104116586.346,8578534783669.205
2097,8470709814847.938,6375100779236.993,7946340746268.043,8568906246437.523
2098,8434109657942.143,6328166327942.673,7901424279669.789,8499775319338.854
2099,8372523278142.173,6281162687095.451,7853149698710.643,8451845458700.613
2100,8339274855242.477,6210880959824.814,7794408784870.126,8408376119822.839
2101,8303532398581.422,6169342600093.46,7745613360534.124,8372860527473.14
2102,8239440483709.168,6121451897388.671,7684041758682.301,8361483305875.845
2103,8170002695216.782,6092579971435.734,7614024952805.0625,8352428194044.616
2104,8130496841869.329,6037498109440.539,7553803743155.792,8351954322575.072
2105,8105543576379.295,5992342792484.116,7500882984727.041,8347720240372.227
2106,8065558213452.115,5945052121093.599,7457615481428.178,8336401482829.492
2107,8048492129573.075,5911656134899.322,7409287806098.24,8317956917583.106
2108,8006362220592.749,5850647434504.321,7371850163838.628,8298622228959.152
2109,7948125974631.5625,5793962755668.784,7317753157838.187,8272381124452.859
2110,7908914734158.878,5727653743983.566,7281924138177.006,8250930455766.138
2111,7890832669700.233,5678350137826.764,7247814798215.9375,8246820722561.896
2112,7840521917969.788,5655192711537.609,7204533921825.451,8228702369583.14
2113,7809473535419.943,5627824924821.211,7175300141161.322,8215825658667.912
2114,7769293666849.491,5583250171726.244,7132647012782.219,8183654724278.08
2115,7749204087080.33,5547387362670.609,7078908931949.876,8169689101112.543
2116,7724436754127.441,5530153512933.951,7037926040973.821,8145048407515.596
2117,7673228075059.526,5504141089899.675,7016400274904.468,8129111034914.245
2118,7643606944617.704,5473876880312.587,6984064940951.008,8112512478673.873
2119,7626680920787.573,5447430093039.515,6947168461519.403,8089221442148.619
2120,7608186713675.671,5419908777697.73,6911589207280.715,8079383132925.739
2121,7583600802252.119,5385347758071.484,6872381473568.865,8035940130711.771
2122,7558730454753.047,5357399940212.15,6829002924837.887,8020729437384.745
2123,7529912018532.696,5332014501426.458,6799513455847.305,8001988952073.695
2124,7525537595888.868,5303770847975.203,6755961568935.388,7980282973604.118
2125,7509303494412.605,5291973383100.583,6730299123787.873,7955930703205.323
2126,7495227214426.49,5272609118528.804,6699606535614.797,7936859076983.549
2127,7481230826018.645,5234258033978.662,6654873595842.008,7931987198153.38
2128,7469826494627.056,5209612653986.405,6615478614724.624,7929873342589.481
2129,7453039256685.332,5185047545100.654,6582974810516.299,7932762675528.187
2130,7435854438774.97,5149061984049.26,6554052358719.336,7924092859505.517
2131,7394542325662.11,5118957989517.543,6526240315836.975,7905828447738.637
2132,7382757451798.324,5083550153311.563,6502501550533.498,7903544434999.533
2133,7377461324495.698,5056838089844.715,6489488833373.208,7902916788438.796
2134,7340579047664.129,5034948013866.903,6448507257878.855,7890846746203.057
2135,7316846208053.211,5008211526582.661,6408431699978.354,7881892847605.615
2136,7309342325632.045,4981012248964.486,6396927548389.273,7881011009404.829
2137,7297431722046.194,4968238897489.591,6382966855041.169,7873890305258.371
2138,7283012837729.814,4951269604404.142,6345492253460.191,7865263432356.587
2139,7264704985133.37,4925560438181.418,6297543377512.998,7856942323398.339
2140,7244002747336.023,4904127487645.211,6268813717724.526,7841815140854.732
2141,7216701022830.808,4877501552278.675,6229698151945.172,7833213197716.573
2142,7182882520755.224,4866201663383.399,6192683199813.059,7831087516973.658
2143,7157597743321.272,4853184189081.913,6169004682657.244,7817187728409.23
2144,7124131778355.666,4822846360226.231,6151289513850.769,7810196375499.489
2145,7100292613797.052,4802517753903.594,6127630297209.866,7807059001582.305
2146,7088097573349.059,4784252107801.225,6109663908796.502,7812075846393.423
2147,7068596453724.215,4763508014035.495,6085236449117.969,7809724232922.008
2148,7047916173331.621,4737278109071.182,6058379193989.067,7806992861400.266
2149,7023576475792.562,4714125170272.487,6030112066920.789,7784265386305.705
2150,7018846161842.196,4697333932075.529,5990131821832.377,7778705340568.532
2151,7025561616444.263,4687478235817.995,5963383412111.001,7767622001314.463
2152,7023595311103.026,4671152626231.755,5939810696829.67,7757144439730.223
2153,7012877576502.969,4656218474985.752,5914150385104.39,7740201142525.854
2154,6994838398358.969,4639759793973.134,5899285980841.411,7729747505061.667
2155,6959521793864.985,4619604452286.359,5863083239619.187,7725241696651.834
2156,6948463556703.567,4604916117403.045,5844880876019.57,7719790682552.21
2157,6952921171509.049,4590405553286.87,5816169054452.434,7710211921063.645
2158,6923861547692.492,4570405715956.823,5788100364003.508,7710213359623.999
2159,6917163525118.968,4554839590803.22,5762358466529.09,7700225401252.959
2160,6919087003059.308,4534140046865.252,5747343364228.8,7694001574578.32
2161,6910747607317.629,4519477527341.316,5730077912745.764,7689563037699.435
2162,6905113904502.521,4505405375383.889,5715027778962.643,7688135679427.586
2163,6892810220669.31,4493707445218.279,5695042088799.654,7669218105648.081
2164,6897860865696.944,4478047175649.852,5658423412849.76,7659547113013.514
2165,6892406335454.548,4466637929037.413,5641330425163.461,7640047228135.887
2166,6888571732580.508,4447059145696.207,5617172860477.782,7645158456567.033
2167,6886443002335.987,4436002876861.477,5597134389673.557,7649785602337.001
2168,6876893992821.531,4413850133871.638,5571878346374.922,7647160624390.438
2169,6869642094287.272,4396028764463.6973,5539265990472.13,7644787096034.805
2170,6862746794563.422,4384226789086.8765,5505450524730.589,7635088237810.022
2171,6846481952744.701,4374590370550.9917,5496739764571.081,7630729118552.47
2172,6836189172451.729,4367992332984.915,5486506643426.507,7621314596569.11
2173,6836855147982.788,4362454478815.359,5476357917275.015,7618168917781.163
2174,6829364220463.848,4344927489896.7446,5462392757427.233,7625080571340.53
2175,6811501312650.543,4326048317288.3813,5450715548751.389,7610450038685.541
2176,6791272496423.414,4311266199611.7207,5424335915336.113,7623729612271.726
2177,6783574738553.221,4294946380294.4614,5414745514008.394,7622835156184.234
2178,6779961247992.175,4281535785104.057,5393272115950.402,7611452924245.192
2179,6768343738283.535,4260680850313.106,5365975918390.419,7609933805098.509
2180,6754834352669.16,4245905538573.4116,5357389980130.602,7614155181164.398
2181,6749496369033.179,4234511950686.1343,5336996418176.293,7614182109194.302
2182,6736444935335.486,4222213088302.151,5322119443347.242,7617661056219.1
2183,6696767407264.537,4213754087152.863,5298104946881.244,7612915150602.154
2184,6658966561019.48,4200756037135.774,5280214405210.817,7621548819811.551
2185,6650982086637.662,4191889656153.2295,5260211964846.25,7616518439286.946
2186,6637526952691.398,4176520404577.2837,5237398171514.615,7622178058190.91
2187,6622453771173.717,4161192295687.574,5222598213412.749,7618608691815.297
2188,6617530145246.564,4154102460755.8027,5205521816215.05,7612614387216.99
2189,6603092736919.902,4139756977791.86,5186169105935.661,7610431303801.37
2190,6597249173197.66,4131020334686.7983,5167854960357.258,7604951340829.9
2191,6582244370113.854,4119277319922.4624,5144858200705.992,7595821619941.329
2192,6585926986273.933,4099098992421.678,5117058996262.696,7601133015836.105
2193,6579523747310.026,4089298396752.455,5110449885747.829,7589808628070.322
2194,6561221493882.708,4068206889625.5537,5095775465544.815,7586492092443.1875
2195,6555671390692.898,4061970015157.5205,5069337621750.273,7591073236402.902
2196,6555696033567.31,4058743288594.7456,5060179590584.612,7596153605934.776
2197,6544045716873.523,4050448760101.9033,5043239487744.6,7593525725903.29
2198,6543829438259.822,4042448459943.326,5017374683928.458,7583239936492.869
2199,6533300911266.639,4032877427450.73,4997273438581.628,7581507774334.637
2200,6520088166243.035,4028946109863.763,4993037281305.472,7580843239283.984
2201,6513153800221.961,4025254331285.2866,4970741500606.002,7575542813448.353
2202,6513734470173.654,4010383568429.261,4952103927201.105,7563647619149.774
2203,6494954193176.673,3997886631229.829,4936655857593.501,7568454550071.969
2204,6489118327904.104,3985867070807.294,4924259348028.624,7568832336377.552
2205,6464509105681.79,3975986425957.2993,4903626396977.043,7573957124349.624
2206,6451049924331.929,3964576969757.475,4895224703703.52,7578624650834.236
2207,6439099108591.914,3954671070022.7163,4882645983493.666,7585093863268.433
2208,6427741521841.483,3941650444312.156,4860472716264.898,7580603095337.573
2209,6425048031922.103,3930518227329.769,4846880989976.849,7578267038562.7
2210,6412352149505.082,3919140536991.395,4831074306516.17,7582090984003.796
2211,6402122609953.758,3910972287612.0493,4827599489200.668,7583107953611.592
2212,6374568169400.885,3899444617670.023,4824744401554.231,7572014766292.581
2213,6353336344486.172,3890100468976.36,4808056000388.928,7567285661281.655
2214,6345857632356.3955,3883726407366.2246,4799327242882.204,7559271743391.748
2215,6327279359106.418,3874611364302.0967,4789869842023.417,7556322518951.136
2216,6322346026666.134,3869915594871.0547,4777812622592.427,7553944498774.172
2217,6304309975064.073,3855647657251.1074,4767007123260.714,7546677028957.749
2218,6291178610591.635,3848714615201.067,4754855711036.325,7539743749353.224
2219,6284647083161.949,3840492020231.3726,4746727544498.868,7536567494293.255
2220,6269751567279.38,3835143505636.882,4732719342470.418,7534707280215.699
2221,6253055681873.567,3827030772239.449,4723892855895.361,7522334389753.3125
2222,6250914809959.013,3816266182046.003,4713370241048.53,7509043994725.726
2223,6240475935753.885,3809794521063.6265,4703325144260.931,7494656011035.586
2224,6198638419069.19,3798453405645.456,4692091854240.545,7483164922482.016
2225,6163169537828.8,3793831228506.1113,4675956288323.691,7483725119637.817
2226,6143369140557.331,3777235067510.965,4665160304969.448,7484900538944.744
2227,6127326544066.895,3769425169288.2153,4652438356209.269,7486847429423.556
2228,6110726993859.99,3761935693808.863,4645243286809.07,7485653723976.137
2229,6103492693839.306,3754042470935.0674,4627875781698.945,7481854579983.566
2230,6083635512642.806,3748227065492.774,4620768796188.477,7481783046227.848
2231,6074598220986.6875,3744235717722.0957,4604144045198.349,7475301576911.137
2232,6050413665445.742,3742143752856.8027,4599633087208.628,7480098301980.05
2233,6053852183807.997,3720343770646.9404,4593123175004.374,7480903840327.681
2234,6028500185501.388,3719215376536.6357,4581965211351.389,7484099734656.562
2235,6025096203447.507,3710136273537.934,4571806906519.198,7475920024903.193
2236,6002885651662.926,3698512719563.8774,4560395479422.391,7479173182913.6455
2237,5994107719742.656,3691545132365.4785,4547782316105.446,7468102064968.721
2238,5971508053901.264,3682838751577.202,4534147826277.858,7460418569781.274
2239,5961380466467.539,3677055160960.405,4520047504413.091,7470569726372.327
2240,5950089426544.186,3672293392064.5356,4502711645037.1,7473821011770.219
2241,5922953086436.975,3663273538883.188,4495129623476.692,7464884221514.369
2242,5912663935379.99,3657175822829.75,4481929925939.234,7463444510315.181
2243,5896243805218.227,3651917902680.594,4472138608545.433,7471149889160.963
2244,5892865034382.927,3640995101210.3047,4456253506744.519,7472007962960.112
2245,5875772767979.252,3635055791001.385,4450178695615.835,7467132376523.172
2246,5850666436862.6,3625570814390.158,4446469591764.422,7475274109336.586
2247,5826959076575.474,3618566299181.8945,4440526664631.043,7462558315441.041
2248,5816858038729.99,3609240774477.9385,4429939147528.871,7459699264223.723
2249,5807197315194.543,3604984262147.378,4416187141798.588,7461341383217.737
2250,5801459329708.81,3598353394787.1265,4407583872632.831,7467840730947.279
2251,5782777290747.396,3584538799648.4473,4390121628610.3047,7459622754547.621
2252,5770519621657.295,3571162462581.024,4369745607956.6426,7459317054860.002
2253,5764476037895.29,3564432604547.4478,4359839198868.519,7461654568884.985
2254,5744059681947.685,3562565708708.016,4343280281683.565,7466340425065.314
2255,5732785550998.774,3559250489711.085,4331234442517.8423,7472330487447.357
2256,5712183174753.338,3552053173449.843,4328439548159.819,7478958675401.805
2257,5692345297630.418,3549170376126.0654,4318038647977.519,7477280584480.894
2258,5678053101466.579,3545238896894.2,4298347116906.278,7476291411339.587
2259,5649057235249.627,3535673005808.354,4288706723173.245,7467381111036.579
2260,5641769544849.962,3530361443262.6167,4277890170595.1177,7474819953789.914
2261,5632289072650.789,3521623134446.5713,4277735918335.9116,7479231147244.895
2262,5616738790364.376,3512833756980.875,4267993162894.319,7463713707591.532
2263,5604367811210.04,3509670899004.262,4251966405415.7026,7453301540896.288
2264,5585233931862.427,3500190832205.2246,4241812933442.5903,7450738471254.116
2265,5562411513652.773,3500956888375.668,4231735233898.8687,7460949968503.072
2266,5532121221969.136,3493051298776.0977,4222717523307.278,7459066309778.067
2267,5512752490727.355,3485402799051.585,4209402415653.168,7457531111506.211
2268,5486668014807.838,3474941811541.412,4192612593704.7104,7457778616030.24
2269,5470070472337.897,3469337569457.894,4189714105620.8047,7458181437813.404
2270,5460048396632.897,3466533308150.7954,4179156261266.825,7453807629767.327
2271,5434389672690.842,3462280080749.673,4170178593683.6074,7456585884834.563
2272,5420725702391.687,3458157158773.3643,4166913041312.7275,7453893957790.708
2273,5396716236504.995,3457192789139.805,4150424733197.2256,7453934111302.15
2274,5387666272053.979,3446563330551.943,4140066786576.0635,7452207273190.477
2275,5371226621113.213,3443522022381.875,4129668450948.266,7448572634802.838
2276,5350406906725.151,3439923592264.2515,4113210978426.23,7444766438998.636
2277,5348987877538.27,3429864219757.375,4097667981211.399,7449599968935.751
2278,5336488715030.733,3428498785985.939,4087156439796.5215,7456402076575.092
2279,5319206171235.6455,3416538213583.0845,4072935707728.22,7458368564705.051
2280,5304181926179.001,3409732446594.604,4049871555024.9805,7461875346280.171
2281,5282881958337.652,3412246632608.5605,4038297484599.6396,7465847796809.928
2282,5268024160402.137,3408078802180.492,4029917207893.0054,7460524231904.876
2283,5244007522052.832,3402749449173.2485,4022856783422.0513,7470306852343.506
2284,5228118362823.602,3391383394019.2017,4016740600730.096,7469248452320.5
2285,5200570384124.359,3379011489528.709,4009652571591.4404,7461691104092.767
2286,5160922073788.951,3368342411664.3843,4005843414933.316,7448894276460.374
2287,5139417596773.708,3357821443836.172,4002224731268.945,7445348233146.708
2288,5136380897234.035,3343449634005.4507,3984630530400.3975,7445384974808.973
2289,5130853407027.193,3340040802672.589,3979188982973.1226,7444941483699.021
2290,5108275572462.124,3341469379454.3784,3975178294018.687,7439687517217.073
2291,5090503866061.072,3335427364967.25,3966070519713.3374,7440316844815.866
2292,5067152325067.546,3330445784961.3105,3963832382102.614,7437891391678.196
2293,5058981657925.904,3325998220398.3545,3958357833802.417,7430305780933.341
2294,5048399357304.379,3319587317220.2534,3955162924228.4326,7421500715793.521
2295,5015115670826.801,3311458570002.1,3947340545395.4707,7412283487868.136
2296,4991235731885.409,3298976478462.1655,3938886839545.874,7417705785369.366
2297,4970215435191.822,3297443852747.0674,3930311059008.6865,7418242237513.441
2298,4957228997877.094,3293833992398.8296,3925204338336.497,7405935719937.829
2299,4942949758652.275,3281290071437.5454,3919562648245.8716,7401333802660.93
2300,4931789015898.547,3282100589670.83,3910283456645.271,7403525151038.313
