time,MPI-ESM-LR,CANESM2,CESM1-CAM5
2157.0,47576080000.0,33670620000.0,12164098000.0
2158.0,47540265000.0,33003586000.0,11652273000.0
2159.0,47703350000.0,32448035000.0,11013734000.0
2160.0,47116170000.0,31637301000.0,10581701000.0
2161.0,46326632000.0,31057020000.0,10161883000.0
2162.0,46212444000.0,30583706000.0,9830181000.0
2163.0,45769183000.0,30141040000.0,9650548000.0
2164.0,45077670000.0,29682262000.0,9276190000.0
2165.0,44295864000.0,28960373000.0,9064177000.0
2166.0,44534125000.0,28615786000.0,8933363000.0
2167.0,43445367000.0,27875620000.0,8648777000.0
2168.0,42978353000.0,27120270000.0,8488625700.0
2169.0,42504780000.0,26618022000.0,8382568400.0
2170.0,41776574000.0,25680185000.0,8122003500.0
2171.0,40674324000.0,25156936000.0,7990468600.0
2172.0,40591487000.0,24725217000.0,7520222700.0
2173.0,40019250000.0,24249915000.0,7249526300.0
2174.0,39385720000.0,23846027000.0,7160709600.0
2175.0,38934440000.0,23391031000.0,6969885700.0
2176.0,38391165000.0,23326992000.0,6795200500.0
2177.0,37988086000.0,22988810000.0,6528475600.0
2178.0,37710225000.0,22314185000.0,6441530400.0
2179.0,37280956000.0,21521254000.0,6151883300.0
2180.0,36711485000.0,21121012000.0,5993937000.0
2181.0,37446705000.0,20711555000.0,5953886000.0
2182.0,37268767000.0,20296518000.0,5894617600.0
2183.0,37051750000.0,19909218000.0,5683557400.0
2184.0,37176074000.0,19520820000.0,5448893000.0
2185.0,36899900000.0,19167770000.0,5306487000.0
2186.0,36953285000.0,19043707000.0,5218813400.0
2187.0,36766120000.0,18553002000.0,5032859600.0
2188.0,36761210000.0,18544114000.0,4849696000.0
2189.0,35757023000.0,18058756000.0,4759948000.0
2190.0,35032945000.0,17803729000.0,4702582300.0
2191.0,35028468000.0,17658817000.0,4504253000.0
2192.0,34459690000.0,17659090000.0,4343274000.0
2193.0,34385640000.0,17456906000.0,4184757200.0
2194.0,34201401000.0,17396308000.0,4008574000.0
2195.0,33823607000.0,17530092000.0,3901016800.0
2196.0,34094120000.0,17207118000.0,3847159000.0
2197.0,33844464000.0,16658821000.0,3761318100.0
2198.0,34146994000.0,16764913000.0,3611536000.0
2199.0,33907194000.0,16454619000.0,3443674000.0
2200.0,33742764000.0,16298744000.0,3346671900.0
2201.0,32787364000.0,15829171000.0,3299735600.0
2202.0,33176838000.0,15459829000.0,3210232600.0
2203.0,32496912000.0,15241788000.0,3114890800.0
2204.0,32567187000.0,14934841000.0,3029061000.0
2205.0,32540236000.0,14633283000.0,2974536700.0
2206.0,32379922000.0,14305001000.0,2992318700.0
2207.0,32800825000.0,14574777000.0,2962059500.0
2208.0,32747030000.0,14812109000.0,2900640300.0
2209.0,31965819000.0,14661310000.0,2895277300.0
2210.0,31642430000.0,14554156000.0,2853219300.0
2211.0,31319198000.0,14196744000.0,2840528100.0
2212.0,30908290000.0,14042940000.0,2795532000.0
2213.0,30395620000.0,14136599000.0,2768331300.0
2214.0,30247047000.0,14083312000.0,2696834600.0
2215.0,29914935000.0,14045976000.0,2659040500.0
2216.0,29702988000.0,13861710000.0,2615555800.0
2217.0,29272293000.0,13827557000.0,2590247000.0
2218.0,29199470000.0,13515485000.0,2550794800.0
2219.0,28943220000.0,13478241000.0,2547168500.0
2220.0,28650275000.0,13285962000.0,2521452300.0
2221.0,28020892000.0,13179038000.0,2648267000.0
2222.0,28068762000.0,13185935000.0,2638194400.0
2223.0,28677298000.0,13169621000.0,2742353700.0
2224.0,28959138000.0,13187968000.0,2683432200.0
2225.0,28899152000.0,13154563000.0,2606725600.0
2226.0,28831078000.0,13103513000.0,2589591300.0
2227.0,29209272000.0,12861342000.0,2490087000.0
2228.0,28679772000.0,12737912000.0,2400728000.0
2229.0,28472121000.0,12675768000.0,2315077600.0
2230.0,27921496000.0,13123124000.0,2281362700.0
2231.0,27046885000.0,13038601000.0,2255305700.0
2232.0,26744537000.0,12920557000.0,2229572400.0
2233.0,26083930000.0,12790865000.0,2226411500.0
2234.0,26356095000.0,12950432000.0,2237739500.0
2235.0,25855810000.0,12969360000.0,2205777400.0
2236.0,25921513000.0,13571180000.0,2218460000.0
2237.0,25969785000.0,13065658000.0,2156182500.0
2238.0,25976222000.0,12988071000.0,2173141200.0
2239.0,25421552000.0,12893206000.0,2163963600.0
2240.0,24929778000.0,12952220000.0,2127755900.0
2241.0,24910135000.0,13138851000.0,2115703300.0
2242.0,25210513000.0,13277830000.0,2086111100.0
2243.0,24619778000.0,13169778000.0,2085115900.0
2244.0,24064640000.0,13215482000.0,2057217900.0
2245.0,24950900000.0,13329679000.0,2021781800.0
2246.0,25323990000.0,13090269000.0,2063529300.0
2247.0,25948707000.0,13281571000.0,1976664200.0
2248.0,25562753000.0,13106392000.0,2007027700.0
2249.0,25013810000.0,12943299000.0,1960509400.0
2250.0,25060164000.0,12961461000.0,1936692400.0
2251.0,24961698000.0,12806174000.0,2096793900.0
2252.0,24465922000.0,12775114000.0,1975821300.0
2253.0,24976067000.0,12670391000.0,1942256100.0
2254.0,24545366000.0,13309512000.0,1933452700.0
2255.0,24376254000.0,12895366000.0,1896108500.0
2256.0,24586672000.0,13502493000.0,1858876900.0
2257.0,24542087000.0,14111218000.0,1823893800.0
2258.0,24340666000.0,13520699000.0,1811872600.0
2259.0,24310130000.0,13433056000.0,1823145200.0
2260.0,24042160000.0,13294696000.0,1767015600.0
2261.0,23399027000.0,13490894000.0,1702147300.0
2262.0,23418510000.0,13440699000.0,1656516400.0
2263.0,23081232000.0,13603560000.0,1600400400.0
2264.0,23045452000.0,13485579000.0,1639509200.0
2265.0,23265516000.0,13651103000.0,1585523500.0
2266.0,23650648000.0,13360868000.0,1531530600.0
2267.0,23330304000.0,13353179000.0,1499953800.0
2268.0,22956405000.0,13151373000.0,1456219100.0
2269.0,23149322000.0,12944202000.0,1452724200.0
2270.0,22860640000.0,12999918000.0,1457280300.0
2271.0,22776406000.0,12769969000.0,1428951200.0
2272.0,22571460000.0,13077008000.0,1465882500.0
2273.0,22213083000.0,13212245000.0,1410450600.0
2274.0,22084580000.0,13048583000.0,1373267100.0
2275.0,21966700000.0,13174834000.0,1388907000.0
2276.0,23116490000.0,12951579000.0,1421508700.0
2277.0,23146928000.0,12880947000.0,1414887200.0
2278.0,22864298000.0,13313024000.0,1375811700.0
2279.0,22473443000.0,13341816000.0,1332527500.0
2280.0,22222369000.0,13134769000.0,1322273900.0
2281.0,22008062000.0,13451796000.0,1301694800.0
2282.0,22028098000.0,13385622000.0,1309852000.0
2283.0,22200732000.0,13323396000.0,1290573800.0
2284.0,22165725000.0,13240566000.0,1309898000.0
2285.0,22352503000.0,13046832000.0,1268222600.0
2286.0,22003240000.0,12845638000.0,1237171600.0
2287.0,23011047000.0,12891876000.0,1213444900.0
2288.0,21897271000.0,12967304000.0,1282344600.0
2289.0,21914128000.0,12897029000.0,1208691100.0
2290.0,21740880000.0,12822011000.0,1160563300.0
2291.0,21968495000.0,12791822000.0,1165892200.0
2292.0,21703393000.0,12887250000.0,1136432900.0
2293.0,21728147000.0,13092541000.0,1142169200.0
2294.0,21638593000.0,13320580000.0,1116087200.0
2295.0,21630806000.0,13393400000.0,1092212400.0
2296.0,21797114000.0,13498629000.0,1070906000.0
2297.0,21727705000.0,14209345000.0,1039691000.0
2298.0,21395860000.0,14831228000.0,1007305000.0
2299.0,21449570000.0,14250114000.0,981863740.0
2300.0,21451403000.0,14180768000.0,979516400.0
