time,CCSM4,CSIRO-MK3-6-0,MPI-ESM-LR
2196.0,394225220000.0,467583860000.0,461378520000.0
2197.0,388826530000.0,462817720000.0,456016170000.0
2198.0,384577930000.0,457666630000.0,453595660000.0
2199.0,378825300000.0,450434800000.0,449999470000.0
2200.0,374800000000.0,443642940000.0,444077150000.0
2201.0,369764340000.0,437137300000.0,439850140000.0
2202.0,365782040000.0,431506330000.0,436355660000.0
2203.0,361653200000.0,428662330000.0,433655400000.0
2204.0,358500960000.0,424586350000.0,426790940000.0
2205.0,355011920000.0,418667460000.0,422869170000.0
2206.0,350308070000.0,414692800000.0,418097270000.0
2207.0,346226330000.0,411414360000.0,414342770000.0
2208.0,342545170000.0,406417570000.0,406613500000.0
2209.0,338673170000.0,403628620000.0,401134300000.0
2210.0,334700580000.0,400526150000.0,397408080000.0
2211.0,331369740000.0,397580730000.0,393653940000.0
2212.0,325997560000.0,393592100000.0,390408540000.0
2213.0,321793920000.0,388400400000.0,383718700000.0
2214.0,318776100000.0,383060570000.0,379097000000.0
2215.0,315519270000.0,378560280000.0,373269100000.0
2216.0,312365300000.0,371495340000.0,368549070000.0
2217.0,308342620000.0,365707330000.0,363842960000.0
2218.0,305312830000.0,361123770000.0,360667150000.0
2219.0,301461200000.0,356389220000.0,356814600000.0
2220.0,298271800000.0,352538200000.0,352681100000.0
2221.0,295387660000.0,349465050000.0,349203660000.0
2222.0,292578360000.0,344851840000.0,344887030000.0
2223.0,289284500000.0,340162280000.0,342113650000.0
2224.0,286354570000.0,336585460000.0,337878880000.0
2225.0,283730350000.0,332972160000.0,333071780000.0
2226.0,280186700000.0,328195960000.0,330272300000.0
2227.0,277436760000.0,324529320000.0,327412580000.0
2228.0,273604660000.0,321005400000.0,323749450000.0
2229.0,270226820000.0,316139630000.0,320934000000.0
2230.0,267538510000.0,312609140000.0,317722620000.0
2231.0,264505620000.0,306783940000.0,313552000000.0
2232.0,262162270000.0,302756800000.0,310960800000.0
2233.0,258974380000.0,299447000000.0,308514300000.0
2234.0,256078360000.0,295113360000.0,305351920000.0
2235.0,252211690000.0,291871100000.0,301430440000.0
2236.0,248989520000.0,289560630000.0,299455120000.0
2237.0,246197160000.0,284897670000.0,296347100000.0
2238.0,242535020000.0,279227600000.0,293062480000.0
2239.0,240139670000.0,275699370000.0,289950200000.0
2240.0,237147160000.0,271320840000.0,285726180000.0
2241.0,234302280000.0,267566940000.0,282964700000.0
2242.0,231492850000.0,263777600000.0,280285120000.0
2243.0,228793290000.0,259583480000.0,278264700000.0
2244.0,225658240000.0,255405540000.0,274553680000.0
2245.0,222943610000.0,251644500000.0,271725800000.0
2246.0,219755450000.0,247559340000.0,267987400000.0
2247.0,217370170000.0,243389840000.0,265169060000.0
2248.0,214458000000.0,238807060000.0,262922580000.0
2249.0,211507640000.0,234511710000.0,259610740000.0
2250.0,208119580000.0,230664140000.0,256817760000.0
2251.0,205503800000.0,226241120000.0,253822900000.0
2252.0,202822320000.0,224201880000.0,251238810000.0
2253.0,200087290000.0,220322250000.0,247893720000.0
2254.0,196925210000.0,216202020000.0,244147080000.0
2255.0,194429080000.0,213621400000.0,240551440000.0
2256.0,191617060000.0,208301380000.0,237048680000.0
2257.0,188635840000.0,204161300000.0,234691310000.0
2258.0,185830930000.0,200959410000.0,231349930000.0
2259.0,182984300000.0,197637960000.0,228452530000.0
2260.0,180209390000.0,194394850000.0,225094040000.0
2261.0,177166250000.0,190798700000.0,222264030000.0
2262.0,174409100000.0,186972750000.0,219496020000.0
2263.0,171751700000.0,182417920000.0,215737750000.0
2264.0,169044980000.0,178662000000.0,212475920000.0
2265.0,165960480000.0,175268430000.0,208605540000.0
2266.0,163209890000.0,171032100000.0,206049430000.0
