time,CCSM4,CESM1-CAM5
2189,14314436986963.182,4755663909070.452
2190,14200572146494.494,4676653427193.443
2191,14088096156360.527,4653577458944.546
2192,14027600079894.488,4626259341481.454
2193,14005775360888.934,4555784374423.946
2194,13922889677583.467,4501865895454.023
2195,13876790326739.195,4430441563203.618
2196,13737738820360.281,4363095731487.678
2197,13680826239378.78,4294005568626.7173
2198,13646611718032.805,4240188759253.3657
2199,13591822102039.156,4176416010575.34
2200,13567040288436.258,4113572483579.452
2201,13535599019182.676,4044047251460.6865
2202,13473028883158.475,3990565070967.7637
2203,13420708208286.668,3949441065769.5054
2204,13388141175949.627,3889188516407.374
2205,13370086203944.18,3834541542302.403
2206,13326984595534.309,3766439049344.3184
2207,13305024433331.566,3722873387146.958
2208,13238658873798.709,3668632095722.6772
2209,13173513118913.91,3630350301552.2983
2210,13129386404251.795,3589972421729.416
2211,13046308030818.545,3551097632616.2085
2212,12954900059014.674,3496218805736.4316
2213,12897435106040.219,3433263976589.386
2214,12869404771792.88,3401287585238.1733
2215,12799241579986.158,3363371631672.0054
2216,12759054001464.473,3313780450844.5127
2217,12654557467312.479,3284742967050.6167
2218,12598209028382.91,3226573478456.741
2219,12532203149452.021,3182448322056.6616
2220,12469812233552.14,3127972253200.89
2221,12385620801515.11,3080905610863.9463
2222,12338657414670.332,3046754797881.942
2223,12312403942186.93,2998578795940.2915
2224,12294018732728.174,2954387755831.552
2225,12272561971581.422,2922053304925.4507
2226,12224304910230.98,2874079819514.675
2227,12171055006167.525,2840158830039.8525
2228,12144752614801.512,2800904257668.201
2229,12058510029953.238,2733268060321.61
2230,12029009331405.049,2681004784149.802
2231,11921060412172.545,2648769839883.879
2232,11861900440511.242,2593163846107.385
2233,11777684430060.53,2553533399230.2637
2234,11694941238474.08,2509760688015.719
2235,11684443900029.625,2473052151848.1616
2236,11588529684199.086,2439301765684.398
2237,11490716275941.525,2420194272017.379
2238,11412947569032.13,2379889697545.572
2239,11343937311002.709,2337247140211.5767
2240,11299735265306.543,2297662948687.484
2241,11242123563677.252,2253798687211.7573
2242,11202997124298.367,2210595656113.6216
2243,11147694778218.434,2172971242235.901
2244,11090738656006.037,2144803068511.3208
2245,11042365597236.191,2107796901474.6387
2246,10947752264347.07,2088228206109.64
2247,10910186785460.111,2049020542066.0693
2248,10866249259663.135,2014032426304.3076
2249,10816643909240.63,1983933038206.4456
2250,10794039402681.248,1950573327167.237
2251,10789432713885.434,1921546389500.6917
2252,10757377870978.494,1880595639617.659
2253,10698202788400.584,1863074470444.4219
2254,10628213112157.676,1837430958427.7227
2255,10596021148534.162,1805446141994.5176
2256,10565536833770.328,1786416963550.7334
2257,10495291875538.18,1757290535051.788
2258,10437955905638.389,1728487124399.1177
2259,10394557591184.135,1703348894696.954
2260,10351783832979.545,1678651512885.701
2261,10270868111836.049,1655472408684.599
2262,10218521261847.72,1630606974908.035
2263,10188403537951.674,1602922499948.2686
2264,10163939417363.293,1586021679069.4468
2265,10131182156460.773,1570969213400.9448
2266,10100504214011.166,1559793931730.896
2267,10055361218687.22,1534510664450.1555
2268,9997426151142.514,1508288607263.2036
2269,9960527300313.951,1484812496287.972
2270,9921650991056.55,1457181889769.8896
2271,9861051846147.416,1430894309613.4675
2272,9817637685103.22,1412165071016.16
2273,9779702386546.146,1391417899936.0398
2274,9733022329373.908,1380051221982.7625
2275,9690952191044.025,1369255677659.6213
2276,9637407289213.59,1358326808761.3386
2277,9574905230641.111,1336129654377.772
2278,9563638218300.326,1319467125405.1997
2279,9496191822258.164,1305758761922.6912
2280,9478785438050.258,1283962793724.5466
2281,9430982576611.066,1270740877828.6733
2282,9399778231772.117,1257816350672.1409
2283,9362058703296.656,1236822105260.5886
2284,9360696949854.125,1221286369581.6802
2285,9307669196582.867,1202106083910.142
2286,9284961348662.28,1186713687641.3542
2287,9281131994334.602,1171465203644.03
2288,9249435352603.707,1148128785723.1104
2289,9205792466033.426,1128696461537.677
2290,9166759208134.836,1110956775925.454
2291,9096718382923.965,1095238975145.2377
2292,9066482499693.498,1081217326359.8989
2293,8988596855072.2,1067413635806.2054
2294,8943162256081.111,1050480167433.4503
2295,8895512783115.531,1039356745971.2318
2296,8856904254657.23,1023266828024.0193
2297,8794702470280.834,1008498905246.0906
2298,8759397927610.489,991919079458.9165
2299,8738081332991.54,978259287093.8872
2300,8703480892472.567,969526806172.5164
