time,MRI-ESM2-0,IPSL-CM6A-LR,CANESM5,CESM2-WACCM
2225.0,12476663000000.0,7604752000000.0,6998944400000.0,5689708000000.0
2226.0,12532108000000.0,7596982400000.0,6991892700000.0,5704142300000.0
2227.0,12488832000000.0,7584994000000.0,6979533700000.0,5667582000000.0
2228.0,12513835000000.0,7599670000000.0,6986281000000.0,5638413000000.0
2229.0,12487577000000.0,7614380400000.0,7019831000000.0,5614532000000.0
2230.0,12504585000000.0,7647957400000.0,7033918000000.0,5575105600000.0
2231.0,12530040000000.0,7673981400000.0,7007416000000.0,5596945300000.0
2232.0,12521179000000.0,7660431000000.0,6988652000000.0,5580272400000.0
2233.0,12487667000000.0,7639867600000.0,6961996000000.0,5562730300000.0
2234.0,12534685000000.0,7657788000000.0,6997621600000.0,5569255600000.0
2235.0,12558369000000.0,7634705400000.0,7000589000000.0,5577714400000.0
2236.0,12594658000000.0,7634149700000.0,6988973000000.0,5593963700000.0
2237.0,12650786000000.0,7629316000000.0,6996979000000.0,5563569000000.0
2238.0,12744160000000.0,7593934700000.0,7015711600000.0,5524782300000.0
2239.0,12731513000000.0,7598644000000.0,7063163000000.0,5506532400000.0
2240.0,12725408000000.0,7581288000000.0,7087985300000.0,5488391000000.0
2241.0,12651193000000.0,7600068000000.0,7100358000000.0,5502735000000.0
2242.0,12663302000000.0,7580882600000.0,7072645600000.0,5510872000000.0
2243.0,12677400000000.0,7588925700000.0,7069472000000.0,5480855000000.0
2244.0,12712425000000.0,7601443600000.0,7036767000000.0,5457668700000.0
2245.0,12749074000000.0,7635755600000.0,7033281000000.0,5424915400000.0
2246.0,12806275000000.0,7676278300000.0,7037758000000.0,5393089000000.0
2247.0,12883066000000.0,7653162500000.0,7019176700000.0,5346961000000.0
2248.0,12866083000000.0,7585502600000.0,7019528500000.0,5319028600000.0
2249.0,12906887000000.0,7575448000000.0,7007052000000.0,5304283600000.0
2250.0,12861595000000.0,7550163500000.0,7064770300000.0,5310114000000.0
2251.0,12828010000000.0,7546707000000.0,7074724400000.0,5326961000000.0
2252.0,12893287000000.0,7573107400000.0,7067125400000.0,5297486700000.0
2253.0,12908053000000.0,7576502000000.0,7056795000000.0,5285360000000.0
2254.0,12901902000000.0,7591213000000.0,7044134000000.0,5258890000000.0
2255.0,12871463000000.0,7643753600000.0,7028364300000.0,5252292000000.0
2256.0,12795999000000.0,7648538000000.0,7034933600000.0,5225891000000.0
2257.0,12829154000000.0,7645705500000.0,7054399000000.0,5191820600000.0
2258.0,12857523000000.0,7680388000000.0,7041479300000.0,5162732000000.0
2259.0,12879313000000.0,7641889000000.0,7058698500000.0,5107311000000.0
2260.0,12899216000000.0,7627647500000.0,7053102000000.0,5104690300000.0
2261.0,12910676000000.0,7632626000000.0,7049694000000.0,5109646000000.0
2262.0,12898064000000.0,7623700000000.0,7052747000000.0,5119080000000.0
2263.0,12904069000000.0,7612394400000.0,7089239000000.0,5126847700000.0
2264.0,12882474000000.0,7572092000000.0,7103159700000.0,5079894600000.0
2265.0,12854303000000.0,7589136000000.0,7106580000000.0,5090702300000.0
2266.0,12801403000000.0,7573218500000.0,7103977000000.0,5108363000000.0
2267.0,12756469000000.0,7570074400000.0,7169718600000.0,5110044300000.0
2268.0,12676635000000.0,7557370300000.0,7188665000000.0,5085526000000.0
2269.0,12667691000000.0,7541573000000.0,7214844000000.0,5049387300000.0
2270.0,12668378000000.0,7480768700000.0,7207296000000.0,5049989700000.0
2271.0,12657164000000.0,7464975000000.0,7230591000000.0,5015118000000.0
2272.0,12679006000000.0,7488992000000.0,7233868000000.0,5029385000000.0
2273.0,12713049000000.0,7462368000000.0,7255686600000.0,5010674400000.0
2274.0,12818673000000.0,7442119300000.0,7257948000000.0,4993883000000.0
2275.0,12875281000000.0,7461709000000.0,7260007000000.0,5007118000000.0
2276.0,12867366000000.0,7425476300000.0,7267493600000.0,5001813400000.0
2277.0,12876381000000.0,7430333000000.0,7283041000000.0,4989942500000.0
2278.0,12830839000000.0,7435952000000.0,7304517000000.0,4966411000000.0
2279.0,12822759000000.0,7422631500000.0,7311146000000.0,4978698000000.0
2280.0,12824635000000.0,7420900300000.0,7307700700000.0,4987590000000.0
2281.0,12784175000000.0,7425214600000.0,7321851300000.0,4962062000000.0
2282.0,12754626000000.0,7409908000000.0,7315089000000.0,4953774000000.0
2283.0,12809540000000.0,7406759000000.0,7320165000000.0,4929365700000.0
2284.0,12858587000000.0,7399798700000.0,7373327000000.0,4923599600000.0
2285.0,12888228000000.0,7385375600000.0,7361853400000.0,4911948400000.0
2286.0,12877784000000.0,7384787000000.0,7352744400000.0,4921251000000.0
2287.0,12888787000000.0,7386919000000.0,7321016600000.0,4924285000000.0
2288.0,12890326000000.0,7418348000000.0,7344156600000.0,4934459700000.0
2289.0,12913683000000.0,7417113300000.0,7353953400000.0,4900399000000.0
2290.0,12865160000000.0,7447730000000.0,7376655600000.0,4880127000000.0
2291.0,12835532000000.0,7441377000000.0,7381582300000.0,4896481000000.0
2292.0,12826000000000.0,7440364500000.0,7385739400000.0,4894586600000.0
2293.0,12795640000000.0,7454096600000.0,7394383400000.0,4866660400000.0
2294.0,12882470000000.0,7445504600000.0,7395922700000.0,4850943300000.0
2295.0,12874073000000.0,7465628000000.0,7356304000000.0,4826013400000.0
2296.0,12793721000000.0,7458010000000.0,7388077000000.0,4850847300000.0
2297.0,12823572000000.0,7505466000000.0,7378243700000.0,4852496000000.0
2298.0,12779000000000.0,7498573500000.0,7402975000000.0,4855052000000.0
2299.0,12749325000000.0,7512068700000.0,7384444000000.0,4827109700000.0
2300.0,12755135000000.0,7509046000000.0,7392880000000.0,4794974000000.0
